KO	BSPSPC_002	BSPSPC_005	BSPSPC_018	BSPSPC_047	BSPSPC_057	BSPSPC_069	BSPSPC_073	BSPSPC_076	BSPSPC_146	BSPSPC_169	BSPSPC_171	BSPSPC_189	BSPSPC_214	BSPSPC_252	BSPSPC_287	BSPSPC_294	BSPSPC_298	BSPSPC_300	BSPSPC_325	BSPSPC_328	BSPSPC_330	BSPSPC_334	BSPSPC_337	BSPSPC_342	BSPSPC_343	BSPSPC_345	BSPSPC_353	BSPSPC_358	BSPSPC_363	BSPSPC_368	BSPSPC_369	BSPSPC_376	BSPSPC_384	BSPSPC_388	BSPSPC_393	BSPSPC_399	BSPSPC_401	BSPSPC_404	BSPSPC_414	BSPSPC_416	BSPSPC_422	BSPSPC_427	BSPSPC_437	BSPSPC_443	BSPSPC_445	BSPSPC_454	BSPSPC_456	BSPSPC_465	BSPSPC_468	BSPSPC_470	BSPSPC_475	BSPSPC_478	BSPSPC_494	BSPSPC_503	BSPSPC_506	BSPSPC_509	BSPSPC_514	BSPSPC_518	BSPSPC_525	BSPSPC_527	BSPSPC_529	BSPSPC_530	BSPSPC_532	BSPSPC_552	BSPSPC_561	BSPSPC_566	BSPSPC_569	BSPSPC_583	BSPSPC_593	BSPSPC_609	BSPSPC_624	BSPSPC_681	BSPSPC_696	BSPSPC_719
K13501	2342.05	1976	3542.45	2450.58	3477.01	2929.78	3352.6	2072.47	3555.85	2904.3	3188.78	4174.33	2077.39	1811.25	855.25	2515.05	1957.2	2325.62	4183.63	2051.42	2097.92	2419.23	2034.47	2956.28	1241.54	2011.89	3351.8	3598.57	2892.08	2906.03	2480.02	3438.27	1667.9	2224.35	2578.77	3989.58	3046.8	3799.52	3031.25	2176.97	1856.93	4041.6	1593.65	1643.6	1941.77	3598.18	2176.72	1720.77	3475.55	1710.28	3342.25	1664.33	4704.6	3483.48	3642.5	4325.75	2512.97	3513.4	1896.45	2603.22	1832.8	4257.81	2946.85	2355.35	3630.17	1488.52	2360.45	1806.8	2360.03	2072.7	5497.53	3575.73	3475.58	2191
K13503	1916.05	1966	3055.45	711.58	2957.51	2905.78	3181.6	1350.47	3544.85	1780.3	3170.78	4166.33	1819.39	1789.25	821.25	2427.55	1938.2	1338.62	3445.63	2029.42	2087.92	2259.23	1672.47	2953.28	1205.54	1994.89	3351.8	2829.57	2710.08	1854.03	2458.02	3374.27	1152.9	2056.35	2539.77	3921.58	2897.8	3423.52	3013.25	2167.97	1817.93	4027.6	1504.65	1392.6	1780.77	3547.18	2101.72	1700.77	3453.55	1696.28	3089.25	1660.33	4704.6	3438.48	3613.5	4317.75	950.97	3492.4	1838.45	2549.22	1655.8	4240.81	2517.85	2346.85	3561.67	1344.52	2334.45	1793.8	2124.03	1931.7	4665.53	3500.23	3385.58	1893
K13522	4515.08	2924.89	4458.85	3165.08	4844.29	3506.81	3901.95	2935.13	4825.01	3730.63	3911.01	6758.3	3420.67	4182.22	2501.17	2966.05	4631.87	3020.22	4953.79	4726.77	4311.69	4143.61	4339.27	4503.85	3380.17	5307.96	5674.55	4431.15	4150.26	4167.38	3948.4	4291.41	3426.42	3599.85	4926.1	4207.06	4981.83	4487.32	4089.03	3158.34	3783.28	4703.81	3949.38	3136.97	4259.2	4311.75	3155.47	3046.66	4507.1	2759.9	4277.77	2918.23	6482.43	5155.29	6254.29	6084.43	3349.39	4902.21	2982.13	4008.04	4184.57	6369.89	4118.85	5633.69	6052.09	2031.95	4364.32	5380.63	3331.38	3128.11	6049.8	6237.4	4649.13	5000.57
K13524	0	215.5	75	19	0	269	1388	0	0	0	1120	35	0	0	0	353	50	227	1	0	1	0	0	0	0	0	0	223	0	25	2	61	92.17	1	1	327	0	15	398	7	0	433	0	0	0	0	54	3	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1027	0	0	0
K13540	2142.83	1397.91	1598.25	1086.88	1264.5	1359.83	3165.5	1212.83	1331.33	1213.66	1842.46	3895.75	828.25	1834.5	684.42	829.83	1742.92	714.7	1765.87	3063.75	2193.5	2069.58	2086.5	890.42	1465.58	3288.92	3092.17	1039.08	2264.17	1299.63	1046.95	2102.84	1460.59	1687	2512.58	1790.16	1678.5	1203.5	1517.17	890.59	1719.25	1838.33	1806.33	918.75	2421.42	837.92	936.75	1054.67	1090.5	1386.25	1748.84	1422.25	3104.33	1283.66	1358.84	1176.75	837.67	1155.33	1127.58	1363.99	2877.17	2357.25	1890.13	2502.84	2543.67	601.33	2486.42	3564	1653	839.83	1598.34	2429.67	1310.25	2557.25
K13541	2115.83	1390.58	1568.25	962.88	1131.5	1355.83	2283.5	1175.83	1244.33	1186.66	1819.46	3765.75	752.25	1642.5	653.42	777.83	1737.92	640.7	1418.54	2980.75	2184.5	1917.58	1878.5	876.42	1463.58	3046.25	3001.17	872.08	2156.17	1272.63	943.95	2051.17	1430.59	1669	2463.58	1542.16	1468.5	1063.17	1494.17	854.59	1657.25	1561.33	1540.33	865.75	2303.75	810.92	852.75	1038.67	1077.5	1067.25	1665.5	1362.25	2953.33	1257.66	1351.84	1143.75	756.67	1079.33	999.58	1285.99	2720.17	2297.25	1796.13	2389.5	2520.67	570.33	2043.42	3551	1628	818.83	1521.34	1962	1257.25	2204.25
K13542	839.5	432.75	945.33	683	312.83	368.25	2300	564.42	534	320	1416.58	1893.25	241.58	514.5	267.5	791	377.5	363.78	963.67	598.5	238.67	468.58	564.67	723.67	126.29	383.67	700.25	620.67	701.5	441.25	188	1204.17	966.5	622.5	740.17	1162.41	676	682.17	510.25	299.92	170.08	1098	427	241.25	369.92	137.92	322.17	365.25	187.75	910.33	658	546.83	1814	540.08	151.25	123	492.67	1260.92	356	603	634.5	644.42	1703.17	2420	630.67	296.67	666.5	162.67	1076.33	738	1265.83	1727.83	753.58	369.5
K13543	839.5	432.75	945.33	683	312.83	368.25	2300	564.42	534	320	1416.58	1893.25	241.58	514.5	267.5	791	377.5	363.78	963.67	598.5	238.67	468.58	564.67	723.67	126.29	383.67	700.25	620.67	701.5	441.25	188	1204.17	966.5	622.5	740.17	1162.41	676	682.17	510.25	299.92	170.08	1098	427	241.25	369.92	137.92	322.17	365.25	187.75	910.33	658	546.83	1814	540.08	151.25	123	492.67	1260.92	356	603	634.5	644.42	1703.17	2420	630.67	296.67	666.5	162.67	1076.33	738	1265.83	1727.83	753.58	369.5
K13562	1	378.25	141.33	51	70.08	232.25	213.75	142.92	295	229	1328.08	544.42	310.08	53.5	36.25	673.75	484	2.33	29.17	0	66.17	73.83	300.67	129.5	91.5	88.17	6.5	72.42	313.75	72.5	24.25	46.67	103.92	65.5	505.42	71.33	830	191.67	404	19.92	286.33	197.75	18.5	300.75	68.42	56.42	108.92	33.5	56	243.58	85.25	88.83	238	108.33	611.25	394.25	58.42	53.42	102.25	0	36	74.75	213.67	13	19.92	34.67	25.5	230.5	20.58	119.25	1134.83	152.33	0.33	4
K13624	542.16	646.33	196.75	350.88	108.83	570.83	123.5	270.91	106.66	301.66	1182.21	178	453.25	669.5	1010.92	619.5	898.67	159.7	810.04	204.25	162	521.83	34.5	46.92	570.08	78.25	104.42	233.58	310.17	252.88	257.45	310.67	447.92	93	47.58	279.91	5	126.17	461.58	102.34	170.5	360.83	328.83	70.67	94	207.17	214.75	426.42	131.75	169.75	224.5	28.75	145.33	279.91	495.59	118.75	251.67	52.33	261.58	107.99	60.17	812.25	137.63	301.83	2.67	104.83	319.92	19	68.33	376.66	1275.67	634	95.5	607.92
K13625	542.16	646.33	196.75	350.88	108.83	570.83	123.5	270.91	106.66	301.66	1182.21	178	453.25	669.5	1010.92	619.5	898.67	159.7	810.04	204.25	162	521.83	34.5	46.92	570.08	78.25	104.42	233.58	310.17	252.88	257.45	310.67	447.92	93	47.58	279.91	5	126.17	461.58	102.34	170.5	360.83	328.83	70.67	94	207.17	214.75	426.42	131.75	169.75	224.5	28.75	145.33	279.91	495.59	118.75	251.67	52.33	261.58	107.99	60.17	812.25	137.63	301.83	2.67	104.83	319.92	19	68.33	376.66	1275.67	634	95.5	607.92
K13713	4631.08	3464.39	5280.35	3165.08	4922.29	3699.81	5240.45	3073.13	5352.01	4102.63	4440.01	6775.3	3681.67	4187.22	2627.17	3950.05	5107.87	3302.55	5408.29	4753.27	4571.19	5332.61	4530.77	4518.52	3426.17	5715.96	5690.55	5282.65	5017.93	4283.88	4046.4	5148.41	3526.42	3743.35	5134.6	5523.89	5088.83	5583.32	4388.53	3240.34	4301.78	5425.81	4244.88	3338.47	4699.2	5746.75	3423.47	3876.16	5140.6	2883.9	5255.77	3136.23	6655.43	5865.79	6572.79	6647.93	3497.39	5461.21	3704.13	4854.04	4573.57	6970.72	4377.85	5950.19	6332.59	2185.45	5009.32	5437.3	3387.38	3722.61	6592.3	7271.9	4878.13	5073.57
K13766	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	2	0	1.25	0	0	0	0	0	6.5	0	0	0	0	0	0	1	0	0	0	0	0	0
K13767	600	380.67	436	302	246	350.75	2191.5	398	539	147	1316.5	1760.84	160.5	266.67	197.5	531	132.5	625.45	287.67	196.5	178	71.5	169.5	645.34	53.29	117.5	386	414.5	500.5	403	87	1145	929	429	89	506.83	419.33	108.5	524	266.33	61.5	1000.83	133.5	122.5	80.33	93	230	424.5	141.5	273.67	322.33	456.5	1953.5	498	1170.75	513.5	89	1142.58	141	1026.83	400	716.92	1216.5	2257.67	432.5	142	88.5	58.17	997	537.5	1323.5	1521.5	761	260
K13786	613.5	197.25	743	557	427.5	214	190	795.25	435	275	212.75	1426.25	203	402.5	178.5	188.5	919.25	23.45	428.5	651.5	844	1025.25	1393	297.67	542	102	939.25	249	723.67	465.25	304	1140.5	357	858.5	1982.25	117.08	1598	722.5	430.25	328.25	713.75	313	956	338.75	1303	206.25	337.5	506.25	198.75	545	444	688.5	1863	704.75	256	722	230	532	258	580	1179.5	1346.42	1428	958	1043	313	551.5	722.67	1119	309	116.5	1445.5	703.25	532
K13787	4534.58	3365.39	4960.85	3052.08	4596.79	3557.56	4931.95	2699.63	5025.01	4025.63	4298.01	5709.63	3595.34	3516.55	2381.17	3830.8	4885.37	3080.55	5337.62	3819.27	4025.02	4949.86	4368.77	4148.35	2642.17	4551.96	4922.05	5133.15	4425.93	3933.38	3838.9	4707.41	2987.34	3263.85	4998.1	5438.89	4936	5436.32	4140.53	3015.01	3794.78	5209.73	3807.38	3063.47	4641.04	5468	3239.22	3702.41	4693.6	2722.73	5133.44	2794.23	6162.43	5558.54	6345.79	6442.93	3295.14	5197.88	3269.63	4416.71	3488.07	6716.72	4311.35	5304.52	5442.59	2102.95	4224.32	3059.3	3083.38	3635.61	6501.8	7066.9	4485.13	4077.82
K13788	3244.58	2355.81	3826.52	2752.58	3955.46	3151.81	3771.95	2422.21	3561.01	2875.63	3469.43	3836.05	2680.09	3175.72	2193.67	2698.3	4174.12	2892.89	4544.54	3451.52	3942.52	3461.03	3466.6	1587.85	2998.17	4645.62	4345.3	3669.48	3227.51	3574.13	1916.4	2768.82	2541.42	2870.35	3564.93	2742.48	4125.33	4120.32	3445.28	2707.42	3292.2	4316.06	2581.38	1814.22	3392.36	3977.33	2734.3	2221.41	4315.85	1842.07	3592.68	1250.4	4161.93	4320.21	4949.29	5206.68	2695.72	3494.04	2813.63	2440.54	4069.57	5444.39	2460.68	3228.35	4601.42	1706.28	3893.07	4067.63	1939.55	2401.11	5855.97	3859.9	3235.05	4123.57
K13789	4534.58	3365.39	4960.85	3052.08	4596.79	3557.56	4931.95	2699.63	5025.01	4025.63	4298.01	5709.63	3595.34	3516.55	2381.17	3830.8	4885.37	3080.55	5337.62	3819.27	4025.02	4949.86	4368.77	4148.35	2642.17	4551.96	4922.05	5133.15	4425.93	3933.38	3838.9	4707.41	2987.34	3263.85	4998.1	5438.89	4936	5436.32	4140.53	3015.01	3794.78	5209.73	3807.38	3063.47	4641.04	5468	3239.22	3702.41	4693.6	2722.73	5133.44	2794.23	6162.43	5558.54	6345.79	6442.93	3295.14	5197.88	3269.63	4416.71	3488.07	6716.72	4311.35	5304.52	5442.59	2102.95	4224.32	3059.3	3083.38	3635.61	6501.8	7066.9	4485.13	4077.82
K13795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13799	4650.08	3464.39	5280.35	3191.08	4922.29	3695.81	5217.95	3073.13	5352.01	4102.63	4440.01	6748.8	3681.67	4186.22	2627.17	3948.8	5107.87	3297.55	5404.29	4739.27	4571.19	5331.36	4519.77	4501.52	3415.67	5715.96	5609.55	5282.65	5017.93	4285.88	4046.4	5148.41	3524.67	3743.35	5104.6	5520.39	5088.83	5581.32	4385.53	3238.34	4301.78	5421.06	4230.88	3334.97	4699.2	5744.5	3404.72	3837.41	5131.6	2869.9	5218.77	3135.23	6655.43	5862.54	6572.79	6646.93	3495.14	5461.21	3703.63	4854.04	4573.57	6970.72	4362.85	5947.19	6332.59	2185.45	5000.32	5440.3	3387.38	3722.61	6590.3	7271.9	4877.13	5063.82
K13800	4650.08	3464.39	5280.35	3191.08	4922.29	3695.81	5217.95	3073.13	5352.01	4102.63	4440.01	6748.8	3681.67	4186.22	2627.17	3948.8	5107.87	3297.55	5404.29	4739.27	4571.19	5331.36	4519.77	4501.52	3415.67	5715.96	5609.55	5282.65	5017.93	4285.88	4046.4	5148.41	3524.67	3743.35	5104.6	5520.39	5088.83	5581.32	4385.53	3238.34	4301.78	5421.06	4230.88	3334.97	4699.2	5744.5	3404.72	3837.41	5131.6	2869.9	5218.77	3135.23	6655.43	5862.54	6572.79	6646.93	3495.14	5461.21	3703.63	4854.04	4573.57	6970.72	4362.85	5947.19	6332.59	2185.45	5000.32	5440.3	3387.38	3722.61	6590.3	7271.9	4877.13	5063.82
K13809	4650.08	3464.39	5280.35	3191.08	4922.29	3695.81	5217.95	3073.13	5352.01	4102.63	4440.01	6748.8	3681.67	4186.22	2627.17	3948.8	5107.87	3297.55	5404.29	4739.27	4571.19	5331.36	4519.77	4501.52	3415.67	5715.96	5609.55	5282.65	5017.93	4285.88	4046.4	5148.41	3524.67	3743.35	5104.6	5520.39	5088.83	5581.32	4385.53	3238.34	4301.78	5421.06	4230.88	3334.97	4699.2	5744.5	3404.72	3837.41	5131.6	2869.9	5218.77	3135.23	6655.43	5862.54	6572.79	6646.93	3495.14	5461.21	3703.63	4854.04	4573.57	6970.72	4362.85	5947.19	6332.59	2185.45	5000.32	5440.3	3387.38	3722.61	6590.3	7271.9	4877.13	5063.82
K13810	4650.08	3464.39	5280.35	3191.08	4922.29	3673.81	5240.45	3073.13	5349.01	4102.63	4440.01	6724.3	3681.67	4187.22	2627.17	3952.05	5095.87	3302.55	5408.29	4669.52	4571.19	5332.61	4530.77	4518.52	3426.17	5715.96	5690.55	5282.65	5017.93	4285.88	4046.4	5148.41	3526.42	3743.35	5134.6	5523.89	5088.83	5582.32	4383.2	3240.34	4301.78	5425.81	4219.88	3338.47	4699.2	5746.75	3423.47	3876.16	5140.6	2882.9	5255.27	3136.23	6655.43	5865.79	6572.79	6647.93	3497.39	5461.21	3704.13	4854.04	4573.57	6970.72	4377.85	5950.19	6332.59	2185.45	5009.32	5440.3	3387.38	3721.61	6592.3	7271.9	4878.13	5073.57
K13811	531.83	485.33	223.08	345.88	284.83	618.33	2272.5	380.25	236.33	281.66	1167.54	87	520.58	1112.5	966.92	643.83	839.67	361.7	1028.71	14.25	141.67	331.16	106.17	19.25	340.37	180.92	101.42	672.25	370.83	161.88	267.45	404.34	427.92	54	705.25	1281.91	603	222.84	468.25	110.01	160.83	643.83	618.83	133	183.67	168.84	177.42	178.42	90.75	407.08	338.5	36.08	153.33	663.24	481.59	407.75	542.34	102.25	96.58	69.99	306.17	775.92	135.3	152.5	14.34	168.5	578.92	22.33	34.66	363.33	1320.67	717.33	55.83	739.25
K13812	0	4	76	32	31	12	140	102	137	223	104	479	305	37	0	122	394	0	28	0	0	0	262	0	73	2	0	61	0	20	17	0	0	55	7	4	830	48	0	0	276	0	0	287	0	0	46	19	0	43	29	63	236	76	494	356	54	47	17	4	0	0	125	0	0	17	2	232	6	1	19	0	0	0
K13821	78.83	642.33	194.08	45.88	168.83	577.83	111.5	155.25	259.33	305.66	1192.54	134.67	31.58	30.5	138.92	706.83	89.67	106.7	842.21	22.25	162.67	473.16	78.17	11.25	20.37	196.92	101.42	230.25	304.83	199.88	117.45	340.34	354.92	65	553.25	323.91	3	320.84	470.25	76.01	108.83	467.83	378.83	24	110.67	228.84	192.42	181.42	71.75	434.08	266.5	36.08	191.33	290.24	494.59	105.75	50.34	58.25	235.58	130.99	20.17	839.92	229.3	121.5	19.34	129.5	280.92	6.33	54.66	371.33	1305.67	324.33	66.83	96.25
K13829	4622.38	3446.33	5276.95	3151.08	4921.09	3678.61	5239.85	3056.8	5349.01	4100.96	4426.61	6771.5	3632.14	4096.42	2627.17	3898.05	5097.87	3291.95	5350.29	4374.42	4508.92	5140.81	4516.97	4516.62	3122.37	5710.56	5681.22	5282.65	4974	4283.28	4041.6	5146.61	3507.82	3724.35	5033.6	5519.49	5070.63	5581.52	4377.83	3238.14	4288.18	5418.01	4233.48	3330.27	4688.27	5746.35	3412.47	3662.69	5136.8	2882.7	5221.67	3125.83	6655.43	5863.39	6567.59	6647	3494.39	5435.31	3703.53	4850.04	4555.97	6970.72	4377.85	5924.86	6332.59	2163.85	4998.12	5432.3	3381.78	3722.61	6585.7	7271.9	4841.33	5056.17
K13830	4649.75	3460.06	5280.35	3151.08	4922.29	3697.81	5240.45	3072.8	5352.01	4102.63	4440.01	6775.3	3671.34	4103.22	2627.17	3914.05	5107.87	3302.55	5378.29	4752.52	4570.52	5142.61	4530.77	4518.52	3129.17	5713.96	5688.55	5282.65	5017.93	4285.88	4046.4	5148.41	3526.42	3726.35	5123.6	5519.89	5088.83	5583.32	4388.53	3240.34	4301.78	5425.81	4244.88	3333.47	4694.87	5746.75	3415.47	3682.16	5140.6	2883.9	5226.77	3136.23	6655.43	5865.79	6572.79	6647.93	3494.39	5441.21	3704.13	4850.04	4573.57	6970.72	4377.85	5949.86	6332.59	2166.45	5009.32	5434.3	3387.38	3722.61	6592.3	7271.9	4852.13	5073.57
K13831	403	9	178	89	255	17.5	160	349	211	274	153	1061.5	354	279	23	148	550.25	22	93	118	53.5	53	378	44	178	33	338	118	212	55	82	42	143	130	226	36	1509	83	21	143	320	409	294	313	30	25	107	107	63	192	203	112	246	576	584	693	123	116	25	37	111	29	143	241	221	128	54	279	56	75	122	87	36	179
K13832	4649.75	3460.06	5280.35	3151.08	4922.29	3697.81	5240.45	3072.8	5352.01	4102.63	4440.01	6772.3	3671.34	4103.22	2627.17	3914.05	5103.87	3302.22	5378.29	4752.52	4570.52	5142.61	4530.77	4514.85	3129.17	5713.96	5688.55	5282.65	5016.26	4285.88	4046.4	5148.41	3526.42	3726.35	5123.6	5519.56	5088.83	5583.32	4388.53	3240.34	4289.78	5425.81	4244.88	3333.47	4694.87	5744.75	3415.47	3682.16	5140.6	2883.9	5226.77	3136.23	6655.43	5865.79	6572.79	6647.93	3494.39	5436.21	3703.13	4850.04	4573.57	6970.39	4377.85	5949.86	6332.59	2166.45	5009.32	5433.63	3387.38	3722.61	6592.3	7271.9	4852.13	5073.57
K13853	4621.38	3450.33	5276.95	3044.08	4888.09	3672.11	4643.85	3028.8	5349.01	4100.96	4426.61	6770.5	3571.14	4096.42	2627.17	3894.3	5093.87	3291.62	5064.29	4365.42	4508.92	5140.81	4516.97	4512.95	3122.37	5712.56	5681.22	5127.65	4972.33	4283.28	4041.6	5146.61	3507.82	3724.35	5037.35	5366.16	5070.63	5581.52	4371.83	3238.14	4218.18	5417.01	4233.48	3284.27	4680.27	5740.35	3412.47	3662.69	5134.8	2757.7	5248.17	3125.83	6655.43	5863.39	6567.59	6647	3452.39	5399.31	3702.53	4854.04	4555.97	6970.39	4377.85	5924.86	6332.59	2163.85	4623.12	5437.63	3381.78	3722.61	6561.7	7271.9	4841.33	4975.17
K13873	0	0	0	0	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13874	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13875	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13876	468	0	0	198	143	9	0	241	19	0	3	0	422	726	867	0	763	0	17	0	1	0	6	0	315	0	0	41	0	0	181	0	75	1	162	0	571	0	0	31	0	0	265	0	47	0	0	0	3	8	2	0	0	379	0	319	245	4	0	0	0	0	0	0	0	74	0	0	4	0	0	415	0	565
K13877	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	4	0	0	0	2	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	1	0	0	0	0	0	0
K13919	0	234.5	32	19	0	214.75	72	35.5	4	0	1136.5	70	22	6	0	444.5	56.5	39.12	30	0	49	0	20	9	0	29	0	7	259.5	45	0	58	92.17	0	0	24	29	34	407	14	0	250	22	2.5	27	4	35	0	50.5	19	102	3	13	2	8	18	2	1	6	10	268	394.59	0	29	11	0	3	18	0	0	1064	64	5	6
K13920	0	234.5	32	19	0	214.75	72	35.5	4	0	1136.5	70	22	6	0	444.5	56.5	39.12	30	0	49	0	20	9	0	29	0	7	259.5	45	0	58	92.17	0	0	24	29	34	407	14	0	250	22	2.5	27	4	35	0	50.5	19	102	3	13	2	8	18	2	1	6	10	268	394.59	0	29	11	0	3	18	0	0	1064	64	5	6
K13923	3244.58	2355.81	3826.52	2752.58	3955.46	3151.81	3771.95	2422.21	3561.01	2875.63	3469.43	3836.05	2680.09	3175.72	2193.67	2698.3	4174.12	2892.89	4544.54	3451.52	3942.52	3461.03	3466.6	1587.85	2998.17	4645.62	4345.3	3669.48	3227.51	3574.13	1916.4	2768.82	2541.42	2870.35	3564.93	2742.48	4125.33	4120.32	3445.28	2707.42	3292.2	4316.06	2581.38	1814.22	3392.36	3977.33	2734.3	2221.41	4315.85	1842.07	3592.68	1250.4	4161.93	4320.21	4949.29	5206.68	2695.72	3494.04	2813.63	2440.54	4069.57	5444.39	2460.68	3228.35	4601.42	1706.28	3893.07	4067.63	1939.55	2401.11	5855.97	3859.9	3235.05	4123.57
K13935	4637.25	3454.39	5179.85	3113.58	4871.79	3388.31	4908.45	2928.3	5195.51	3876.63	4264.01	6099.47	3306.92	3867.22	2609.17	3768.3	4538.62	3032.55	5321.79	4593.77	4562.19	5020.36	4146.27	4498.52	3026.67	5582.46	5322.05	5134.15	5003.43	4204.38	4012.9	5123.91	3447.67	3642.35	4971.6	5506.89	4194.83	5524.82	4371.03	3222.34	4009.28	5347.06	4130.38	2978.97	4555.2	5699.5	3325.22	3523.91	5062.1	2573.4	5197.27	3058.73	6399.43	5750.04	5849.79	6232.93	3419.14	5416.71	3686.13	4854.04	4563.57	6941.72	4139.35	5842.36	6321.09	2122.45	4952.82	5207.8	3274.88	3616.11	6545.3	7248.9	4822.13	4969.82
K13937	930.16	1042.08	399.75	521.88	780.58	626.33	783.75	686.66	480.66	476.66	1397.46	1017.58	231.25	495	281.17	721	529.67	193.37	1221.79	631.5	850.5	904.58	604.5	413.75	605.58	1855.25	615.92	883.33	532.5	398.38	809.7	478.92	798.42	363.5	402.33	772.58	742	442.17	711.25	400.59	544.5	700.08	1669.33	444.42	880.75	350.17	587.75	529.67	473.25	643	858	541.25	1473.83	1073.16	794.59	613.75	290.67	267.08	785.33	293.99	160.17	1498.67	540.13	726.83	394.92	413.83	1133.67	301.83	211.25	583.91	1426.17	704	211.5	929.17
K13938	3906.53	1599.47	2044.98	2484.38	2298.11	1449.03	3282.85	1786.83	1422.16	2638.33	2021.19	2887.88	1817.61	2008.8	1524.17	1229	2414.42	2173.63	2215.29	2389.35	1182.94	1336.21	1961.47	1128.32	1092.67	2547.49	2712.75	2216.5	1878.43	2364.98	1555	994.56	2561.02	992.5	1905.75	1396.64	2378.2	1218.47	1164.78	923.46	1157.93	2111.88	2420.23	1410.12	1671.27	617.24	1028.92	1214.64	776.05	1580.53	2151.44	1055.98	1456.83	1982.89	3012.04	2106.68	2432.34	1507.4	937.43	1152.99	1147.77	2015	1656.8	3309.67	1353.09	820.1	1274.37	872	1020.68	1528.91	2655.1	2351.5	867.63	2289.07
K13939	2344.71	2516.33	3243.45	2278.58	2895.59	3028.61	4227.35	2162.13	3720.01	2612.96	3593.61	3011.5	2175.47	2549.92	1961.17	3476.05	3235.12	2868.95	4583.21	1562.92	2315.59	3249.56	1832.97	1370.12	1488.87	2137.39	2910.72	3851.15	2891.75	2969.28	1302.1	3781.19	2067.07	2231.85	2230.35	4048.49	2687.63	4216.19	2963.33	2343.14	2108.18	4414.01	1925.98	1201.27	1768.93	4950.1	2505.22	2656.94	4103.8	1678.2	3453.08	1128.33	4861.93	4479.64	5219.09	5279.25	2650.14	4591.81	2762.53	3584.54	1670.97	4886.22	2891.35	4033.35	2775.09	1420.35	3133.37	655.3	2017.61	2877.61	6275.2	5288.73	3390.33	2513.92
K13940	2302.21	2494.66	3231.95	2277.08	2882.09	2689.61	3860.85	2121.13	3704.51	2609.96	3525.61	2883.16	2070.47	2363.25	1944.67	3445.3	3063.62	2367.95	4535.54	1495.17	2308.59	3145.31	1706.97	1382.45	1484.37	2098.39	2706.22	3610.15	2856.25	2866.28	1288.6	3780.19	1962.32	2215.85	2132.35	3723.99	2655.3	4209.19	2961.83	2339.81	2080.18	4352.93	1896.98	1138.77	1746.6	4912.35	2505.47	2636.69	4015.3	1464.03	3489.75	1119.33	4840.43	4133.39	5006.59	5216.75	2511.39	4538.98	2762.53	3580.71	1670.47	4456.22	2865.85	3954.18	2773.09	1399.35	3089.37	648.3	1745.11	2835.61	6260.7	5288.23	3391.83	2436.17
K13941	2344.71	2516.33	3243.45	2278.58	2895.59	3028.61	4227.35	2162.13	3720.01	2612.96	3593.61	3011.5	2175.47	2549.92	1961.17	3476.05	3235.12	2868.95	4583.21	1562.92	2315.59	3249.56	1832.97	1370.12	1488.87	2137.39	2910.72	3851.15	2891.75	2969.28	1302.1	3781.19	2067.07	2231.85	2230.35	4048.49	2687.63	4216.19	2963.33	2343.14	2108.18	4414.01	1925.98	1201.27	1768.93	4950.1	2505.22	2656.94	4103.8	1678.2	3453.08	1128.33	4861.93	4479.64	5219.09	5279.25	2650.14	4591.81	2762.53	3584.54	1670.97	4886.22	2891.35	4033.35	2775.09	1420.35	3133.37	655.3	2017.61	2877.61	6275.2	5288.73	3390.33	2513.92
