KOs	FOCUS_401	FOCUS_402	FOCUS_410	FOCUS_413	FOCUS_414	FOCUS_417	FOCUS_428	FOCUS_431	FOCUS_433	FOCUS_444	FOCUS_445	FOCUS_450	FOCUS_454	FOCUS_457	FOCUS_461	FOCUS_463	FOCUS_488	FOCUS_498	FOCUS_509	FOCUS_528	FOCUS_541	FOCUS_546	FOCUS_547	FOCUS_551	FOCUS_554	FOCUS_558	FOCUS_562	FOCUS_564	FOCUS_570	FOCUS_579	FOCUS_582	FOCUS_586	FOCUS_592	FOCUS_597	FOCUS_609	FOCUS_610	FOCUS_621	FOCUS_625	FOCUS_626	FOCUS_632	FOCUS_659	FOCUS_665	FOCUS_667	FOCUS_672	FOCUS_676	FOCUS_679	FOCUS_688	FOCUS_697	FOCUS_698	FOCUS_701	FOCUS_711	FOCUS_713	FOCUS_725	FOCUS_733	FOCUS_754	FOCUS_763	FOCUS_780	FOCUS_784	FOCUS_786	FOCUS_795	FOCUS_796	FOCUS_804	FOCUS_805	FOCUS_806	FOCUS_812	FOCUS_827	FOCUS_831	FOCUS_832	FOCUS_833	FOCUS_838	FOCUS_846	FOCUS_848	FOCUS_857	FOCUS_871	FOCUS_874	FOCUS_885	FOCUS_889	FOCUS_900	FOCUS_905	FOCUS_911	FOCUS_921	FOCUS_925	FOCUS_930	FOCUS_931	FOCUS_939	FOCUS_940	FOCUS_957
K00228	1652.415476	1547.045238	1269.330952	803.0534174	392.9888312	1381.169048	1944.479762	5232.8	377.4642857	811.3690476	1826.696429	1796.142857	832.3690476	904.547619	1379.967857	1815.964286	432.7142857	750.9035714	666.4547619	1067.982143	1085.20119	983.9128571	2104.776429	484.7083333	1215.19881	2641.803571	896.0187229	1285.65	2712.392381	1656.62619	3426.714286	1413.589286	964.4571429	328.4178571	1450.529762	2325.304762	478.1477591	2266.254762	1534.852381	1206.435714	1989.52619	1932.146429	830.6457143	434.427381	675.027381	2424.952381	1021.140476	2639.852381	1254.057143	912.6130952	1638.558333	494.4809524	1032.983333	4463.441695	1236.095238	1356.89881	755.6654762	1487.045238	599.8380952	898.6785714	1936.915476	206.3142857	1172.875	485.5369048	520.6619048	570.1166667	1035.603571	1484.696429	1271.553571	1389.371429	1108.705952	868.997619	508.4981793	312.8738095	1566.265476	1715.857143	777.6369048	968.6214286	1802.919468	1127.086905	1524.77381	2394.310714	901.1642857	677.6988095	349.0654762	985.6785714	659.3378571
K00229	392	65	29.2	696.3529412	884.7212121	1051	55	2	1226	70.22222222	37	108	31.4	381	594.4	18	886.8571429	645	16.8	107	83.2	94.4	70	40	12	56	384.1341991	524	159	213	1028	171	822	139.6	855	25	1409.588235	103	159	0	38	344	50.2	41	26	187	200	63	104	2043	35	231.2	210.8	384.5462185	35	0	197.6	553.7714286	784	255	228.6	4553	223	934.4444444	696.2	368.6	566	43	836	1705.333333	35.82857143	587.8	196.3529412	92	125.4	89	16.44444444	103	242.7647059	470	123	28	805.4	73.22222222	624	485	81.02857143
K00231	0	0	2.285714286	1.5	0	0	0	2.692857143	0	1.285714286	0	0	5.5	0	0	0	2.285714286	0	0	0	3	1.142857143	11.85714286	0	0	0	0	0	1.142857143	0	0	0	0	0	0	0	0	0.571428571	1.285714286	0	0	0	0	0	0	0	0	0.428571429	3	0	0	0.428571429	0	1.738095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.928571429	0	0	0	0.5	0	0	0	0.428571429	0	4.928571429	0	0	0	0	0	0	7.857142857
K00238	3078.383122	1990.533202	1156.389832	3798.454062	2677.633785	3229.85877	2725.054543	527.4383392	2376.300371	1280.457795	1507.333836	1769.702741	1239.851393	3425.7904	3756.860805	1371.229613	1968.974155	3029.810347	2334.587509	1158.901977	1939.255395	1992.711435	2572.833429	2279.929758	908.2727283	2921.249301	3568.847429	2557.253721	2032.973433	2509.734149	2334.617235	4109.54498	1326.914206	1332.349181	2255.279787	2943.65288	2703.511957	2926.185791	2819.239741	3461.795315	1884.030479	2858.531276	2946.563226	2341.067661	2876.702199	1719.240713	2594.878145	3160.434608	3698.412997	4695.730941	2467.149661	2626.239368	2243.745744	2312.767713	802.6730377	2425.048052	823.3000109	2554.640644	2893.170679	1379.951376	2622.979391	6439.636501	3439.368735	3928.346039	3134.189673	4028.43882	3281.011468	3009.443567	4907.224607	3350.810962	2164.676846	2553.773362	3012.991127	3287.955712	3446.109797	4070.933028	1411.748526	1493.150885	1737.193802	2970.286377	3745.221942	2939.987819	4088.958224	1882.596032	3133.304638	3125.874214	1215.432569
K00239	3082.383122	2062.533202	1144.889832	4011.654062	3520.633785	4274.85877	2778.342422	519.4383392	3619.900371	1355.857795	1546.455048	1949.302741	1258.396847	3805.578279	3770.860805	1465.229613	2871.774155	3723.386104	2347.769327	1375.695916	1967.225092	2019.711435	2616.015248	2285.929758	919.2727283	2973.249301	3919.347429	3063.453721	2126.355251	2509.734149	3334.417235	4082.726798	2145.914206	1336.349181	2266.446454	2947.440759	3970.511957	3031.185791	2817.239741	3456.795315	1882.530479	3209.925216	2947.563226	2380.067661	2909.202199	1898.634652	2712.878145	3308.410365	3624.412997	4703.730941	2593.349661	2760.239368	2709.145744	2302.767713	839.6730377	2422.048052	958.7000109	2728.240644	3628.170679	1635.951376	2837.979391	6474.036501	3467.550553	4825.527857	3148.083613	4021.43882	3282.011468	3136.843567	4648.482183	3350.810962	2167.676846	2558.773362	3115.491127	3370.955712	3231.200706	4148.933028	1413.748526	1481.938763	1815.193802	2923.074256	3868.221942	2970.587819	4164.958224	1937.596032	3114.462214	3589.474214	1289.832569
K00240	3082.383122	2062.533202	1144.889832	4011.654062	3520.633785	4274.85877	2778.342422	519.4383392	3619.900371	1355.857795	1546.455048	1949.302741	1258.396847	3805.578279	3770.860805	1465.229613	2871.774155	3723.386104	2347.769327	1375.695916	1967.225092	2019.711435	2616.015248	2285.929758	919.2727283	2973.249301	3919.347429	3063.453721	2126.355251	2509.734149	3334.417235	4082.726798	2145.914206	1336.349181	2266.446454	2947.440759	3970.511957	3031.185791	2817.239741	3456.795315	1882.530479	3209.925216	2947.563226	2380.067661	2909.202199	1898.634652	2712.878145	3308.410365	3624.412997	4703.730941	2593.349661	2760.239368	2709.145744	2302.767713	839.6730377	2422.048052	958.7000109	2728.240644	3628.170679	1635.951376	2837.979391	6474.036501	3467.550553	4825.527857	3148.083613	4021.43882	3282.011468	3136.843567	4648.482183	3350.810962	2167.676846	2558.773362	3115.491127	3370.955712	3231.200706	4148.933028	1413.748526	1481.938763	1815.193802	2923.074256	3868.221942	2970.587819	4164.958224	1937.596032	3114.462214	3589.474214	1289.832569
K00241	3082.383122	2062.533202	1144.889832	4011.654062	3520.633785	4274.85877	2778.342422	519.4383392	3619.900371	1355.857795	1546.455048	1949.302741	1258.396847	3805.578279	3770.860805	1465.229613	2871.774155	3723.386104	2347.769327	1375.695916	1967.225092	2019.711435	2616.015248	2285.929758	919.2727283	2973.249301	3919.347429	3063.453721	2126.355251	2509.734149	3334.417235	4082.726798	2145.914206	1336.349181	2266.446454	2947.440759	3970.511957	3031.185791	2817.239741	3456.795315	1882.530479	3209.925216	2947.563226	2380.067661	2909.202199	1898.634652	2712.878145	3308.410365	3624.412997	4703.730941	2593.349661	2760.239368	2709.145744	2302.767713	839.6730377	2422.048052	958.7000109	2728.240644	3628.170679	1635.951376	2837.979391	6474.036501	3467.550553	4825.527857	3148.083613	4021.43882	3282.011468	3136.843567	4648.482183	3350.810962	2167.676846	2558.773362	3115.491127	3370.955712	3231.200706	4148.933028	1413.748526	1481.938763	1815.193802	2923.074256	3868.221942	2970.587819	4164.958224	1937.596032	3114.462214	3589.474214	1289.832569
K00242	3082.383122	2062.533202	1144.889832	4011.654062	3520.633785	4274.85877	2778.342422	519.4383392	3619.900371	1355.857795	1546.455048	1949.302741	1258.396847	3805.578279	3770.860805	1465.229613	2871.774155	3723.386104	2347.769327	1375.695916	1967.225092	2019.711435	2616.015248	2285.929758	919.2727283	2973.249301	3919.347429	3063.453721	2126.355251	2509.734149	3334.417235	4082.726798	2145.914206	1336.349181	2266.446454	2947.440759	3970.511957	3031.185791	2817.239741	3456.795315	1882.530479	3209.925216	2947.563226	2380.067661	2909.202199	1898.634652	2712.878145	3308.410365	3624.412997	4703.730941	2593.349661	2760.239368	2709.145744	2302.767713	839.6730377	2422.048052	958.7000109	2728.240644	3628.170679	1635.951376	2837.979391	6474.036501	3467.550553	4825.527857	3148.083613	4021.43882	3282.011468	3136.843567	4648.482183	3350.810962	2167.676846	2558.773362	3115.491127	3370.955712	3231.200706	4148.933028	1413.748526	1481.938763	1815.193802	2923.074256	3868.221942	2970.587819	4164.958224	1937.596032	3114.462214	3589.474214	1289.832569
K00244	3082.383122	2062.533202	1144.889832	4011.654062	3520.633785	4274.85877	2778.342422	519.4383392	3619.900371	1355.857795	1546.455048	1949.302741	1258.396847	3805.578279	3770.860805	1465.229613	2871.774155	3723.386104	2347.769327	1375.695916	1967.225092	2019.711435	2616.015248	2285.929758	919.2727283	2973.249301	3919.347429	3063.453721	2126.355251	2509.734149	3334.417235	4082.726798	2145.914206	1336.349181	2266.446454	2947.440759	3970.511957	3031.185791	2817.239741	3456.795315	1882.530479	3209.925216	2947.563226	2380.067661	2909.202199	1898.634652	2712.878145	3308.410365	3624.412997	4703.730941	2593.349661	2760.239368	2709.145744	2302.767713	839.6730377	2422.048052	958.7000109	2728.240644	3628.170679	1635.951376	2837.979391	6474.036501	3467.550553	4825.527857	3148.083613	4021.43882	3282.011468	3136.843567	4648.482183	3350.810962	2167.676846	2558.773362	3115.491127	3370.955712	3231.200706	4148.933028	1413.748526	1481.938763	1815.193802	2923.074256	3868.221942	2970.587819	4164.958224	1937.596032	3114.462214	3589.474214	1289.832569
K00245	3082.383122	2062.533202	1144.889832	4011.654062	3520.633785	4274.85877	2778.342422	519.4383392	3619.900371	1355.857795	1546.455048	1949.302741	1258.396847	3805.578279	3770.860805	1465.229613	2871.774155	3723.386104	2347.769327	1375.695916	1967.225092	2019.711435	2616.015248	2285.929758	919.2727283	2973.249301	3919.347429	3063.453721	2126.355251	2509.734149	3334.417235	4082.726798	2145.914206	1336.349181	2266.446454	2947.440759	3970.511957	3031.185791	2817.239741	3456.795315	1882.530479	3209.925216	2947.563226	2380.067661	2909.202199	1898.634652	2712.878145	3308.410365	3624.412997	4703.730941	2593.349661	2760.239368	2709.145744	2302.767713	839.6730377	2422.048052	958.7000109	2728.240644	3628.170679	1635.951376	2837.979391	6474.036501	3467.550553	4825.527857	3148.083613	4021.43882	3282.011468	3136.843567	4648.482183	3350.810962	2167.676846	2558.773362	3115.491127	3370.955712	3231.200706	4148.933028	1413.748526	1481.938763	1815.193802	2923.074256	3868.221942	2970.587819	4164.958224	1937.596032	3114.462214	3589.474214	1289.832569
K00246	3082.383122	2062.533202	1144.889832	4011.654062	3520.633785	4274.85877	2778.342422	519.4383392	3619.900371	1355.857795	1546.455048	1949.302741	1258.396847	3805.578279	3770.860805	1465.229613	2871.774155	3723.386104	2347.769327	1375.695916	1967.225092	2019.711435	2616.015248	2285.929758	919.2727283	2973.249301	3919.347429	3063.453721	2126.355251	2509.734149	3334.417235	4082.726798	2145.914206	1336.349181	2266.446454	2947.440759	3970.511957	3031.185791	2817.239741	3456.795315	1882.530479	3209.925216	2947.563226	2380.067661	2909.202199	1898.634652	2712.878145	3308.410365	3624.412997	4703.730941	2593.349661	2760.239368	2709.145744	2302.767713	839.6730377	2422.048052	958.7000109	2728.240644	3628.170679	1635.951376	2837.979391	6474.036501	3467.550553	4825.527857	3148.083613	4021.43882	3282.011468	3136.843567	4648.482183	3350.810962	2167.676846	2558.773362	3115.491127	3370.955712	3231.200706	4148.933028	1413.748526	1481.938763	1815.193802	2923.074256	3868.221942	2970.587819	4164.958224	1937.596032	3114.462214	3589.474214	1289.832569
K00247	3082.383122	2062.533202	1144.889832	4011.654062	3520.633785	4274.85877	2778.342422	519.4383392	3619.900371	1355.857795	1546.455048	1949.302741	1258.396847	3805.578279	3770.860805	1465.229613	2871.774155	3723.386104	2347.769327	1375.695916	1967.225092	2019.711435	2616.015248	2285.929758	919.2727283	2973.249301	3919.347429	3063.453721	2126.355251	2509.734149	3334.417235	4082.726798	2145.914206	1336.349181	2266.446454	2947.440759	3970.511957	3031.185791	2817.239741	3456.795315	1882.530479	3209.925216	2947.563226	2380.067661	2909.202199	1898.634652	2712.878145	3308.410365	3624.412997	4703.730941	2593.349661	2760.239368	2709.145744	2302.767713	839.6730377	2422.048052	958.7000109	2728.240644	3628.170679	1635.951376	2837.979391	6474.036501	3467.550553	4825.527857	3148.083613	4021.43882	3282.011468	3136.843567	4648.482183	3350.810962	2167.676846	2558.773362	3115.491127	3370.955712	3231.200706	4148.933028	1413.748526	1481.938763	1815.193802	2923.074256	3868.221942	2970.587819	4164.958224	1937.596032	3114.462214	3589.474214	1289.832569
K00248	1695.958333	1349.166667	550.1928571	710.7934174	378.0602597	1434.547619	1887.886905	5173.864286	490.1785714	865.9047619	1816.053571	1735.940476	696.6428571	905.3214286	1366.167857	1792.630952	427.1428571	811.0535714	669.5261905	716.3464286	1070.086905	978.2928571	2004.570476	509.6011905	1143.720238	2612.925	907.7972944	1240.25	2737.047619	1680.559524	2941.071429	1385.339286	614.8571429	363.9392857	1462.767857	2326.952381	567.052521	2253.119048	1546.285714	1368.714286	1933.40119	1882.863095	778.8190476	405.4107143	585.4345238	2444.75	952.0761905	2628.107143	1162.214286	925.3607143	1631.267857	503.3071429	1013.15	4465.206933	1207.095238	1087.232143	760.4511905	1458.711905	625.0738095	802.7119048	1871.772619	231.8214286	1118.053571	507.3511905	494.7357143	610.3738095	1009.195238	1473.577381	1203.017857	1353.680952	1122.313095	988.8571429	476.9922269	286.377381	1584.94881	1690.357143	743.8988095	1059.535714	1763.562325	1115.422619	1405.607143	2255.910714	893.5071429	679.5059524	354.0821429	1036.357143	649.2321429
K00249	0	0	0.285714286	0	101.9840693	0	0	8.571428571	0	0	0.285714286	0	0.571428571	0	0	0	0	0	0	0	6.857142857	0	14.65142857	0	0	1.142857143	26.38181818	0	3.761904762	0	0	0	0.285714286	0	0	0.285714286	0	2	0	1	1	0.857142857	0	0.666666667	0	1	0	0	6.142857143	2.714285714	0	0.285714286	2	5.452380952	0	3.714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	3.085714286	0	0	0	5	6.285714286	0	1	1	0	1.571428571	0	0	0	2	0	0	0
K00252	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21.53333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.666666667	0	0	0	0	3	0	0	0	0	1.166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00253	0	0	0	0	2.841212121	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11.08	0	0	0	23.65454545	0	0.333333333	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0.666666667	0	0	0	0	2	1	0	0	0	1.166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	5	1	0	1	1	0	1	0	0	0	2	0	0	0
K00254	4799.202422	2837.705826	2452.673088	4582.663868	3841.432026	5753.943003	4109.620793	6138.186903	3952.876879	2218.257514	3136.38357	3610.382686	2264.849651	4725.533675	4774.502016	2443.392537	3166.420868	4455.000827	2890.139685	2349.850321	3024.684485	2965.055193	4342.145675	2870.912286	2131.842679	4140.106682	4828.074966	4190.57314	4857.16888	4261.158062	5549.84078	5448.464732	2624.144563	1562.863384	3808.966306	5258.99389	4520.92979	4719.311323	3804.402794	4519.671039	3681.998847	4367.299126	3681.694927	3375.777284	3542.641091	4222.171868	3878.640474	4738.954785	4652.119325	5512.870171	4147.149176	3331.718389	3645.858657	6800.12343	2104.493671	3678.553017	1547.270022	3845.705244	3915.662558	2474.427445	4319.43792	6889.012718	4158.851108	5384.07328	3844.610458	4535.712223	3931.30048	4662.860316	5291.666154	4730.950197	3174.511743	3490.401001	3804.877291	3904.22275	4894.333221	4816.496096	2149.912607	2458.472521	2297.863138	4424.506716	5000.766172	4313.992757	4864.049437	2252.982839	3693.144397	4272.340202	1884.041476
K00259	120.3428571	65.32142857	57.35	89.7	105.6426407	140.3285714	163.7571429	19.06428571	269.4142857	99.93571429	169.4571429	96.01428571	119.3446429	59.50714286	92.55	76.3	47.6	95.925	136.4214286	207.4642857	32.48571429	34.53571429	96.07857143	132.3428571	82.17142857	316.2880952	93.09978355	61.15	184.1017857	126.45	49.75714286	18	31.8	131.0714286	69.72142857	264.5642857	266.9214286	170.2071429	142.65	160.0785714	194.15	70.95	265.2	133	203.1071429	58.76428571	95.38571429	33.92142857	54.00714286	356.797619	148.9428571	93.33035714	198.8	88.07142857	100.75	593.8	34.08571429	115.2	186.4357143	20.05	79.80714286	98.65714286	153.7285714	42.38095238	95.26964286	157.6571429	187	179.5142857	52.96428571	68.89285714	192.1071429	303.8095238	145.1857143	78.92857143	129	238.55	88.92857143	146.3892857	36.69285714	68.43571429	43.6	22.8	170.9928571	59.95714286	482	188.7285714	68.15714286
K00260	3281.351376	770.3784404	715.7838794	2496.73184	657.7361662	3434.305199	1931.280734	173.4093709	1213.502752	979.6581913	1716.440979	1447.196789	919.0186544	2780.64159	2595.266361	381.7518349	944.8245522	2493.382569	1105.063303	731.7293578	1628.245872	1229.436435	1153.642953	1945.064679	683.159633	1054.651682	3228.14476	1681.864832	1914.462123	1713.09526	1876.010092	3431.892202	745.0729358	678.3027523	906.180581	2863.555657	2227.107196	1774.513172	1617.350852	3201.991743	1190.474924	1359.076911	2726.238226	1726.525994	1583.733945	1679.262538	1783.117431	1460.140957	3112.99633	1043.37737	1762.298471	2133.264963	1185.792966	5479.791522	1347.311927	2094.319878	449.9559633	1488.424771	2323.073853	659.5680428	2094.397248	1088.029358	1845.912385	2359.353976	1556.720031	2827.228899	1094.594801	2361.770948	1950.385321	2060.272914	1742.657798	849.2221713	2277.552635	2597.235474	2436.815749	2596.183028	878.7782875	874.1949323	388.0509444	2826.957012	3645.763609	1537.265596	2864.290367	838.35	1928.082416	1833.070642	1008.973045
K00261	4392.193413	2772.705826	2217.65507	3903.909724	2958.481576	4677.943003	3993.114036	6033.036003	2726.876879	2132.500757	3098.464651	3500.851154	2261.849651	4343.200342	4170.889403	2421.716861	2258.592039	3786.025602	2869.91446	2241.875096	2933.533584	2918.034292	4257.217747	2827.48661	2118.92376	4081.106682	4446.543434	3627.672239	4714.075727	4041.750405	4519.84078	5229.48275	1797.919338	1511.331853	2951.209549	5209.687584	3135.278889	4588.225738	3675.396037	4495.364733	3632.710558	4016.535613	3623.547089	3333.164671	3457.055506	4032.309255	3671.640474	4643.936767	4445.299505	3488.83864	4105.005032	3042.95938	3392.723522	6436.874512	2063.061239	3620.408872	1340.513265	3662.173712	3099.878774	2216.670688	4096.681163	2326.228935	3934.851108	4407.07328	3131.520368	4155.818079	3354.406336	4610.058514	4182.147235	3017.628258	3173.511743	2919.788388	3516.877291	3788.688966	4457.43232	4713.496096	2084.790986	2332.821621	2116.881156	3766.923383	4876.23464	4269.064829	3986.418806	2159.910767	3038.919172	3779.033896	1864.476881
K00262	4392.193413	2772.705826	2215.369356	3902.909724	2955.640363	4677.943003	3991.114036	6031.049239	2726.876879	2131.215043	3097.297984	3500.851154	2260.812151	4343.200342	4170.889403	2421.716861	2253.972991	3784.372824	2869.91446	2238.475096	2933.533584	2916.891435	4243.855604	2824.764388	2118.92376	4081.106682	4436.644444	3627.28335	4700.384259	4040.194849	4519.84078	5229.48275	1797.530449	1511.331853	2950.431772	5209.298695	3135.278889	4587.654309	3673.721434	4495.364733	3631.118892	4012.646724	3623.547089	3333.164671	3456.277728	4031.920367	3671.640474	4622.119307	4444.132838	3488.83864	4105.005032	3036.943667	3392.723522	6436.303083	2063.061239	3578.68665	1340.513265	3662.173712	3099.100996	2214.726244	4096.681163	2326.228935	3934.851108	4407.07328	3124.67561	4151.540301	3351.431336	4610.058514	4182.147235	3015.644131	3173.511743	2919.788388	3374.507847	3788.263966	4455.03232	4713.496096	2024.902097	2331.518049	2116.881156	3761.939256	4876.23464	4263.620385	3986.418806	2159.910767	2869.363616	3779.033896	1856.619738
K00263	0	1.75	49	4.5	1.25	0	0	0	0	13	0	1.25	1	0	0.5	11.25	0	3	4.5	0	0	2	1.5	1.75	0	1	0	1	7.5	4.25	0	9.25	0.75	0	7.25	0	0	4.75	0	0	1	7.75	0	0	2	6.25	2.5	4.75	0	0	0	0	17	0	0	19.5	4	1.5	12.75	3.75	0	1	1.75	1.25	0.75	3.75	2	11.5	3	2	0	1.25	2.5	0.5	0.75	5.25	0	0	2	0	0	2.75	3.25	3.25	0.25	0	0
K00264	2720.486481	2080.827386	1705.981905	2140.216936	3254.286621	3571.704471	2335.483302	5982.510503	2850.574127	1259.020344	2469.290339	2994.454365	1422.47683	2243.042085	3417.853598	2229.370582	1613.705979	2118.668033	1552.548379	1788.245738	1405.237713	1725.740714	3675.034555	997.1219312	1532.364127	3371.538333	2306.536554	2570.874074	3574.163405	2689.188478	4917.730688	2030.187771	1951.646402	883.0291005	2940.262302	3148.898593	2544.526595	3016.383995	2427.945185	1996.272989	2603.863413	3014.492035	1353.675529	1685.972011	1883.571561	2965.013384	2228.023042	3267.89581	1574.703175	4569.994603	2506.339894	1188.643386	2424.469444	5507.938732	1561.929868	2161.555661	1108.357302	2321.796164	1773.504921	1635.588757	2874.983915	5849.999577	2340.377612	3014.608194	2356.288913	1779.28918	2923.919868	2420.420899	3340.111914	3564.405344	1755.903945	2767.332884	1651.319264	1452.695159	2565.783237	2448.613069	1153.901587	1730.685022	2129.894918	2376.366371	1882.404365	2781.696455	2089.728439	1039.688545	2009.170089	2550.263254	971.4085979
K00265	2720.486481	2080.827386	1705.981905	2140.216936	3254.286621	3571.704471	2335.483302	5982.510503	2850.574127	1259.020344	2469.290339	2994.454365	1422.47683	2243.042085	3417.853598	2229.370582	1613.705979	2118.668033	1552.548379	1788.245738	1405.237713	1725.740714	3675.034555	997.1219312	1532.364127	3371.538333	2306.536554	2570.874074	3574.163405	2689.188478	4917.730688	2030.187771	1951.646402	883.0291005	2940.262302	3148.898593	2544.526595	3016.383995	2427.945185	1996.272989	2603.863413	3014.492035	1353.675529	1685.972011	1883.571561	2965.013384	2228.023042	3267.89581	1574.703175	4569.994603	2506.339894	1188.643386	2424.469444	5507.938732	1561.929868	2161.555661	1108.357302	2321.796164	1773.504921	1635.588757	2874.983915	5849.999577	2340.377612	3014.608194	2356.288913	1779.28918	2923.919868	2420.420899	3340.111914	3564.405344	1755.903945	2767.332884	1651.319264	1452.695159	2565.783237	2448.613069	1153.901587	1730.685022	2129.894918	2376.366371	1882.404365	2781.696455	2089.728439	1039.688545	2009.170089	2550.263254	971.4085979
K00266	2720.486481	2080.827386	1705.981905	2140.216936	3254.286621	3571.704471	2335.483302	5982.510503	2850.574127	1259.020344	2469.290339	2994.454365	1422.47683	2243.042085	3417.853598	2229.370582	1613.705979	2118.668033	1552.548379	1788.245738	1405.237713	1725.740714	3675.034555	997.1219312	1532.364127	3371.538333	2306.536554	2570.874074	3574.163405	2689.188478	4917.730688	2030.187771	1951.646402	883.0291005	2940.262302	3148.898593	2544.526595	3016.383995	2427.945185	1996.272989	2603.863413	3014.492035	1353.675529	1685.972011	1883.571561	2965.013384	2228.023042	3267.89581	1574.703175	4569.994603	2506.339894	1188.643386	2424.469444	5507.938732	1561.929868	2161.555661	1108.357302	2321.796164	1773.504921	1635.588757	2874.983915	5849.999577	2340.377612	3014.608194	2356.288913	1779.28918	2923.919868	2420.420899	3340.111914	3564.405344	1755.903945	2767.332884	1651.319264	1452.695159	2565.783237	2448.613069	1153.901587	1730.685022	2129.894918	2376.366371	1882.404365	2781.696455	2089.728439	1039.688545	2009.170089	2550.263254	971.4085979
