KO	FOCUS_401	FOCUS_402	FOCUS_410	FOCUS_413	FOCUS_414	FOCUS_417	FOCUS_428	FOCUS_431	FOCUS_433	FOCUS_444	FOCUS_445	FOCUS_450	FOCUS_454	FOCUS_457	FOCUS_461	FOCUS_463	FOCUS_488	FOCUS_498	FOCUS_509	FOCUS_528	FOCUS_541	FOCUS_546	FOCUS_547	FOCUS_551	FOCUS_554	FOCUS_558	FOCUS_562	FOCUS_564	FOCUS_570	FOCUS_579	FOCUS_582	FOCUS_586	FOCUS_592	FOCUS_597	FOCUS_609	FOCUS_610	FOCUS_621	FOCUS_625	FOCUS_626	FOCUS_632	FOCUS_659	FOCUS_665	FOCUS_667	FOCUS_672	FOCUS_676	FOCUS_679	FOCUS_688	FOCUS_697	FOCUS_698	FOCUS_701	FOCUS_711	FOCUS_713	FOCUS_725	FOCUS_733	FOCUS_754	FOCUS_763	FOCUS_780	FOCUS_784	FOCUS_786	FOCUS_795	FOCUS_796	FOCUS_804	FOCUS_805	FOCUS_806	FOCUS_812	FOCUS_827	FOCUS_831	FOCUS_832	FOCUS_833	FOCUS_838	FOCUS_846	FOCUS_848	FOCUS_857	FOCUS_871	FOCUS_874	FOCUS_885	FOCUS_889	FOCUS_900	FOCUS_905	FOCUS_911	FOCUS_921	FOCUS_925	FOCUS_930	FOCUS_931	FOCUS_939	FOCUS_940	FOCUS_957
K00931	0.001681888	0.00160897	0.001493867	0.001795824	0.001071497	0.001695571	0.001877598	0.001705023	0.001646643	0.001752921	0.001671081	0.001402366	0.001529269	0.001794094	0.001616828	0.001791805	0.001302571	0.001693646	0.001152765	0.001716294	0.001872226	0.001498181	0.001339346	0.001953794	0.001854372	0.001746288	0.001772544	0.001897895	0.001574847	0.001675983	0.001475237	0.001827455	0.00161663	0.001417651	0.001593938	0.001764028	0.001801097	0.001827006	0.001758357	0.001816804	0.001706846	0.001873186	0.001899499	0.001855889	0.001563415	0.001743632	0.001684315	0.001721888	0.001943517	0.001473608	0.001669588	0.00192152	0.001381598	0.00163851	0.001651759	0.001518137	0.001877388	0.001411447	0.002018027	0.001418	0.001754619	0.001591057	0.001793946	0.001544263	0.001596885	0.00184898	0.001559131	0.001693502	0.001470486	0.001567484	0.001703467	0.00141392	0.001869181	0.001821403	0.001759641	0.001858991	0.001450345	0.001695025	0.001737658	0.001851823	0.001971228	0.001927541	0.001869562	0.000929084	0.001848028	0.001780781	0.001702452
K00932	0.001775088	0.00195527	0.00180393	0.001845945	0.001859878	0.001731508	0.001899508	0.001714141	0.001541596	0.001938195	0.001821101	0.00189647	0.001954353	0.001893312	0.001625799	0.001946074	0.001816724	0.001824267	0.00221186	0.001850129	0.001869293	0.001884074	0.00190071	0.002024091	0.001885394	0.001905409	0.001889594	0.001801046	0.001804333	0.00182965	0.001644501	0.001940349	0.001543242	0.001737393	0.001506691	0.001924541	0.001488571	0.001888515	0.00187825	0.001980099	0.001884754	0.001906756	0.001900728	0.002174501	0.002080931	0.001829316	0.001939782	0.001894175	0.001964063	0.001300295	0.001945477	0.001922692	0.001909665	0.001688433	0.001770088	0.001846841	0.001731341	0.001745643	0.001788492	0.001752963	0.001863541	0.000828761	0.001870003	0.00190085	0.001770094	0.001914087	0.001744437	0.00187264	0.001607843	0.001242588	0.001916396	0.001611208	0.001730686	0.00197756	0.00194893	0.00195127	0.0017938	0.001913075	0.001696297	0.001810417	0.001962574	0.001948101	0.001690704	0.001777161	0.001547883	0.001884424	0.001804927
K00938	0	0	6.99E-07	0	0	0	0	0	0	0	0	0	0	6.55E-07	0	0	6.12E-07	0	0	0	0	3.10E-07	9.66E-07	0	0	0	0	0	2.10E-07	0	0	0	0	0	0	0	0	1.18E-07	0	0	0	0	0	0	0	0	0	0	7.81E-07	0	0	0	0	7.28E-07	0	0	0	0	0	0	0	4.04E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25E-07	1.81E-07
K00939	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001758907	0.002016279	0.002000118	0.001860064	0.001965479	0.001957347	0.002021345	0.001819668	0.00196641	0.002226817	0.002017891	0.002274784	0.00192075	0.001911354	0.001907037	0.00192303	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001852758	0.001917192	0.001931162	0.001989016	0.002006982	0.001773609	0.001856201	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002033593	0.001930458	0.001991932	0.001827653	0.001961117	0.002010932	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022219	0.002035153	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001850009	0.001943651	0.002050673	0.001972716	0.001975665	0.001913191	0.00197393	0.001824696	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.00187549	0.00204248	0.001817366
K00940	0.000515694	0.000212236	0.000203104	0.000242294	0.000415888	0.000631376	5.07E-05	7.34E-05	0.000566908	9.57E-05	0.000465795	0.000425325	0.000180741	0.000257869	0.000673577	0.000252425	0.000608927	0.000344986	0.000309842	0.000209476	8.99E-05	0.00016782	7.15E-05	2.54E-05	8.37E-05	5.97E-05	0.000348902	0.000250759	0.000275795	0.000156265	0.000883873	5.05E-05	0.000867403	0.000338846	0.000366371	0.000154812	0.000648246	7.14E-05	0.000216431	0.000134587	5.66E-05	0.00013891	8.65E-05	4.80E-05	5.10E-05	0.000240988	0.000132675	0.000248866	3.78E-05	0.000586844	0.000127239	0.000158082	0.000366469	0.00107332	0.000631544	0.000124701	0.000255727	0.000340844	0.000292023	0.00050783	0.000302935	0.000964539	0.000135605	0.0002865	0.000318666	0.000144274	0.000222683	0.00012709	0.00033189	0.000865941	0.000273512	0.00033069	0.000225702	0.000135465	9.66E-05	3.64E-05	0.000464927	0.000211863	0.000337962	0.000419291	0.000173944	1.85E-05	0.000257425	0.000787999	0.000367502	0.00019383	0.000250575
K00941	0.000777517	0.000919552	0.001013879	0.000458158	0.000631559	0.000773365	0.000831285	0.001406026	0.000946943	0.000690852	0.001122294	0.000927979	0.000805984	0.000640742	0.00100704	0.00140123	0.000876101	0.000625605	0.000517894	0.001216878	0.000815582	0.000680335	0.000929077	0.000345175	0.000987904	0.001234482	0.000557556	0.000936675	0.001014992	0.000763926	0.001261719	0.000449251	0.001036448	0.000548821	0.000990644	0.000734973	0.000960935	0.001108153	0.000809835	0.000651922	0.000925702	0.000966488	0.000584676	0.000368082	0.000457624	0.000943674	0.000572272	0.001146301	0.000394168	0.001016137	0.000750244	0.000445319	0.000919741	0.001122383	0.001116913	0.001102349	0.001023632	0.000683503	0.000621854	0.001235581	0.000876685	0.0010499	0.000579559	0.000464989	0.000499702	0.000442515	0.000817511	0.000715605	0.000869165	0.001086881	0.000602414	0.000938603	0.000690026	0.000352176	0.000425077	0.000685149	0.000993959	0.000806828	0.001506247	0.000576139	0.000549416	0.001027781	0.000644346	0.001197564	0.000981174	0.000706233	0.000741157
K00942	0.001904687	0.00198868	0.001848071	0.002023878	0.002225604	0.002011616	0.001918057	0.001758907	0.002016279	0.00199955	0.001852396	0.001965479	0.001943465	0.00202069	0.001817827	0.001967643	0.002226968	0.002016392	0.002274436	0.001920098	0.001909156	0.001907037	0.001923573	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001852837	0.001917192	0.001931162	0.00198822	0.002006982	0.001773609	0.001851625	0.00193059	0.002005663	0.001927714	0.001931941	0.001980099	0.001910094	0.002025999	0.001936591	0.002208536	0.002094778	0.001895127	0.002034263	0.001929291	0.001991932	0.001827414	0.001961117	0.002011664	0.001986207	0.00176478	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001997701	0.002158255	0.002022219	0.002035251	0.001952987	0.001938405	0.001920795	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001966026	0.001975665	0.001912653	0.001972983	0.001824696	0.001982758	0.002003413	0.001963421	0.001901793	0.001811796	0.001874563	0.00204248	0.001818463
K00943	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001759152	0.002016279	0.002000118	0.001860064	0.001965479	0.00195898	0.002021345	0.001819668	0.001967643	0.002226968	0.00201909	0.002274784	0.00192075	0.001911354	0.001907037	0.00192484	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001853071	0.001917192	0.001931162	0.001989016	0.002006982	0.001773609	0.001856201	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002034263	0.001930458	0.001991672	0.001827653	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022556	0.002035251	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001972716	0.001975665	0.001913191	0.001975064	0.001824696	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.00204248	0.001818463
K00944	0.000894284	0.001031592	0.000959118	0.000549246	0.001396985	0.000735141	0.000748574	0.001426909	0.000566632	0.000704486	0.001064471	0.0012959	0.000800992	0.000635666	0.001131724	0.001430745	0.000502843	0.000530517	0.000868624	0.001105566	0.000806644	0.001060278	0.001394576	0.000338044	0.000974191	0.001283514	0.000579003	0.000640302	0.001127031	0.000926456	0.000995275	0.000581983	0.000505387	0.001045762	0.001199005	0.000781851	0.000408	0.001024553	0.000924699	0.000740753	0.001036136	0.000936917	0.000334939	0.00062899	0.000859379	0.000992696	0.000778546	0.00111588	0.000410554	0.001140893	0.000941771	0.000385393	0.00090495	0.00125916	0.001061993	0.000885702	0.000949196	0.000685559	0.000304652	0.000983616	0.000891078	0.001158836	0.000613715	0.000749538	0.000919837	0.000523003	0.000996616	0.000786143	0.001142365	0.001265857	0.000815436	0.001138746	0.000273662	0.000463648	0.000578798	0.000568225	0.000995239	0.000928448	0.001538014	0.000607967	0.000569521	0.001106464	0.000509701	0.001271061	0.000482469	0.000612489	0.000718067
K00945	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918057	0.001759152	0.002016279	0.002000118	0.001855712	0.001965479	0.00194782	0.00202069	0.001819668	0.001967643	0.002226968	0.002017891	0.002274436	0.001920098	0.001909156	0.001907037	0.001924297	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001852837	0.001917192	0.001931162	0.00198822	0.002006982	0.001773609	0.001851625	0.00193059	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026321	0.001936591	0.002208536	0.002094778	0.001895127	0.002034263	0.001929291	0.001991932	0.001827653	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001997701	0.002158255	0.002022219	0.002035251	0.001952987	0.001938405	0.001920795	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001966026	0.001975665	0.001913191	0.001974684	0.001824696	0.001982758	0.002003413	0.001963421	0.001901793	0.001811796	0.001874563	0.00204248	0.001818463
K00948	0.001897369	0.001974082	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001759152	0.00200597	0.002000118	0.001860064	0.001965479	0.00195898	0.002021345	0.001819668	0.00196641	0.002226968	0.00201909	0.002274784	0.001916838	0.001911354	0.001901027	0.00192484	0.002048202	0.001931042	0.001942303	0.001993853	0.001974175	0.001844931	0.001908385	0.001931162	0.001989016	0.002006982	0.001773609	0.001845613	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002019521	0.001930458	0.001991932	0.001821669	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001836808	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022556	0.002035251	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001835372	0.001943651	0.002050673	0.001972716	0.001971905	0.001905662	0.001975064	0.001823366	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.002039878	0.001817366
K00949	0.000295183	0.001003169	0.000926931	0.000353468	0.000203819	0.000207552	0.000851999	0.001624875	0.000280724	0.000872387	0.000881821	0.000591782	0.001013673	0.000412426	0.000627841	0.001493085	0.000364644	0.000384565	0.000359528	0.000961965	0.000854745	0.000567587	0.001120154	0.000459906	0.001053745	0.001208437	0.000420593	0.000860796	0.000781257	0.000673679	0.000788645	0.000425962	0.000643395	0.000357957	0.000724036	0.000610014	0.000380063	0.001133977	0.000743359	0.000364976	0.001038562	0.000961043	0.000556277	0.000856597	0.00044999	0.00075134	0.000564315	0.001045624	0.000437223	0.00043432	0.000672906	0.00042263	0.000600678	0.000111808	0.000560706	0.001173593	0.000901842	0.000559662	0.000375056	0.000830609	0.000745592	0.000217286	0.000532087	0.000247201	0.0003438	0.000431906	0.000648396	0.000588407	0.000717321	0.000261786	0.000502156	0.000580835	0.000564705	0.000336902	0.000543069	0.000667208	0.000803067	0.000852891	0.001290031	0.000385936	0.000478326	0.001218765	0.000440443	0.000450705	0.000626754	0.000599896	0.000595438
K00950	0.001489288	0.000899786	0.000921077	0.00155345	0.000921741	0.001594007	0.001167434	0.000179218	0.001580742	0.001348339	0.001265836	0.001017056	0.001130583	0.001498568	0.001298404	0.000526413	0.0012575	0.001551126	0.000936152	0.000853717	0.001186159	0.000955809	0.000749462	0.001601626	0.000992818	0.000678079	0.001533742	0.00133237	0.000931884	0.001119118	0.00120289	0.00144572	0.001430346	0.001322662	0.000992487	0.001254585	0.001596027	0.000854131	0.00111674	0.00136624	0.000904566	0.001038338	0.001610715	0.001129655	0.001298927	0.001076386	0.001254518	0.000892106	0.001571486	0.001135699	0.001082776	0.001664735	0.001017508	0.001536956	0.001360175	0.001106726	0.001102111	0.001187518	0.001729673	0.001196982	0.001342005	0.001430025	0.001410532	0.001370958	0.001330158	0.001514512	0.001139705	0.00125432	0.001036468	0.001377907	0.001280323	0.001037282	0.001617856	0.0015938	0.001286721	0.001387284	0.001290797	0.000993936	0.000596257	0.001553034	0.001556326	0.000899046	0.001596346	0.001271676	0.0015164	0.001330787	0.001259283
K00951	0.00189981	0.001988033	0.001848071	0.002028428	0.002213881	0.002011616	0.001918286	0.001715488	0.002010635	0.001977962	0.001860064	0.001965088	0.00195898	0.002018071	0.0018078	0.00196641	0.002226968	0.00201909	0.002222085	0.001919882	0.001900508	0.001907037	0.00192484	0.002045308	0.001893002	0.001941741	0.001993765	0.001974175	0.001852968	0.001901151	0.001931162	0.001989016	0.002006982	0.001770722	0.001851758	0.001931094	0.002005663	0.001927596	0.001924641	0.001980099	0.001900111	0.002025568	0.001918553	0.002192701	0.002091373	0.001894903	0.002034263	0.001930458	0.001991932	0.001827653	0.001957206	0.002011664	0.001982483	0.001764926	0.001793177	0.001889588	0.001918739	0.001848296	0.002041045	0.001882114	0.00192917	0.001748373	0.001995548	0.002158277	0.002007958	0.002027996	0.001952756	0.001896076	0.001922857	0.001772528	0.001916799	0.001844996	0.001943651	0.002007104	0.001972716	0.001975665	0.001913191	0.001972609	0.001824696	0.001944376	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.002042155	0.001812609
K00952	0.00170981	0.001822101	0.001574814	0.001861135	0.001084791	0.001708721	0.001885851	0.001727811	0.001567857	0.001960351	0.001765765	0.001426159	0.001879226	0.001831423	0.001623396	0.001919567	0.0021658	0.001845847	0.001911388	0.001745714	0.001900803	0.001499046	0.001475623	0.001969943	0.001880956	0.001770735	0.001796434	0.0019591	0.001615423	0.00168607	0.001889613	0.001821421	0.002001917	0.001448981	0.001635632	0.001764752	0.00184232	0.001847882	0.001772727	0.001820444	0.001794527	0.001884111	0.001901259	0.001899574	0.001663173	0.001771985	0.001710281	0.001870246	0.001930723	0.001514302	0.001702565	0.001973586	0.001598947	0.001639004	0.00176008	0.001887544	0.001894796	0.00167902	0.0020148	0.001850679	0.001804774	0.001594342	0.00182794	0.001563454	0.001641166	0.00186081	0.001579724	0.001707767	0.001501151	0.001613231	0.001710236	0.001452977	0.001847671	0.001845672	0.001692856	0.001856151	0.001855646	0.001731823	0.001767482	0.0018759	0.001975178	0.001933555	0.001878667	0.001671634	0.001850648	0.00180686	0.001738079
K00953	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918286	0.001759152	0.002016279	0.002000118	0.001860064	0.001965479	0.00195898	0.002021345	0.001819668	0.001967643	0.002226968	0.00201909	0.002274784	0.00192075	0.001911354	0.001907037	0.00192484	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001853071	0.001917192	0.001931162	0.001989016	0.002006982	0.001773609	0.001856201	0.001931094	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026428	0.001936591	0.002208536	0.002094778	0.001895462	0.002034263	0.001930458	0.001991932	0.001827653	0.001961117	0.002011664	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001998669	0.002158462	0.002022556	0.002035251	0.001952987	0.001938405	0.001922857	0.001775106	0.001938287	0.001850416	0.001943651	0.002050673	0.001972716	0.001975665	0.001913191	0.001975064	0.001824696	0.00198332	0.002003413	0.001963421	0.001901793	0.001811796	0.0018758	0.00204248	0.001818463
K00954	0.001901474	0.00198868	0.001772379	0.002023522	0.002224965	0.002011616	0.001916579	0.001757829	0.002016279	0.001998527	0.001856499	0.001965088	0.001954625	0.002021345	0.001817397	0.001965794	0.002210903	0.002017351	0.002272924	0.001920228	0.001908571	0.001905558	0.001917228	0.00204721	0.001939538	0.001942303	0.001992521	0.00196582	0.001846809	0.001912348	0.001931162	0.001988326	0.002006082	0.001772942	0.00185424	0.001931043	0.002004417	0.001922209	0.001930067	0.001980039	0.001908385	0.002024946	0.001936209	0.002208358	0.002081159	0.001895328	0.002034263	0.001913145	0.001990638	0.001827174	0.001960648	0.001997312	0.001980278	0.001764648	0.001812394	0.001878559	0.001933988	0.001849141	0.002037086	0.001881237	0.001928931	0.00174805	0.001998669	0.002158462	0.002014774	0.002034357	0.001952504	0.001936423	0.001922632	0.00177362	0.001938287	0.001850253	0.001943651	0.002046821	0.001970536	0.001975665	0.001888291	0.001970868	0.001819041	0.001957371	0.00200316	0.00195994	0.001895654	0.001802571	0.001875552	0.002042415	0.00181155
K00955	6.20E-05	0.000176958	0.000354998	7.96E-05	9.94E-05	6.67E-05	0.000101318	7.41E-05	0.000272194	7.69E-05	0.000210807	0.000160965	0.00024761	3.08E-05	0.000286481	0.0001323	5.87E-05	0.000131505	9.20E-05	0.000197467	5.21E-05	0.000137769	0.000109274	8.24E-05	0.000193503	0.000101205	0.000146066	7.67E-05	0.000104421	0.000115509	0.000307296	2.76E-05	0.000401197	0.000303517	3.24E-05	9.30E-05	0.000176146	3.36E-05	0.000130763	7.25E-05	0.000122589	1.48E-05	0.000284885	4.59E-05	9.08E-06	1.91E-05	9.01E-05	9.03E-05	4.24E-05	6.59E-05	0.000107131	1.97E-05	0.000366779	2.14E-05	0.000111541	0.000210192	8.90E-05	0.000301365	0.000143512	1.34E-05	7.98E-05	5.13E-05	6.87E-05	3.97E-05	4.81E-05	7.65E-05	0.000117319	0.000176307	0.000113131	8.46E-06	0.000123224	0.000188551	0.000176077	0.000122022	0.000177901	0.000194247	8.36E-05	9.90E-05	0.000140095	8.57E-05	3.78E-05	2.58E-05	0.000124262	4.52E-05	0.000239753	0.000131303	0.000305033
K00956	6.20E-05	0.000176958	0.000348692	7.91E-05	9.70E-05	6.01E-05	8.08E-05	4.89E-05	0.000272194	7.69E-05	0.000210807	0.000160965	0.00024761	3.08E-05	0.000283411	0.0001323	5.82E-05	0.000122813	9.06E-05	0.000196816	4.51E-05	0.000137769	0.00010674	8.19E-05	0.000193503	0.000100532	0.000143668	7.67E-05	0.000101603	0.000113936	0.000306739	1.59E-05	0.000399509	0.000303517	3.24E-05	8.69E-05	0.000156288	3.11E-05	0.00012965	6.54E-05	0.000119902	1.45E-05	0.000284567	4.55E-05	7.72E-06	1.77E-05	8.78E-05	8.97E-05	1.74E-05	6.40E-05	0.000105455	1.71E-05	0.000350644	1.51E-05	0.000111541	0.000208879	8.62E-05	0.000300639	0.000137888	1.34E-05	7.98E-05	5.01E-05	6.87E-05	2.79E-05	4.64E-05	7.26E-05	0.000113872	0.000176307	1.04E-05	8.46E-06	0.000123224	0.000188551	0.000141359	0.000119181	9.39E-05	0.000190738	8.36E-05	8.94E-05	0.000140095	6.63E-05	3.78E-05	2.55E-05	0.000112482	4.29E-05	0.000230785	0.000128376	0.000301741
K00957	6.20E-05	0.000176958	0.000348692	7.91E-05	9.70E-05	6.01E-05	8.08E-05	4.89E-05	0.000272194	7.69E-05	0.000210807	0.000160965	0.00024761	3.08E-05	0.000283411	0.0001323	5.82E-05	0.000122813	9.06E-05	0.000196816	4.51E-05	0.000137769	0.00010674	8.19E-05	0.000193503	0.000100532	0.000143668	7.67E-05	0.000101603	0.000113936	0.000306739	1.59E-05	0.000399509	0.000303517	3.24E-05	8.69E-05	0.000156288	3.11E-05	0.00012965	6.54E-05	0.000119902	1.45E-05	0.000284567	4.55E-05	7.72E-06	1.77E-05	8.78E-05	8.97E-05	1.74E-05	6.40E-05	0.000105455	1.71E-05	0.000350644	1.51E-05	0.000111541	0.000208879	8.62E-05	0.000300639	0.000137888	1.34E-05	7.98E-05	5.01E-05	6.87E-05	2.79E-05	4.64E-05	7.26E-05	0.000113872	0.000176307	1.04E-05	8.46E-06	0.000123224	0.000188551	0.000141359	0.000119181	9.39E-05	0.000190738	8.36E-05	8.94E-05	0.000140095	6.63E-05	3.78E-05	2.55E-05	0.000112482	4.29E-05	0.000230785	0.000128376	0.000301741
K00958	6.20E-05	0.000176958	0.000348692	7.91E-05	9.70E-05	6.01E-05	8.08E-05	4.89E-05	0.000272194	7.69E-05	0.000210807	0.000160965	0.00024761	3.08E-05	0.000283411	0.0001323	5.82E-05	0.000122813	9.06E-05	0.000196816	4.51E-05	0.000137769	0.00010674	8.19E-05	0.000193503	0.000100532	0.000143668	7.67E-05	0.000101603	0.000113936	0.000306739	1.59E-05	0.000399509	0.000303517	3.24E-05	8.69E-05	0.000156288	3.11E-05	0.00012965	6.54E-05	0.000119902	1.45E-05	0.000284567	4.55E-05	7.72E-06	1.77E-05	8.78E-05	8.97E-05	1.74E-05	6.40E-05	0.000105455	1.71E-05	0.000350644	1.51E-05	0.000111541	0.000208879	8.62E-05	0.000300639	0.000137888	1.34E-05	7.98E-05	5.01E-05	6.87E-05	2.79E-05	4.64E-05	7.26E-05	0.000113872	0.000176307	1.04E-05	8.46E-06	0.000123224	0.000188551	0.000141359	0.000119181	9.39E-05	0.000190738	8.36E-05	8.94E-05	0.000140095	6.63E-05	3.78E-05	2.55E-05	0.000112482	4.29E-05	0.000230785	0.000128376	0.000301741
K00963	0.000546557	0.000611007	0.00037853	0.000331428	0.000452061	0.000616051	0.000301308	8.74E-05	0.00076369	0.000202527	0.000623098	0.000501191	0.000262673	0.000316155	0.00059424	0.000846054	0.000699604	0.000297779	0.000383545	0.000427374	0.000154135	0.000212821	0.000248106	6.61E-05	0.000140272	0.000567915	0.000314	0.000471147	0.000300295	0.000131182	0.001149062	8.05E-05	0.001028924	0.00039184	0.000394015	0.000188962	0.000696073	0.000401966	0.000519921	0.000457627	0.000195907	0.000512678	0.000146794	6.75E-05	0.000113435	0.000309335	0.000181088	0.000629385	0.000131164	0.000769014	0.000155725	0.000231522	0.000462767	0.001081479	0.000691246	0.000241888	0.000464529	0.000380654	0.000490708	0.000757358	0.000478789	0.000983519	0.000368245	0.000330589	0.00037729	0.000255448	0.00047458	0.000130961	0.000718907	0.000884589	0.000311105	0.000415463	0.000359574	8.24E-05	0.000213786	0.000318648	0.000573831	0.000305984	0.00117056	0.00046928	0.000271	0.000462125	0.000363711	0.000985542	0.000411649	0.00036988	0.000236764
