KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K00040	7694.26	4196.44	3244.11	3393.84	4272.63	4078.94	6601.04	5601.39	6528.87	3407.91	2446.63	8376.98	4907.53	3976.55	1566.57	3268.83	2447.32	5492.42	2496.14	4126.4	8147.26	5415.95	3671.07	20032.36	24931.76	8660	46200.14	26020.92	20996.3	13148.19	19899.34	9447.4	22319.92	4842.65	13122.65	12624.76	18878.62	23491.16	8944.77	15231.37	4916.65	24486.13	11540.88	11833.38	10097.93	12208.33	11827.98	6810.48	2929.44	7965.31	8203.16	5668.1	4189.02	10947.69	4069.03	4339.03	6564.18	11882.38	12621.31	14027.18	9826.19	3902.62	6463.15	10157.91	9568.99	36248.8	4663.85	7823.52	9718.09	6710.15	9853.2	12523.2	12888.76	7546.17	6665.17	26795.74	9687.08	5461.47	14978.36	9761.94	6817.61	4843.75	6418.87	12956.83	18214.93	22441.09	11820.64	17804.67	21903.71	14457.01	32402.86
K00041	7940.78	5571.46	3735.45	5932.96	3828.93	4111.26	15114.05	6651.38	5606.53	794.47	2037.62	2171.17	2108.23	5927.75	3646.24	1634.55	1752.02	2774.56	3919.79	1998.08	8619.2	2825.61	3066.01	23361.17	10180.09	6216.16	56381.17	22214.56	26249.46	14712.64	20496.78	6477.33	34372.46	15161.94	5513.89	7949.47	3775.69	14044.81	22737.11	16661.41	6617.38	22233.05	14001.11	14036.49	11121.29	21811.44	10033.3	5855.87	6718.02	9570.82	9670.57	7816.43	11720.39	15970.96	16893.84	12276.64	13920.18	4391.15	11365.56	7603.97	6825.64	7323.52	4377.34	16406.4	9231.13	2127.88	8225.05	8664.34	23354.82	11071.56	11916.56	8508.13	7886.57	4465.31	7876.92	19821.46	5188.22	16025.55	8460.37	12653.96	8857.36	6102.89	18212.14	11002.62	10885.86	17613.98	10809.32	4640.56	9626.97	21356.04	17005.52
K00042	5356.71	3749.2	3164.41	1804.03	3600.28	3090.7	6167.06	3032.85	8863.05	2202.83	2557.91	4020.1	2698.39	5041.93	1277.64	802.97	2154.82	3759.4	1332.8	2694.18	9249.66	4081.91	4100.18	32663.92	19895.92	11137.31	53545.47	25495.91	22137.93	12747.72	23501.96	8915.11	13853.71	4991.88	9330.48	11675.07	18980.9	19621.47	7707.56	24766.07	4818.33	4439.01	11296.01	4999.52	19740.22	9988.64	21510.29	11821.83	4150.1	8868.31	5880.67	3726.93	4411.69	6455.03	6213.85	3370.92	6743.12	24908.22	12992.44	5836.62	6106.52	3812.09	5197.51	12004.38	8014.17	23255.24	8707.3	9447.8	5983.25	3869.88	7703.28	13739.2	18880.01	8734.02	8949.69	8216.87	6793.48	6643.95	12165.77	15527.64	9426.74	6097.73	7534.58	15037.49	14552.43	18361.01	10249.69	11372.62	14843.96	14224.71	35068.55
K00045	390	415	403	348.5	1328.5	174.5	1074	673.5	1512	1526.9	721	3299.5	591	136.5	244.5	37.5	69.5	1586	490.5	1286.5	447	1930	616.5	2411	11466.5	2017.5	7271.5	7585	339.66	1330	2365.25	392	4677.5	47	3683.5	2936.5	5031.5	10104.33	1841.5	6545	526.83	1621.8	214.75	397.5	285	298.5	186	400	400	122	305	606.5	1062.5	892.5	810.5	686	843	40.5	192.67	281	235.5	48	763	997.5	383	18842	172.5	326	65.5	591.5	597	126	91	978	460	520	746	775.5	1123.5	1138	1871.5	255.5	1470.5	4650.5	6287.67	2311.5	1448.7	8860.83	8079.75	3893.5	9743
K00046	12272.76	11104.84	7870.21	9229.64	5791.69	6407.26	19274.13	9048.64	13436.68	1966.81	4393.38	3350.02	3620.22	9753.47	5371.04	1784.29	2670.02	4473.05	4461.86	2865.04	13885.37	4329.78	5396.12	27738.44	38160.38	33591.66	142783.41	48182.02	39657.99	34607.54	28385.67	10723.23	49450.87	22277.16	15523.4	13673.63	4977.58	23339.19	26979.03	33904.13	29536.93	22454.37	13650	19929.67	11403.85	28567.48	5861.77	8018.35	12080.69	17178.61	18480.86	10997.65	19493.18	21507.86	22866.99	21414.46	18823.3	9670.1	21528.68	12281.2	10520.26	11679.24	9819.56	18271.23	12987.74	2836.79	10644.57	15653.17	29948.02	18810.45	20233.75	22987.72	10236.88	6107.41	14049.67	29060.38	7943.86	22300.97	18317.89	10736	14136.89	7802.6	24278.64	18422.72	22287.95	19638.63	11330.31	9483.56	15288.95	30514.44	26508.64
K00048	11697.44	9103.51	5066.78	7390.31	5938.72	7188.42	13284.89	8984.82	14351.01	2030.78	3622.05	3577.59	6141.43	6357.05	2553.14	4879.22	3761.85	5139.17	5742.72	4290.74	21400.23	4311.86	6910.09	58684.1	16077.23	7695.58	55468.63	41950.42	56436.22	33378.17	26376.05	19436.81	41117.29	10288.18	19216.53	18414.81	17606.62	24053.29	25847.36	32058.71	9314.31	26919.9	23974.04	21227.6	20280.15	18494.65	15972.18	16935.37	8385.05	12968.87	14242.34	13751.54	13941.35	18128.88	9642.09	9903.24	12712.69	30426.74	23390.33	18754.95	15228.98	9908.79	13259	18282.34	17310.36	6622.97	19283.95	18509.19	26335.74	6480.89	18384.2	24252.18	24127.76	12784.64	13757.08	35791.69	12735.68	15611.95	14828.18	16527.65	13713	7580.45	9365.08	17511.69	16294.63	19240.65	12166.58	8569.4	21129.09	27992.89	17681.68
K00050	1956.67	1132.1	1145.8	1169.8	3358.85	1208.04	3330.52	1504.93	5316.8	1646.64	1501.35	3484.73	820.82	1111.52	731.62	46.33	298.86	2761.79	750.18	2238.58	6486.13	2548.5	3039.73	23650.09	13341.79	2728.36	8494.85	16620.08	6786.25	9966.3	7809.57	2919.79	9458.23	2155.43	5363.73	7379.65	5476.53	11642.1	5239.23	29040.19	2760.38	1713.37	2478.96	2342.54	5371.9	3414.88	1705.96	4977.42	1806.16	2016.15	2508.46	1323.21	3706.33	2935.07	3713.26	2306.98	3853.28	3853.22	902.88	988.61	2234.27	1291.32	2854.84	6229.71	3228.78	19019.35	7030.77	3647.8	212.01	1087.74	3243.14	8564.55	1515.91	1853.05	4612.41	1727.94	1136.92	2426.74	3636.05	3229.65	4249.71	2373.32	3660.87	11600.86	12404.31	3328.21	2291.02	9066.83	12383.53	6164.77	10857.35
K00052	30807.89	20563.38	17479.58	16723.44	15950.97	14325.62	28497.42	16514.29	45130.04	15043.15	19190.14	18856.38	13276.16	12801.39	13606.86	6018.04	10514.49	13637	10000.79	11104.54	34687.48	15064.23	17596.98	86476.98	138814.83	86649.9	92320.94	112313.47	102800.19	134591.62	103124.76	39491.77	99518.59	39916.64	49165.15	47020.09	40142.05	74164.45	39796.91	90109.05	22850.59	42850.25	43842.33	44082.03	48541.84	48990.9	19049.73	27226.15	27293.14	28963.24	46646.74	19088.64	32958.94	37348.65	43313.52	36589.4	41282.82	43298.77	38540.24	28403.21	25591.89	43721.96	37982.67	34420.26	35909.53	61231.17	33512.49	42742.7	32626.33	29496.74	41473.4	57789.87	37891.41	29567.18	35540.55	62767.61	37233.16	48071.82	44926.14	43687.02	27655.59	19277.09	38242.07	70764.51	57798.8	36277.41	56073.05	67728.71	54747.66	55010.92	45904.66
K00053	30915.28	20403.47	17457.16	16596.28	15787.11	14369.57	30085.57	16547.17	44974.81	15015.9	19166.87	18787.93	13238.7	15806.73	14843.96	6093.43	10577.01	13547	10121.26	11045.19	34243.87	14923.46	17289.84	86679.54	138941.21	86638.66	92181.63	111734.82	102916.88	131860.61	104082.19	39274.77	99348.59	40638.59	49314.16	47177.43	39719.54	75735.76	39773.01	91243.84	41019.46	43028.58	43636.51	43320.87	48219.71	50371.05	19101.39	26980.48	27251.64	29600.69	46512.36	21724.64	32307.19	36310.89	43963.62	36592.98	41107.42	43605.71	38191.23	28376.99	25341.25	43683.41	37966.11	34755.6	35858.69	61322.73	32969.78	42781.17	32631.15	29558.38	41622.71	57894.42	38271.28	29916.86	35741.43	64626.75	37366.74	47926.13	44227.96	43833.36	27525.1	20477.39	40489.48	70652.46	57858.27	36387.24	56047.97	65403.32	55268.16	55073.69	45721.58
K00054	808.45	355.53	202.3	22.73	9.75	1285.02	171.67	226.37	542.89	343.48	8.11	1783.53	368.98	200.1	2685.77	57.07	99.55	94.24	31.45	12	154.25	224.25	104.17	1289.25	135.04	117.12	128.47	594.18	2206.87	1439.47	144.27	395.61	53.3	297.12	1050.26	120.18	5542.24	2642.69	283.45	903.63	16.23	10257.96	1582.95	967.47	819.59	948.27	607.2	201.8	27.47	563.7	3228.1	211.92	159.13	83.88	242.9	26	41.98	1333.18	1142.03	643.53	853.4	640.77	174.47	2588.49	2216.43	572.07	364.75	687.1	107.5	272.31	156.68	65.25	1219.72	1212.12	521.44	7808.62	12676.25	103.21	49.58	84.02	237.28	308.3	250.32	44.32	1037.03	477.35	9879.08	996.88	222.37	159.79	492.34
K00055	15.25	6.55	0	0	0	54	38.25	2.4	10.75	315.38	7.61	26.25	0	0	10.15	0	4.25	0	0	0	0	3.25	20.12	3.4	66.2	9.44	141.4	54.75	287.3	57.92	84.65	31.5	51.1	12.65	13.03	15.75	0	65.85	13	75.53	0	0	159.3	2.2	0	3.25	84.2	0	18.95	10	1171.3	18.75	62.9	9	20.5	7	20.13	21.7	59.5	0	473.9	80.5	10	37.87	13.75	0	40.25	5.75	318	3.13	3.5	8.2	0	18.4	7.5	37.55	62.6	277.1	32.75	49.4	3.25	188.6	3.25	13.75	26.9	269.65	243.2	26	32.75	8.75	97.75
K00057	31932.25	20996.86	17759.67	16773.5	16763.35	15497.69	30736.08	16791.95	47861.55	16185.31	19572.89	20074.3	14072.44	16507.95	15006.77	6492.3	11135.43	14913.25	10220.02	11953.97	35723.87	15656.29	17824.21	86012.47	145396.82	87030.19	92181.52	113703.87	102951.88	136643	106209.51	41625.64	100416.58	42162.99	50725.22	47657.02	40828.21	87459.45	40261.84	94848.08	42042.56	44596.53	46036.5	45184.38	50594.44	54975.94	19659.37	28545.46	27537.15	31223.22	48639.69	22010.96	33233.75	39031.12	43376.09	38201.78	42471.79	45513.44	40638.73	30702.21	27065.21	45457.82	42202.73	34612.64	36855.21	62012.3	33637.44	44017.63	34428.1	30401.71	42972.22	60817.18	40252.17	31072.81	37713.22	66232.3	38300.04	51541.54	46350.59	43993.52	29190.82	20998.41	44456.15	72652.66	61551.68	37299.54	64197.96	63625.33	55670.55	55866.4	46005.22
K00058	41130.68	30307.07	27287.36	23305.92	22558.18	24019.86	39372.21	24358.75	65897.33	21920.88	24166.3	27528.71	18423.17	21513.74	23513.16	9256.52	13595.76	20013.65	14417.69	16335.69	51644.54	21005.62	25366.74	121182.37	204420.98	104716.99	185383.36	153514.68	143993.42	183818.13	167749.09	54179.37	139775.47	58363.05	67719.93	71002.03	57174.14	107067.57	55657.83	140243.5	52037.85	58110.68	61408.34	62915.63	65401.87	75389.03	23198.43	41742.22	39036.27	43950.97	68848.78	25166.87	49791.55	55184.71	58593.77	51411.39	56399.11	65223.31	56014.95	41667.13	37783.74	59864.09	56501.21	50524.56	55577.75	83765.31	46275.51	60480.79	48353.36	44471.72	63522.28	93219.81	52361.12	41019.32	54597.58	100620.88	47044.89	67744.89	69020.02	56582.06	38007.15	28979.66	59337.12	105652.09	86757.75	58517.02	77647.25	92383.83	81392.69	73097.29	71602.49
K00059	86913.51	55195.19	44528.68	44607.65	48599.19	41883.8	82621.27	47379.63	125583.73	41636.08	56577.07	65782.95	44123.36	38592.13	33006.89	16493.46	27140.68	45578.24	26254.33	37178.56	101610.1	47751.34	50065.93	244613.39	331259.72	348240.4	343623.22	317712.6	282179.22	332456.3	232177.3	108879.38	281940.91	90317.62	151457.71	137495.08	135399.3	249850.7	114277.84	257032.75	100528.17	128315.15	112952.69	126547.57	126309.69	134003.49	40496.62	82537.31	70763.03	84689.39	121867.46	51890.66	76971.06	109515.33	105807.83	90980.46	110314.38	134146.23	117236.66	91890.58	79673.28	105574.71	107759.08	95906.58	101129.23	236283.43	97904.07	119509.57	83252.85	76399.66	114695.42	157620.46	120885.8	88540.31	97387.46	201086.03	100813.81	127832.44	118010.15	104070.41	83239.47	53039.16	109053.93	173918.56	174436.34	111636.32	149014.59	186314.45	178757.6	162313.6	162155.8
K00060	1572.84	929.51	975.52	203.72	237.6	620.07	794.93	650.62	2652.99	272.58	384.25	682.71	476.36	1822.8	434.37	400.08	718.77	384.46	295.52	274.02	859.71	957.84	445.61	2806.87	10115.86	22943.63	15814.66	5342.04	6916.86	1322.54	12973.75	4079.5	2456.61	1466.12	2434.17	2129.4	3717.43	6137.76	1449.89	1789.92	909.32	852.78	11069.8	788.39	7748.41	3087.74	8945.03	2603.66	1161.11	3538.96	3102.6	929.97	1138.38	3420.75	4587.32	288.16	2744.97	2113.04	2839.15	2234.58	3066.69	8701.39	1833.4	2111.52	2062.68	880.07	877.88	2148.27	2652.65	916.99	1479.38	3033.29	3504.44	3103.45	1570.48	4113.18	2857.53	13878.91	3270.73	10432.43	1723.63	3271.4	1674.48	3079.29	939.55	6393.31	34270.38	11755.42	3270.36	2796.54	9195.91
K00064	0	48	0	17	0	0	0	4	24	2.8	9	27	9	0	0	0	0	17	0	9	24	0	5	20.5	2	14	28	38	6	1	0	3.33	15.33	0	63	13	154	12.33	20	45	1.33	15.8	0	0	0	39	31	55	21	6	0	22	69	55	72	0	76	0	0	9	10	0	1	28	0	428	6	0	0	0	8	0	0	15	0	2	0	10	0	16	0	0	0	0	46.67	6	0	4.33	0	6	5.5
K00065	867.92	310.2	761.66	194.91	698.85	814.93	970.36	451.94	1001.18	348.18	151.45	84.64	113.59	1428.62	401.92	343.96	120.92	388.79	1120.75	125.27	691.71	492.72	259.52	2913.32	3314.31	6620.8	68539.87	2210.7	2785.52	1887.04	14106.66	150.95	1851.39	372.58	549.87	1391.44	344.93	1342.23	1503.37	1712.42	435.15	461.22	4820.27	640.47	6394.69	2673.36	8758.47	909.39	780.68	970.13	1769.2	778.02	2223.17	1602.01	408.37	126.86	508.86	202.84	356.2	73.98	498.6	1092.14	504.84	1151.54	707.77	522.57	436.52	276.58	4230.15	248.15	901.84	412.61	351.14	186.3	1319.09	2154.69	243.16	4318.85	3144.69	6444.49	364.48	1633.31	664.23	3420.19	537.19	7281.93	6302.3	1687.93	1403.39	1019.9	15897.71
K00066	8.86	0.75	37.68	0	223.57	8.29	153.29	1.75	7.57	1.4	19.71	0.5	0	0	2.29	0	0	63.71	0	29	0	28	97.57	0	21	0	0	0	0	0	4.75	30	162.86	0	0	0	0	12.17	83	217.88	0	0.8	0	0	218.82	41.71	3.86	0	0	253.86	0	0	240.14	1	0	150.14	2	31.14	3.67	4	4.5	0	62.86	1.17	134.43	14.25	0	57.43	0	1	4.29	0	0	0	0	0	0	0	0	15.43	62.62	149	0	3.29	5	0	1	1.5	3.75	0	50
K00067	28186.58	18363.58	13233.04	14811.36	17659.44	16193.13	36609.55	18480.93	39812.17	12533.19	18375.97	20239.83	14541.07	14816.45	12298.11	5892.22	9276.89	15374.94	10688.55	12611.93	39851.49	15091.12	19136.95	111025.91	118218.64	81093.31	137504.17	119323.97	104199.55	108551.06	81846.94	38432.69	105980.94	37423.88	49067.65	48718.45	42947.57	82151.5	59343.06	101281.62	40674.16	51605.71	48565.09	43104.36	40172.08	51276.91	11880.99	31874.88	24635.31	29605.06	39791.69	19804.29	31257.69	42885.24	43767.92	35342.76	41207.53	51626.71	38485.5	32554.54	28035.31	39348.25	34297.02	44436.82	38453.91	62343	44696.16	42642.07	48630.44	26185.57	38422.56	53254.28	43242.46	29558.92	38221.36	71298.54	36899.17	50528.93	35291.28	34756.11	34009.6	18900.63	42745.03	69229.79	62575.25	39306.06	55912.04	65273.5	61602.88	52696.64	47151.37
K00068	976.18	488.04	274.68	33.2	61.78	1129.36	897.31	208.9	876.26	1281.42	159.88	449.27	1611.6	1308.17	816.57	1616.4	314.96	70.46	1163.36	360.1	1128.47	151.68	91.52	2630.95	923.23	4194.9	2277.92	1495.92	1391.14	3568.69	7154.07	1413.72	359.63	905.67	1585.7	858.27	676.6	3507.77	309.78	878.01	325.59	676.55	4722.6	315.78	6077.88	2107.31	8610.16	736.77	136.21	627.51	1397.33	401.33	178.13	995.27	148.11	215.32	605.9	5456.94	1779.5	3120.07	2204.2	367.53	2538.95	178.16	1798.75	1224.56	631.88	943.56	3238.2	957.3	696.45	4300.64	2646.6	918.9	756.59	9876.56	489.94	35.2	2526.56	5743.35	118.06	1632.77	552.66	2217.66	120.24	3296.4	3994.86	498.74	2393.62	214.26	5224.33
K00073	606.64	15.22	267.32	19.62	49	107.74	190.81	277.29	210.81	44.9	10	504.92	13.16	1471.08	168.38	301.82	85.57	5.46	44.35	31.86	13.66	0	13.86	35.89	714.83	3863.56	14896.76	679.62	416.93	269.34	7475.87	33.5	121.61	208.78	32.14	178.85	129.86	2244.91	113.25	258.49	8.37	399.2	4668.64	354.03	5856.73	2864.86	9170.45	322.87	81.32	678.65	41.66	144.85	370.97	290.11	494.35	34.86	8.8	47.58	54.63	256.28	82.34	59.61	142.06	173.69	635.42	118.34	89.06	0	641.73	10.9	319.7	16.89	903.66	35.42	740.48	1098.43	223.75	586.42	4716.2	5722.57	316.26	1540.32	160.07	1679.64	49.87	4209.7	11529.91	279.52	493.26	90.33	7216.71
K00074	19360.28	12712.68	13452.99	11158	7603.22	7339.56	9147.4	10639.99	32713.98	6462.85	7342.96	12344.48	5080.4	7441.61	6317.42	1437.56	5913.65	10136.07	3089.72	6741.9	16762.9	10251.33	8114.46	29625.58	129056.48	91032.89	48110.79	52987.55	48695.01	80701.89	71562.95	15158.87	55051.05	15146.44	32189.24	27954.83	18524.89	46500.65	13788.51	45479.25	13233.75	22596.57	16238.73	25107.82	29510.74	26368.41	14485	13380.55	15876.22	14627.67	28221.63	5940.63	10759.39	17500.12	15297.87	16275.52	18570.26	11033.26	20881.18	11246.54	12642.31	24636.08	23477.94	8476.22	15570.95	54417.44	8732	17701.27	9204.18	20093.93	26104.08	35244.59	10951.17	11137.45	16840.41	24049.69	11670.78	21131.02	35565.05	25949.69	18111.18	8279.3	15925.82	48792.62	34419.32	25520.38	11401.62	35925.95	34390.25	26077.42	35563.8
K00075	31635.95	20424.78	17476.13	17005.51	16776.84	15059.99	30576.93	16846.02	44877.11	15453.9	19527.98	19791.87	13383.41	16268.25	15011.78	6074.81	9884.21	15183.28	10738.26	11741.74	35831.39	14924.24	17696.86	87120.07	111211.12	61537.33	92504.5	111810.95	102084.26	125514.63	97400.23	40728.72	99768.78	42400.09	48388.35	46037.99	41158.29	85376.37	40168.68	96407.48	42105.61	44551.72	40670.99	44779.61	49172.91	53673.67	19644.72	29398.9	26837.65	31267.17	45560.2	21836.36	33445.94	37808.48	40543.38	37193.84	39979.89	43904.85	40672.29	28670.69	26959.74	33044.3	40932.62	35691.94	36154.25	61973.39	33803.73	42497.97	33078.74	30184.06	41311.02	58801.57	40090.8	31052.59	36429.24	65926.71	38171.41	37598.51	43505.37	38391.85	29928.24	19584.17	45373.51	62989.91	61043.06	37143.14	35697.2	52424.32	53988.93	56803.21	45902.26
K00076	2217.99	1226.3	852.77	500.29	1538.65	1887.05	2670.16	1093.4	2369.93	2245.2	1203.05	4556.89	2733.48	1939.31	672.36	2059.33	1290.47	1886.04	1318.65	2003.26	2315.96	2293	1205.76	7521.46	16274.16	7607.93	11228.31	13926.46	11040.84	4501.76	12488.22	5134.2	7876.43	1354.17	7348.39	6546.45	10515.89	15332.65	5050.65	7785.82	1553.02	6364.57	8712.86	1376.59	7211.16	3138.21	9244.88	4215.02	696.26	2410.53	1665.76	2641.4	1910.85	3739.22	1759.42	1231.61	1840.35	9095.66	4819.4	6533.35	5468.08	1161.98	3162	4074.14	4250.79	19817.82	3142.56	2803.8	3573.51	1645.72	2620.98	3023.22	6796.76	4712.55	2847.94	10502.89	5020.58	1474.24	2648.71	7004.67	4941.95	3249.81	3193.4	7659.26	7973.65	10692.15	6232.55	9667.59	12585.91	8876.83	19783.76
K00077	16561.94	12368.97	11252.88	9594.38	5024.42	9791.63	13152.96	11048.82	23135.94	5262.24	5219.48	5774.9	6669.33	7943.56	8539.97	5443.43	7506.38	4858.16	6433.75	4361.33	15726.35	5666.42	6273.91	43800.15	75896.82	94872.51	100910.03	47848.52	62170.04	68682.46	60684.81	24497.42	52638.67	16003.19	27054.19	25249.36	21617.18	38150.73	27534.35	32722.18	12702.73	37314.81	31832.39	22352.62	25100.53	27627.17	14468.19	15735.6	14509.94	18029.97	30772.2	10085.66	19069.65	22207.7	19430.04	13914.4	16395.1	31549.89	25297.41	21132.14	16350.06	28924.58	18252.77	17250.48	20139.05	8147.37	15845.35	22841.6	31058.44	12976.63	22839.65	29397.37	26367.16	16799.86	17074.41	52256.73	28742.09	33876.21	24427.78	25419.72	15154.19	11154.47	12818.48	35784.39	19268.05	27422.5	57858.58	21547.78	22095.96	34139.02	21068.52
K00078	0	0	0	0	0	0	30.4	0	0	2	0	0	0	0	0	18.8	0	0	10	0	0	0	0	0	0	0	24.4	0	79.4	0	2.8	0	0	0	2.2	0	14.2	0	0	0	0	10	112.6	0	0	0	0	0	0	0	0	0	9	0	11.4	0	0	0	8.6	0	0	8.6	0	31.8	14	0	13.4	0	35	0	0	0	103.8	0	0	869	0	51	0	0	0	0	0	0	0	24.8	233	4.8	0	0	127.2
K00082	110.5	805	122.5	46.67	0	0	25	54	60.17	0	21.17	0	11.5	0	188	0	5.5	44	115	17.5	36	1	112	0	961.5	53	0	4162.5	7947	419.5	2405.5	0	3119.67	0	356.5	7	5	199.08	0	1009	11.67	0	531	16	356.17	91.17	0	0	82.83	0	69.5	393.5	1346.5	329.17	118	783.33	555.5	45	7.67	0	10.5	933.5	85	519	30.84	0	226.5	153	0	7.33	63.5	0	0	0	1239	35	49	2085	37	1948	124	108	5.5	636	302.5	186.83	6.2	2003.5	90.5	153	30.83
K00086	13.75	716.5	375.28	7.25	0	0	15	17.75	88	311.38	40.61	22	0	82.42	2.4	0	69.5	20.75	0	127.5	224.5	38.75	23.62	4.75	157.37	156.33	0	54.89	2020	1618.12	2433.25	2.5	460	8	203.75	157.5	3.78	20.8	0	156.78	3	2.89	1.2	280.75	45.45	221.22	176.09	2.75	118.59	0	262.61	0	546.65	27.75	0	430.5	53.51	0	29.35	33.25	7.89	2.67	430	1.2	226.89	0	3.5	205.25	4.88	18.3	252.75	0	2.75	78.5	24.25	78.46	6.6	78.5	0	720.9	0	199.85	7.25	181.5	18.84	63.6	0	1000.5	5.75	20	0
K00087	3743.43	3714.84	4296.67	1998.1	623.01	2884.6	2554.6	1552.2	4927.26	294.8	1061.56	824.37	1775.73	2482.06	1323.73	1978.33	1061.09	675.28	828.65	1254.1	1853.87	823.21	1032.4	2990.41	27656.19	9988.26	48443.99	9514.93	13804.88	12815.06	26225.47	3751.81	10118.59	2192.51	4363.11	6865.18	4758.06	6557.61	3556.86	8629.88	2053.08	4295.53	9056.58	1876.95	8694.2	6577.63	8507.66	3672.77	3498.33	4550.82	5798.13	3197.27	4549.58	3592.57	4999.57	4236.56	3181.85	9098.91	5530.9	4289.14	3201.07	2767.67	3168.79	4293.47	5221.49	893.94	3004.53	4119.02	8546.1	6100.79	4510.18	10713.57	5597.52	2029.22	3968.02	13742.48	3331.05	7523.68	5724.34	10195.26	2404.15	3200.17	2507.68	8443.62	4723.06	13947.85	4593.58	3884.43	5710.65	3751.64	18279.39
K00088	32635.38	20817.2	17950.13	16898.94	17091.9	15076.23	30570.19	16972.38	50083.65	17658.74	19609.16	19950.1	13387.26	16530.42	14983.08	7434.8	13007	14925.91	10294.32	11835.7	35551.22	15768.57	17967.28	88764.57	172413.18	95689.08	93287.39	115722.76	106654.23	155415.23	114613.35	44983.35	101151.57	44926.2	51271.63	48897.69	40767.98	89807.99	40281.52	95323.03	42109.34	44652.71	48485.49	46906.22	51006.02	56388.8	19565.32	28590.58	27941.14	31774.67	50614.13	22006.37	33779.87	38716.22	44520.82	38366.99	42888.06	44474.73	40223.34	29777.86	26827.21	49545.22	43303.86	34921.81	36502.3	61960.06	33816.62	44129.23	33288.37	30524.55	43746.76	59474.47	40195.06	32182.26	37608.72	65876.42	39838	48839.65	48966.73	45738.93	28794.5	21155.83	44403.37	82415.86	61527.26	37878.06	64871.04	69904.05	58290.69	56176.38	47642.17
K00090	971.64	418.62	669.25	373.79	1352.67	175.07	1081.96	947.19	1705.67	1526.9	731	3305.91	597.54	1417.22	394.79	322.5	155.07	1596.29	503.64	1318.36	454.46	1932.5	627.36	2415.79	12186.86	6156.08	9534.21	7908.64	484.55	1354.42	9475.9	392	4687.35	88.6	3702.19	3209.38	5058.67	10700.92	1856.39	6818	530	1951.13	3531.14	442.07	5826.24	2471.27	8782.11	683.58	456.57	612.58	309.86	635.29	1233.48	1096.59	810.5	694.86	851.33	60.21	193.67	333.01	243.64	85.61	831.15	1008.79	723.28	18943.23	179.36	326	87.92	601.07	894.5	139	166.86	980.5	998.62	564.43	856.38	810.74	3566.49	6853.24	1960.34	1646.52	1629	6209.5	6356.53	5567	4786.36	9004.97	8255.69	3974.69	14825.86
K00091	218.79	149.48	175.05	51.83	20.7	42.24	61.93	33.89	365.46	111	60.67	44.56	22.6	25	86.93	28.87	10.12	11.75	12.83	27.5	155.4	30.67	16.83	146.5	365.65	68.67	379.02	265.93	523.13	835.13	338.31	1.17	359.67	107	210.1	229.67	196.24	856.61	81.79	392.54	37.16	20.66	302.4	69.88	153.17	131.82	20.66	27.63	146.36	310.27	223.93	61.87	88.02	24.8	184.17	68.5	43.63	34.17	62.57	30.99	51.77	142.32	169.88	187.23	78.3	44.26	24.4	119.27	173.48	69	36.6	115.9	196.87	120.77	200.73	1221.82	74	408.22	367.29	284.79	83.47	38.45	84.3	480.53	68.97	614.33	460.5	172.43	291.03	49.14	1017.6
K00094	580.14	0	260.43	7.32	24	0	7.29	55	125.86	1.2	10	3.29	2.86	1280.72	231.8	285	85.57	4.29	989	31.86	3.71	0	10.86	13.29	687.28	4141.29	2246.86	311.97	144.43	20.57	7110.57	0	2.86	15.57	1.14	251.71	16.86	606.43	10.51	520.46	37.37	319	3317.14	12	5540.86	1613.29	8595.28	280.58	56.57	439.29	4.86	25.29	157	173	0	8.86	6	19.71	1	0	2.14	36.86	54.57	3.29	339.71	35.57	6.86	0	22.42	9.57	291	13.29	75.86	0	581.49	43.43	103	18.72	2418.71	5701.57	77	1382	74	2037.97	28.14	3253	2981.52	129.14	172.86	70.43	5082.86
