KO	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-221	FR-223	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-430	FR-450	FR-451	FR-459	FR-460	FR-503	FR-505	FR-506	FR-542	FR-551	FR-552	FR-558	FR-568	FR-617	FR-628	FR-654	FR-667	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-812	FR-817	FR-824	FR-825	FR-827	FR-828	FR-830
K00690	0.000218187	2.89E-05	5.12E-05	7.78E-05	8.23E-05	4.63E-06	2.64E-05	0.000118978	0.000389403	4.93E-05	0.000120708	3.06E-05	0.000201302	8.81E-05	0.000129016	1.67E-05	0.000509048	0.000131751	0.000256105	0.000161115	0.000398257	8.98E-05	0.000340016	0.000318871	5.16E-05	7.65E-05	1.45E-05	0.000169606	2.52E-05	0.000355144	2.35E-06	0.000617713	0.000164207	0.000186795	0.000278876	0.000158335	0.00030516	6.61E-05	0.000283459	0.000116598	8.73E-05	6.40E-06	0.000273	0.000235611	0.000904524	8.75E-05	5.16E-05	0.000403583	0.000380072	0.000758912	8.74E-05	6.36E-05	4.17E-05	0.000159147	6.86E-05	0.000208235	0.000198928	0.000701487	0.000167067	0.000369583	0.000290847	0.00014251	0.000552803	1.09E-06	0.000500762	1.56E-06	0.000271592	0.00036824	1.03E-06	4.87E-05	0.000282855	0.00103873	0.000665254	0.000414777	0.00054245	0.000101398	0.000533232	4.33E-05	0.000370667	0.000384709	1.31E-05	0.000179309	0.000130697	0.000455341	5.08E-05	1.79E-05	4.25E-06	2.43E-05	2.98E-05	0.00013916	5.02E-06
K00691	1.39E-05	1.76E-05	1.23E-05	3.16E-06	1.62E-06	4.33E-05	1.63E-05	6.32E-07	5.02E-06	1.13E-06	1.93E-06	2.00E-06	1.07E-05	1.74E-06	9.29E-08	0	5.92E-07	4.51E-06	2.47E-05	2.14E-06	4.82E-06	3.79E-06	8.35E-06	1.21E-05	4.88E-06	8.96E-06	0.000125924	1.01E-05	4.07E-05	4.97E-06	6.47E-05	5.96E-07	1.69E-05	1.99E-06	9.09E-07	3.74E-07	2.18E-06	2.41E-05	2.82E-05	8.56E-06	1.73E-07	6.17E-06	6.97E-05	8.90E-06	5.11E-06	7.25E-06	4.88E-05	4.01E-05	6.53E-06	9.55E-06	1.76E-06	1.45E-05	5.06E-05	5.16E-07	1.77E-06	3.46E-06	0	4.53E-06	3.73E-06	2.36E-06	1.96E-05	4.19E-05	7.66E-06	3.35E-05	7.70E-06	6.51E-08	1.99E-05	8.72E-06	4.97E-05	7.61E-06	2.45E-05	1.81E-06	1.34E-05	1.10E-05	3.86E-06	6.46E-06	1.84E-06	8.10E-05	3.82E-05	4.25E-05	7.41E-05	3.20E-05	4.70E-06	1.19E-05	6.55E-06	0.000167638	1.15E-05	1.86E-05	1.25E-05	1.60E-05	3.01E-05
K00697	0.000486208	0.000429053	0.000496222	0.000405701	0.000607001	0.000200352	0.000369843	0.000464933	0.000389066	0.000910323	0.000649659	0.0010812	0.000542561	0.000105921	0.000189811	5.18E-05	0.000109751	0.000779317	0.00043163	0.000830201	0.000152307	0.00088741	0.000381518	0.000230182	0.000745099	0.000252057	0.000506294	0.000464044	4.84E-05	0.000183304	0.000488879	9.59E-05	0.000452422	2.46E-05	0.000635626	0.000488259	0.00075768	0.000689235	0.000317932	0.000505242	0.000129007	0.000468185	4.49E-05	0.000125649	5.96E-05	0.000135483	0.000261463	0.000171579	0.000227087	4.94E-05	0.000101515	0.000249799	0.00022169	0.000218707	0.000237788	0.000422281	0.000273722	2.35E-05	0.000216125	0.000247363	0.000270182	3.65E-05	0.00024827	0.000338397	0.000146471	0.001223529	7.02E-05	0.000101462	4.80E-05	0.000624566	0.000152977	3.59E-05	9.39E-05	0.000429809	0.000148755	0.000260144	0.000223161	0.000172574	0.000413022	0.000333666	0.000561705	0.000170037	0.000330885	0.00045838	0.000736461	0.000515213	0.000203703	0.000923897	0.000894234	0.000532787	0.001079762
K00703	0.000287384	7.55E-05	0.000109352	0.000367305	0.000103776	0.00012478	8.12E-05	0.000342949	0.000417899	0.000144895	0.000147512	4.92E-05	0.000317142	0.000428101	0.00030011	0.000222184	0.000577968	0.000262101	5.64E-05	0.000193592	0.000520978	0.000106578	0.00041634	0.000391387	7.87E-05	7.87E-05	5.95E-06	0.000183354	0.000199994	0.000400461	3.45E-05	0.000735443	0.000205843	0.000288169	0.000328648	0.000247378	0.000371542	0.000146347	0.00029503	0.000133002	0.000214395	1.96E-05	0.000308202	0.000785591	0.000981354	0.000401531	0.000821531	0.000465193	0.000426825	0.000762311	0.000148237	7.65E-05	2.59E-05	0.000320294	8.86E-05	0.000246167	0.000236391	0.000881918	0.000330737	0.000487798	0.00050288	0.000194398	0.000715564	8.50E-05	0.000599559	1.38E-05	0.000309867	0.000432783	9.12E-05	0.00011052	0.000592831	0.001096112	0.000771576	0.000453195	0.000548703	0.00043343	0.000619237	9.31E-06	0.00046351	0.000353933	0.000215524	0.000248814	0.000198615	0.000435196	9.30E-05	7.87E-05	1.52E-05	3.88E-05	8.33E-05	0.000148517	5.48E-05
K00705	0.000959134	0.000842462	0.000752263	0.001267542	0.000877176	0.001538242	0.001499659	0.001042312	0.001036748	0.000297871	0.000731972	0.000307503	0.001129491	0.001677059	0.001430358	0.001739887	0.001264678	0.000640551	0.001048673	0.000585502	0.001613277	0.000465709	0.001140666	0.001375788	0.000305127	0.000547072	0.00093553	0.000684537	0.001031364	0.000919036	0.000431562	0.001498026	0.000888071	0.002074576	0.000870632	0.000980876	0.000796199	0.000629932	0.001363887	0.000787162	0.001963173	0.001452203	0.001541281	0.001530322	0.001568955	0.001594709	0.001357056	0.001490953	0.001175528	0.001567163	0.001082574	0.000858085	0.000675793	0.001494976	0.001488165	0.001095336	0.001515904	0.001765241	0.001719531	0.00162655	0.001504582	0.001147436	0.001183296	0.001613285	0.001726512	5.70E-05	0.001535856	0.001591134	0.001653527	0.001149108	0.001411699	0.00147482	0.001740808	0.001184664	0.001243012	0.001758739	0.001709123	0.001234161	0.000956983	0.001091039	0.000908077	0.00115486	0.001521983	0.000755368	0.00067336	0.000769763	0.001100912	0.000331535	0.000482582	0.00086621	0.000238786
K00713	0.000619075	0.000674416	0.000835718	0.000494155	0.000902886	0.000474115	0.000464432	0.000648244	0.000560936	0.000967278	0.000793606	0.001088995	0.000595894	0.000351917	0.00078221	5.50E-05	0.000117177	0.00092043	0.00090136	0.000905051	0.00030896	0.001009007	0.000554297	0.000476129	0.000857233	0.000734053	0.00068854	0.000591497	0.000394318	0.000471115	0.000869518	0.000187894	0.000643171	0.000243295	0.00070808	0.000691088	0.000779586	0.000800895	0.00039779	0.000659975	0.000442479	0.000476266	0.000403665	0.000284227	0.000170114	0.000518934	0.000362995	0.000324899	0.000420087	0.000261719	0.000637046	0.000855743	0.000754718	0.000518376	0.000652255	0.000453642	0.000498318	0.000146876	0.000347982	0.000257304	0.000328807	0.000551036	0.000423031	0.000392873	0.000208439	0.001227073	0.000272599	0.000260744	0.00017258	0.0007964	0.000272606	0.000180345	0.000144002	0.000471217	0.000290786	0.000275927	0.000240285	0.000681675	0.00048618	0.000543959	0.00075984	0.000464027	0.000560488	0.000601534	0.000878604	0.000792198	0.001053229	0.001115173	0.000949867	0.000737034	0.001088398
K00748	0.000955644	0.001387691	0.001207885	0.001155558	0.001001319	0.000836167	0.001598241	0.000989536	0.000723045	0.000963684	0.00117981	0.001088908	0.000618186	0.00136018	0.001158801	5.50E-05	0.000143857	0.000901945	0.001439921	0.001033905	0.000454437	0.001095836	0.000734058	0.00057526	0.001030175	0.000770057	0.001307921	0.001235481	0.001172408	0.000760292	0.001222804	0.000224176	0.001259546	0.001373933	0.000739384	0.000751468	0.000779744	0.000949167	0.001209955	0.001034832	0.001772729	0.000756553	0.000909868	0.000528932	0.000323231	0.001246663	0.000486745	0.000502643	0.001133486	0.000691794	0.000880954	0.001392281	0.001616969	0.001085676	0.001681414	0.001400159	0.001265647	0.000173289	0.000406445	0.000257258	0.000351601	0.00101028	0.000488938	0.001191841	0.000302325	0.001227524	0.000830874	0.000548489	0.001481357	0.001541466	0.000861591	0.000372473	0.000260027	0.000528538	0.000760914	0.000332415	0.000278623	0.001581912	0.000525187	0.001062179	0.001160515	0.000920467	0.001481018	0.000765116	0.001150909	0.001007538	0.001111287	0.001308241	0.001121682	0.00127487	0.001163162
K00756	0.0015861	0.001654056	0.001630904	0.001703632	0.001549999	0.001835814	0.001966338	0.001658903	0.001444557	0.001224257	0.001587487	0.001375543	0.001722035	0.002028753	0.001501541	0.001799198	0.001387688	0.001452864	0.001480357	0.001457322	0.001542877	0.001344557	0.001597199	0.001611398	0.001074898	0.000800488	0.001647688	0.00170847	0.001768667	0.001338132	0.001362285	0.001560709	0.001671718	0.001995352	0.001519259	0.001467879	0.001545278	0.001598607	0.001776713	0.001637881	0.002227376	0.001925903	0.00143057	0.001696279	0.001537771	0.001916815	0.001779407	0.001765618	0.001651537	0.001855198	0.001585335	0.001868304	0.001727825	0.001757418	0.001711932	0.00181585	0.001806934	0.001748714	0.001915982	0.00187191	0.001756432	0.001081128	0.001548548	0.002003142	0.001677905	0.001283511	0.001776748	0.001791818	0.001987587	0.001807012	0.001730443	0.001729927	0.001879795	0.001599442	0.001779558	0.002026368	0.001946608	0.00132596	0.001392496	0.00133531	0.001603067	0.00162314	0.001927943	0.001357086	0.001536388	0.001585887	0.000877495	0.001203426	0.001399156	0.001619138	0.001333485
K00757	0.0015861	0.001653993	0.001630214	0.001703632	0.001549999	0.001835814	0.001966305	0.001658766	0.001444557	0.001224103	0.001587487	0.001375524	0.001722035	0.002028753	0.001501541	0.001799198	0.001387688	0.001452864	0.001480357	0.001457253	0.001542877	0.001344557	0.001597199	0.001611398	0.00107486	0.000800488	0.001647688	0.001708369	0.001768667	0.001338122	0.00136222	0.001560709	0.001671663	0.001995352	0.001519259	0.001467879	0.001545278	0.001598413	0.001776713	0.001637858	0.002227376	0.001925821	0.00143057	0.001696279	0.001535101	0.001916815	0.001779407	0.001765618	0.001651537	0.001855198	0.001584514	0.001868304	0.001727825	0.001757375	0.001711932	0.00181585	0.001806934	0.001748714	0.001915674	0.00187191	0.001756175	0.001081128	0.001548548	0.002003069	0.001677905	0.001283349	0.001776748	0.001791818	0.001987587	0.001806946	0.001730443	0.001729927	0.001879795	0.001599442	0.001779558	0.002026368	0.001946608	0.00132596	0.001392496	0.00133531	0.001603008	0.00162314	0.001927943	0.001357086	0.001536274	0.001585887	0.000877475	0.001203408	0.001399108	0.001619138	0.001333485
K00758	0.001498681	0.001647862	0.001518718	0.001686749	0.001531431	0.001811175	0.00195962	0.001619197	0.001295573	0.001223835	0.001528553	0.001373153	0.001632634	0.0020196	0.001441101	0.001797862	0.00132567	0.001432264	0.001421453	0.001446682	0.001497325	0.001307102	0.001554945	0.001599475	0.001062109	0.000800212	0.001646186	0.001693534	0.001754501	0.001269829	0.001232963	0.001429639	0.001662448	0.001896064	0.001354318	0.001447309	0.001470345	0.001565231	0.001765675	0.001606355	0.002147603	0.001925181	0.001408567	0.001628464	0.001506868	0.001890582	0.001766746	0.001646123	0.00163402	0.00175684	0.001536761	0.001838454	0.001727764	0.001720561	0.001702122	0.001795836	0.001754804	0.001718954	0.00161729	0.001699869	0.001727258	0.001027574	0.001412356	0.001934892	0.001674107	0.001274437	0.001755458	0.001654657	0.001983726	0.0017646	0.001708785	0.001680884	0.001736802	0.001537799	0.001739879	0.002016664	0.001896672	0.00132241	0.001351242	0.001326323	0.001587644	0.001612577	0.001842607	0.001346077	0.001523728	0.001552565	0.000877495	0.001198033	0.001391717	0.001597505	0.001333467
K00759	0.001732872	0.001757159	0.00171445	0.00179353	0.001580245	0.001981864	0.002028851	0.001696536	0.001714517	0.001549265	0.001611512	0.001421805	0.001741515	0.002170517	0.001890843	0.002361485	0.002041921	0.001473447	0.001590261	0.001487226	0.001886419	0.001457154	0.00171064	0.001744974	0.001589355	0.001500663	0.001654165	0.001769695	0.002003366	0.001826341	0.001670464	0.001921725	0.001696016	0.002408348	0.001607863	0.001678594	0.001571319	0.001672526	0.001782631	0.001666283	0.002270573	0.001941631	0.001938542	0.00190972	0.001861004	0.00205889	0.001803966	0.001814402	0.001816994	0.001871608	0.001931518	0.001873267	0.0017431	0.001856565	0.001975311	0.001914854	0.001993653	0.001941457	0.002020416	0.001950273	0.001889722	0.001879302	0.001758592	0.002006014	0.001975052	0.001288604	0.001915939	0.001940721	0.001989995	0.001841165	0.001878158	0.001793199	0.001941731	0.001800647	0.001850736	0.002040713	0.002069423	0.001782024	0.00170894	0.001743333	0.001611505	0.001832516	0.002047698	0.001654499	0.001603869	0.001627549	0.001731042	0.001414266	0.001487066	0.001635319	0.001351414
K00760	0.001732872	0.001757159	0.00171445	0.00179353	0.001580245	0.001981864	0.002028851	0.001696536	0.001714517	0.001549265	0.001611512	0.001421805	0.001741515	0.002170517	0.001890843	0.002361485	0.002041921	0.001473447	0.001590261	0.001487226	0.001886419	0.001457154	0.00171064	0.001744974	0.001589355	0.001500663	0.001654165	0.001769695	0.002003366	0.001826341	0.001670464	0.001921725	0.001696016	0.002408348	0.001607863	0.001678594	0.001571319	0.001672526	0.001782631	0.001666283	0.002270573	0.001941631	0.001938542	0.00190972	0.001861004	0.00205889	0.001803966	0.001814402	0.001816994	0.001871608	0.001931518	0.001873267	0.0017431	0.001856565	0.001975311	0.001914854	0.001993653	0.001941457	0.002020416	0.001950273	0.001889722	0.001879302	0.001758592	0.002006014	0.001975052	0.001288604	0.001915939	0.001940721	0.001989995	0.001841165	0.001878158	0.001793199	0.001941731	0.001800647	0.001850736	0.002040713	0.002069423	0.001782024	0.00170894	0.001743333	0.001611505	0.001832516	0.002047698	0.001654499	0.001603869	0.001627549	0.001731042	0.001414266	0.001487066	0.001635319	0.001351414
K00761	0.001179195	0.00106305	0.001313603	0.001091976	0.001208966	0.000697994	0.001469521	0.001156512	0.00135065	0.001333851	0.001185155	0.001158997	0.00085105	0.001880495	0.001390095	0.000638793	0.001303005	0.001263039	0.001030164	0.001201795	0.001118293	0.001253593	0.00136243	0.001269049	0.001488969	0.001464616	0.000851432	0.001454506	0.00118862	0.001427134	0.001416386	0.001283327	0.00109972	0.001984547	0.001102435	0.001149775	0.001146099	0.001053428	0.000797125	0.001399331	0.002090139	0.000501652	0.001057236	0.001210506	0.001310593	0.001593521	0.000773923	0.00118026	0.001306295	0.001247726	0.001205457	0.001168108	0.001249156	0.001048008	0.001619733	0.001480307	0.001599118	0.000974955	0.000681986	0.000708696	0.000866888	0.001353247	0.001275577	0.001295112	0.000985201	0.001232409	0.001145272	0.001087817	0.000395718	0.001586427	0.001158067	0.0014201	0.000902419	0.001053878	0.001502848	0.000411379	0.000970505	0.001039646	0.001420739	0.001281424	0.000984	0.001167376	0.001740561	0.001460474	0.001351486	0.001054693	0.00138395	0.001305216	0.001165104	0.001072288	0.001156706
K00762	0.001732188	0.0017745	0.001720656	0.001806692	0.001580245	0.00198837	0.002028425	0.001696047	0.001706623	0.001502222	0.001613251	0.00141889	0.001740159	0.002183682	0.001893128	0.00235935	0.002036902	0.001487281	0.001643088	0.001497997	0.001914689	0.00145685	0.001731924	0.001744123	0.001608547	0.001499625	0.001655128	0.001778031	0.0019962	0.001877065	0.001653145	0.001918885	0.001719964	0.002408194	0.001613365	0.001675843	0.001567174	0.001675971	0.001782465	0.001667843	0.002343054	0.001936036	0.001949735	0.001932509	0.00187385	0.002071284	0.001784826	0.001854118	0.00182044	0.00186838	0.001894471	0.001872579	0.00183863	0.001902824	0.002000584	0.001914071	0.001997026	0.001939395	0.00202692	0.001943661	0.001855474	0.001878413	0.001762733	0.002008757	0.001975285	0.001288244	0.001913257	0.001945225	0.001989978	0.001851363	0.001895764	0.001809034	0.001940552	0.00179654	0.001886214	0.002039456	0.002063787	0.001776295	0.001702543	0.001738969	0.001677288	0.00183129	0.002067396	0.001653757	0.001608851	0.001616416	0.001730328	0.001401182	0.001485741	0.001678389	0.001349546
K00763	0.001239528	0.000957951	0.001144524	0.001026772	0.001172072	0.001362018	0.00086508	0.001231207	0.001274034	0.001527948	0.001200877	0.001387316	0.001690413	0.001067825	0.001435588	0.002359764	0.001621881	0.001383334	0.001097082	0.001329626	0.001402601	0.001215416	0.001398787	0.001498504	0.000953486	0.000736109	0.00103074	0.001054517	0.001065525	0.001296614	0.000976064	0.001778932	0.001060703	0.000978082	0.001472059	0.001332102	0.001550184	0.001482265	0.000927581	0.001152242	0.000932107	0.001661344	0.001089717	0.0014536	0.001362721	0.001078987	0.001647122	0.001604554	0.000917396	0.001292805	0.00131104	0.001336013	0.000901028	0.001092961	0.000800119	0.000885529	0.000979086	0.001777661	0.001824566	0.001881435	0.001776884	0.000615439	0.001462795	0.001208344	0.001559754	0.001287967	0.001298433	0.001544038	0.000587509	0.001067127	0.001113089	0.001561381	0.001824202	0.001658401	0.001259277	0.001968817	0.00198433	0.000418639	0.001334623	0.000827541	0.001281802	0.001031248	0.000990941	0.001147914	0.001255003	0.001401776	0.000873229	0.001013316	0.001283693	0.001080363	0.00127191
K00764	0.001732351	0.00177504	0.001720656	0.001806781	0.001580245	0.001988441	0.002028417	0.001695658	0.001706643	0.001502222	0.001613251	0.001418789	0.001740159	0.002183682	0.001893779	0.00235935	0.002036902	0.001487281	0.0016315	0.001497997	0.001914689	0.001456983	0.001731924	0.001744123	0.00160903	0.001500688	0.001655187	0.001778396	0.001998604	0.001877279	0.001670117	0.001918885	0.001720504	0.002408194	0.001613365	0.001674339	0.001567353	0.001638003	0.001782694	0.001666309	0.00234307	0.001936107	0.001950328	0.001932613	0.00187388	0.002069238	0.001782976	0.001852182	0.001820778	0.001868315	0.001894471	0.001872579	0.001843515	0.001902728	0.002000842	0.001913305	0.001997075	0.001939395	0.00202692	0.001943742	0.001855677	0.001878413	0.001762783	0.002008846	0.001975285	0.001288398	0.001913257	0.001945225	0.001989978	0.00184804	0.00189515	0.001809199	0.001940552	0.001796732	0.00188633	0.002039378	0.002063823	0.001781588	0.001708488	0.001743333	0.001615223	0.00183129	0.002066698	0.001635545	0.001605436	0.001616985	0.001730709	0.001411403	0.001486192	0.001673666	0.001350155
K00765	0.001345259	0.001236463	0.001313735	0.001500721	0.001168922	0.001026471	0.000938903	0.001430903	0.001367042	0.001375143	0.001310406	0.001176488	0.001064763	0.000963843	0.001081769	0.000871393	0.001447598	0.001298903	0.001407426	0.001257114	0.001312777	0.001284371	0.001241191	0.00119666	0.001412781	0.001465294	0.001412607	0.001003186	0.001130713	0.001526289	0.001446443	0.00138232	0.001313055	0.000925815	0.001325251	0.001265337	0.001255665	0.001107407	0.001565156	0.001101726	0.000738284	0.000792069	0.001348309	0.001583734	0.001627719	0.001011186	0.001344064	0.001094593	0.001351178	0.001300869	0.001346146	0.001354237	0.00133043	0.001256208	0.00102371	0.001107652	0.000954876	0.001270743	0.001090055	0.001066686	0.001095955	0.001451906	0.00139093	0.000883696	0.001243405	0.001251691	0.001139341	0.001186792	0.001659179	0.001026936	0.001508265	0.001416584	0.001206641	0.001279696	0.001135699	0.000832588	0.001077734	0.001411917	0.001351267	0.001481617	0.001285358	0.001313129	0.000808503	0.001478108	0.001097841	0.001266415	0.001194437	0.001259691	0.001227956	0.001356648	0.001263474
K00766	0.000731253	0.000795139	0.000951816	0.000802297	0.000889699	0.000607462	0.000479713	0.000834815	0.000713962	0.001310719	0.000852875	0.00113658	0.000737696	0.000693413	0.000767326	0.000825149	0.000813675	0.00100382	0.000892844	0.000962924	0.000611827	0.001074945	0.000683854	0.000437937	0.001287269	0.001364873	0.000700223	0.000621571	0.000396283	0.000886376	0.001118195	0.00047175	0.000682619	0.000625912	0.000828483	0.000868722	0.000811358	0.000874528	0.000426575	0.00075218	0.000586177	0.000486958	0.000586561	0.000894167	0.000516817	0.000727382	0.000607799	0.000346107	0.000492255	0.000199454	0.000977329	0.00089978	0.000859953	0.000628666	0.000602077	0.000600107	0.000565845	0.000389642	0.000481413	0.000462112	0.00050486	0.000905747	0.00064269	0.000442425	0.000582767	0.001234605	0.000240556	0.000432634	0.000361288	0.000814991	0.000683546	0.000259438	0.000224407	0.000649834	0.000421972	0.000458428	0.000369872	0.000699742	0.000797245	0.000788165	0.000707355	0.000709526	0.000544702	0.00091737	0.00092363	0.000899933	0.00113266	0.001138875	0.001001642	0.000754001	0.001164607
K00767	0.001180169	0.001333939	0.001158921	0.001311318	0.00115709	0.001044907	0.000899148	0.001155743	0.001042765	0.00104369	0.001136885	0.001144459	0.000848142	0.000510079	0.000931499	0.000293746	0.000722535	0.001105826	0.001394597	0.001054466	0.000908429	0.001192713	0.000829446	0.000745053	0.001420387	0.001334197	0.001266001	0.001285605	0.001301355	0.000950156	0.001279033	0.000570542	0.001194023	0.000541808	0.001059063	0.001036261	0.000953321	0.001047341	0.001242039	0.001091078	0.000390105	0.000788779	0.001062861	0.000888631	0.00073318	0.000724725	0.001237436	0.000725198	0.001262274	0.00068171	0.000877892	0.000853157	0.001230406	0.001071248	0.000750863	0.001217222	0.000883278	0.000470455	0.000956313	0.000676924	0.000775952	0.001486908	0.000942926	0.000894806	0.000756919	0.001247397	0.000811474	0.000766022	0.001612736	0.000908571	0.001084155	0.00040611	0.000534417	0.000798551	0.000853755	0.000743264	0.000499254	0.001609407	0.000994392	0.001298955	0.001324278	0.001132846	0.000704006	0.00103253	0.001033945	0.001033913	0.001067733	0.001359194	0.001173933	0.00123972	0.00124697
K00768	0.001181768	0.000974846	0.001087075	0.000731585	0.001274645	0.001215181	0.000822324	0.000985088	0.001335163	0.001155243	0.001140598	0.001288665	0.001461254	0.000755799	0.001067949	0.001572048	0.001648069	0.00122726	0.000974007	0.001284839	0.00123184	0.00125894	0.001295516	0.001368184	0.001362617	0.001455486	0.001027089	0.001052422	0.000992131	0.001238842	0.001201271	0.00139227	0.001028631	0.000763929	0.001294094	0.001356326	0.001304109	0.001109357	0.000942263	0.001245936	0.000658886	0.001334499	0.001130178	0.000857671	0.001262242	0.000926319	0.000828664	0.001372581	0.000984426	0.001337406	0.001331457	0.001302342	0.000864336	0.000996758	0.000916532	0.000867121	0.001035853	0.001486956	0.001321691	0.001604515	0.001496716	0.001231031	0.001376747	0.000975969	0.001374013	0.001261017	0.001228694	0.001314899	0.000589856	0.000985822	0.000918691	0.001455735	0.001506165	0.001414669	0.001256088	0.001464017	0.001347983	0.000847389	0.001456397	0.0010866	0.000972939	0.001264286	0.000961475	0.001462919	0.001212043	0.001276302	0.001267392	0.001194705	0.001205207	0.001029558	0.001198764
