KO	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-221	FR-223	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-430	FR-450	FR-451	FR-459	FR-460	FR-503	FR-505	FR-506	FR-542	FR-551	FR-552	FR-558	FR-568	FR-617	FR-628	FR-654	FR-667	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-812	FR-817	FR-824	FR-825	FR-827	FR-828	FR-830
K00028	0.000202907	0.00011402	0.000236022	0.000387824	0.000225511	0.000199116	0.000134007	0.000433261	0.000122535	0.000204888	5.13E-05	6.34E-05	0.000269807	0.000442962	0.000153188	0.000353469	0.000159159	0.000258444	0.000117317	0.000101969	0.000290807	0.000114738	0.0002183	0.000327525	9.38E-05	1.54E-05	3.25E-05	0.000106566	0.000359267	0.000236917	0.000242096	0.000162163	7.26E-05	0.000154904	0.000152654	0.000140399	6.12E-05	0.000165406	1.63E-05	4.60E-05	0.000260901	5.02E-05	0.000175242	0.000586042	0.000103277	0.000374442	0.000877961	0.000188	0.000168261	6.13E-05	0.000130197	4.34E-05	0.000119864	0.000334236	0.000121022	0.000158011	0.00014304	0.000404321	0.000315874	0.000219428	0.00030725	0.000184949	0.000384724	0.000106749	0.000200462	2.56E-05	0.000143784	0.000144706	0.000154725	9.49E-05	0.000455074	0.000169373	0.000235529	0.000114639	0.000128767	0.000300293	5.93E-05	6.11E-05	0.000234153	6.69E-05	0.000221517	8.36E-05	0.000148068	3.38E-05	0.000103952	0.00015011	6.97E-05	1.78E-05	0.000125512	0.000103591	9.13E-05
K00029	0.001198796	0.001411002	0.001308293	0.001361935	0.001270536	0.00102309	0.001062451	0.001155385	0.001285444	0.000909313	0.001401292	0.001044544	0.0006716	0.000826632	0.001162308	7.46E-05	0.000691381	0.001203249	0.001240296	0.001265861	0.001160287	0.001191157	0.001250186	0.001279934	0.001138825	0.000605417	0.001391926	0.00142389	0.001202367	0.001127802	0.001416752	0.001032339	0.001484193	0.000741768	0.000962452	0.001198318	0.001070639	0.001035855	0.001612332	0.001554191	0.00056852	0.00078155	0.00114862	0.00096903	0.001367105	0.000975052	0.000710958	0.001355019	0.001573935	0.001387534	0.001205942	0.001480658	0.001603253	0.001050677	0.00108033	0.00125366	0.001041015	0.000736819	0.000506357	0.000489995	0.00077114	0.001173314	0.000990538	0.001180696	0.000982199	0.001204783	0.00149908	0.001117517	0.001560023	0.000957426	0.00119374	0.001254244	0.000790181	0.000908891	0.001411001	0.000540084	0.00079422	0.001612567	0.00116476	0.00147432	0.0012307	0.001407709	0.000939666	0.001285933	0.001235641	0.000977789	0.000999299	0.001324763	0.001211494	0.001452735	0.001161035
K00030	5.47E-05	4.32E-06	3.76E-05	4.13E-05	6.73E-06	4.96E-06	4.79E-06	3.37E-05	1.72E-05	3.16E-05	9.30E-06	8.58E-06	1.36E-06	3.06E-05	0.000220376	4.66E-06	1.67E-05	0.000103203	0.000266136	1.27E-05	2.05E-05	2.73E-05	2.14E-05	1.04E-05	7.60E-06	1.47E-06	3.31E-06	7.97E-06	2.46E-05	3.17E-05	1.87E-05	0.000131433	3.39E-05	0.000118094	3.80E-06	9.93E-05	0.00012901	8.67E-05	5.95E-06	4.00E-05	1.48E-05	9.38E-06	2.19E-05	0.000165238	8.78E-05	5.69E-05	7.43E-05	3.56E-05	7.20E-06	9.51E-06	2.98E-06	4.96E-06	1.35E-05	2.68E-05	1.65E-05	0.000152954	1.29E-06	1.27E-06	9.11E-06	1.20E-05	1.00E-05	6.89E-05	1.88E-05	1.78E-05	4.27E-06	4.86E-06	3.97E-06	7.34E-06	1.15E-05	4.23E-05	1.84E-05	7.15E-06	1.25E-05	9.92E-06	2.48E-05	0.000186124	0.000124731	3.94E-06	2.91E-05	6.49E-06	0.000230194	3.14E-05	7.38E-05	4.41E-05	5.76E-05	1.46E-05	2.88E-05	1.08E-05	6.42E-06	4.18E-05	5.02E-06
K00031	0.001251965	0.001289601	0.00104686	0.001465515	0.001184817	0.001424762	0.001018043	0.001363952	0.00112683	0.001454796	0.00112649	0.001346075	0.001586885	0.000855085	0.000873112	0.002244295	0.001662224	0.001174499	0.001280174	0.001280686	0.001261646	0.001259383	0.001082334	0.001132018	0.001103323	0.001166918	0.001260677	0.0010934	0.001123479	0.001088995	0.001104548	0.00143748	0.001234548	0.000728572	0.001297365	0.001169429	0.001286444	0.001210863	0.001626561	0.000901915	0.000528719	0.001074676	0.001669656	0.001283544	0.001433443	0.001003512	0.001282155	0.00111948	0.001398322	0.001334673	0.001015636	0.001022073	0.00101851	0.001277311	0.000792166	0.001013756	0.000973198	0.001678487	0.001510086	0.001787782	0.001601941	0.001259006	0.001351298	0.000849809	0.001519306	0.00128401	0.001072149	0.001295064	0.001811596	0.000841382	0.001539061	0.001475703	0.001724428	0.001668991	0.001076056	0.001668249	0.001367275	0.001414087	0.001122105	0.001479448	0.001152066	0.001324006	0.000746209	0.001134643	0.000959636	0.001190341	0.001266325	0.00125462	0.00134127	0.001385983	0.001254085
K00033	0.000404032	0.0003823	0.000419236	0.000322056	0.000484019	0.000151146	0.000281981	0.000367429	0.00035057	0.001081876	0.000564144	0.001014156	0.00040488	9.72E-05	0.000295991	0.000350549	0.000266362	0.000650936	0.000571001	0.000698714	0.000115404	0.000802204	0.000318283	0.000183608	0.000814458	0.000805525	0.000407359	0.00043988	8.73E-05	0.000310551	0.000499472	0.000369731	0.000392362	0.000207963	0.000526092	0.000388682	0.000785249	0.000694697	0.000265737	0.000453646	0.000103742	0.000350785	0.000174477	0.000107119	9.04E-05	0.000112251	0.000226315	0.000157178	0.000226633	0.00010602	0.000159681	0.000221576	0.000229655	0.000188036	0.00021682	0.000385904	0.00021621	4.40E-05	0.000161927	0.000174614	0.000228977	9.93E-05	0.000215302	0.000269075	0.000123507	0.001196125	5.64E-05	0.00013197	4.80E-05	0.000551305	0.000165031	4.32E-05	9.99E-05	0.000446457	0.000204438	0.000169604	0.000347936	0.000244953	0.000383051	0.000376129	0.000569783	0.000163162	0.000337376	0.000502777	0.000632472	0.000451547	0.000267811	0.000925421	0.000809172	0.000450048	0.001032855
K00034	2.21E-07	0	0	0	0	9.94E-07	0	5.59E-07	6.88E-08	0	0	0	1.38E-07	0	0	0	0	0	0	0	0	0	2.61E-07	1.53E-07	0	0.000619001	6.56E-08	0	0	1.79E-07	0	3.37E-06	0	2.35E-06	2.21E-07	0	0	1.79E-08	0	0	0	0	5.02E-07	1.30E-08	0	1.93E-07	0	0	0	0	0	0	0	0	0	0	0	1.27E-07	1.00E-07	0	0	0	6.04E-07	0	0	0	0	0	0	0	7.35E-08	1.25E-07	0	2.04E-06	0	0	0	1.34E-07	0	2.08E-07	0	2.87E-06	0	3.14E-06	0	6.78E-07	2.48E-06	2.78E-07	2.77E-07	1.04E-08	0
K00036	0.000399597	0.000339691	0.000408167	0.000302697	0.000466278	0.000144414	0.000271736	0.000356232	0.0003461	0.001051849	0.000538929	0.001014489	0.000404219	8.87E-05	0.000175649	0.000350549	0.000266362	0.0006501	0.000553444	0.00069695	0.000114157	0.000800689	0.000309126	0.000183323	0.000783396	0.000164698	0.000405775	0.000427784	7.70E-05	0.000306658	0.000445584	0.000239981	0.000381022	0.000129967	0.000525985	0.0003854	0.000659226	0.000690233	0.000260854	0.000432759	0.000101904	0.000350528	0.000173107	0.000106703	8.66E-05	0.000104607	0.000220104	0.000155707	0.00020265	8.43E-05	0.000151846	0.000194772	0.000221921	0.000176376	0.000191473	0.00034857	0.000214046	4.40E-05	0.000157376	0.000174568	0.00022669	9.75E-05	0.000212406	0.000249475	0.000118911	0.001196337	5.64E-05	0.000113783	3.93E-05	0.000531294	0.000153222	4.00E-05	9.89E-05	0.000445458	0.000185153	0.000168867	0.000224511	0.000233799	0.000367692	0.000365021	0.000551289	0.000143544	0.000261535	0.000479249	0.000629466	0.000444989	0.000265101	0.000925456	0.000805402	0.000438623	0.001032777
K00039	2.25E-05	3.84E-05	3.88E-05	2.88E-05	8.48E-05	1.58E-05	4.39E-05	5.31E-05	5.20E-05	0.000131823	7.44E-05	0.000166205	5.59E-05	1.12E-05	1.88E-05	7.65E-06	1.27E-05	0.000100442	3.34E-05	0.000101941	1.57E-05	0.000124941	4.22E-05	2.63E-05	0.000117292	2.95E-05	6.40E-05	8.54E-05	5.66E-06	1.96E-05	3.99E-05	1.29E-05	5.87E-05	1.92E-06	9.08E-05	7.78E-05	0.000108782	0.000119824	4.20E-05	7.70E-05	1.63E-05	4.76E-05	6.93E-06	1.43E-05	7.43E-06	7.09E-06	1.70E-05	1.73E-05	2.75E-05	4.98E-06	1.10E-05	3.33E-05	2.89E-05	2.59E-05	2.66E-05	2.15E-05	3.18E-05	1.28E-06	9.45E-06	1.08E-05	1.22E-05	2.04E-06	3.04E-05	3.28E-05	1.53E-05	0.000195007	6.26E-06	1.30E-05	1.83E-06	2.91E-05	2.05E-05	2.29E-06	4.45E-06	5.26E-05	2.04E-05	9.26E-06	2.80E-05	2.21E-05	5.54E-05	4.72E-05	5.58E-05	2.30E-05	4.16E-05	8.36E-05	0.000107041	5.74E-05	3.27E-05	0.000144812	0.000121149	6.36E-05	0.000180319
K00040	0.000777974	0.000517945	0.000689038	0.000600934	0.001059081	0.000426816	0.000554327	0.000770816	0.000977992	0.00082466	0.00084308	0.001040976	0.000592382	0.00038424	0.00067911	4.54E-05	0.000567544	0.001091573	0.00055786	0.0010085	0.00105294	0.001018965	0.001046426	0.001157841	0.000862047	0.000252075	0.00047184	0.00085032	0.000447789	0.000639541	0.00060164	0.000744068	0.000624242	0.000438387	0.00087798	0.000876781	0.000916363	0.000651572	0.000507884	0.001007073	0.000384385	0.000339924	0.000362776	0.00050563	0.00099297	0.000454466	0.001028357	0.001052035	0.000770795	0.000785064	0.000389359	0.000355983	0.000240474	0.000567077	0.000473485	0.000647483	0.000761148	0.000679136	0.000488157	0.000429113	0.000700096	0.000241381	0.00085479	0.000821622	0.000885914	0.001201021	0.000869689	0.000724949	5.87E-05	0.000668646	0.000509542	0.000962429	0.000576045	0.000704385	0.000993528	0.000260378	0.000583659	0.000231903	0.001231547	0.000736593	0.000702277	0.000503284	0.00059261	0.000978746	0.0009411	0.000507957	0.000220005	0.000958796	0.000999805	0.00061614	0.001050994
K00041	0.000572303	0.000432757	0.000602339	0.000499241	0.000888709	0.000402215	0.000479109	0.000603084	0.000600347	0.000681402	0.000639591	0.000842617	0.000402039	0.000291634	0.000664762	3.04E-05	0.000164645	0.000872818	0.000507188	0.000765267	0.000757078	0.000809388	0.000730919	0.000906866	0.000666991	0.000150345	0.000404823	0.000597561	0.000407496	0.000324432	0.000508947	0.000286337	0.000419745	0.000340585	0.000569731	0.000680281	0.000560636	0.000481122	0.000250764	0.000847498	0.000307578	0.00028479	0.000154192	0.000329492	0.00020482	0.000386345	0.000984697	0.000749884	0.000410251	0.000147649	0.000315569	0.000251517	0.000191452	0.00041514	0.00037711	0.000416969	0.000581586	0.000197798	0.000384175	0.00019643	0.000502858	0.0001258	0.000386045	0.000789891	0.000529724	0.001005626	0.000680733	0.000448324	4.58E-05	0.000597899	0.000281762	9.07E-05	0.000107158	0.000322593	0.000551933	0.00019909	0.00016369	0.000191793	0.000833342	0.000369272	0.00063605	0.000328154	0.000453182	0.000474048	0.000793385	0.000437582	0.000147725	0.000781627	0.000850051	0.000436025	0.000868205
K00042	0.00063411	0.000441238	0.000621962	0.000367086	0.000547694	0.000180375	0.000341276	0.000447357	0.000741874	0.000864403	0.000641606	0.001043004	0.000564291	0.00022076	0.000883614	5.90E-05	0.000589069	0.000856144	0.000865847	0.000843221	0.000450923	0.000978013	0.000610078	0.000458515	0.000912252	0.000515842	0.000469985	0.000627356	0.000315314	0.000533054	0.000871542	0.000768032	0.000575513	0.000352451	0.000796813	0.000660153	0.001054582	0.00069942	0.000467131	0.00062142	0.000237625	0.00036273	0.000524562	0.000433772	0.000983057	0.000326971	0.000310784	0.00052876	0.000554303	0.000748368	0.00025698	0.000226708	0.000356666	0.000443275	0.000453804	0.000530105	0.000453369	0.000572181	0.000356239	0.000448374	0.000512617	0.000604757	0.0006891	0.000248734	0.000512943	0.00120061	0.000321791	0.000387493	0.000119107	0.000617443	0.000440766	0.000944463	0.000603069	0.000822289	0.000648856	0.000457312	0.000741114	0.00053705	0.000744551	0.000838237	0.000654027	0.000529879	0.000523217	0.000902777	0.000679119	0.000511396	0.000845972	0.001158508	0.000832127	0.000559635	0.001038937
K00043	2.25E-05	3.75E-05	3.88E-05	2.88E-05	8.48E-05	1.58E-05	4.39E-05	5.31E-05	5.20E-05	0.000131823	7.44E-05	0.000166205	5.59E-05	1.12E-05	1.88E-05	7.65E-06	1.27E-05	0.000100442	3.34E-05	0.000101941	1.57E-05	0.000124941	4.22E-05	2.63E-05	0.000117292	2.95E-05	6.40E-05	8.54E-05	5.66E-06	1.96E-05	3.99E-05	1.29E-05	5.87E-05	1.92E-06	9.06E-05	7.78E-05	0.000107682	0.000119824	4.18E-05	7.69E-05	1.63E-05	4.76E-05	6.93E-06	1.43E-05	7.43E-06	7.09E-06	1.70E-05	1.71E-05	2.75E-05	6.59E-06	1.10E-05	3.33E-05	2.89E-05	2.59E-05	2.66E-05	2.15E-05	3.18E-05	1.28E-06	9.45E-06	1.08E-05	1.22E-05	2.04E-06	3.04E-05	3.28E-05	1.53E-05	0.000195007	6.26E-06	1.30E-05	1.83E-06	2.91E-05	2.05E-05	2.29E-06	4.45E-06	5.26E-05	2.04E-05	9.26E-06	2.80E-05	2.21E-05	5.54E-05	4.72E-05	5.58E-05	2.30E-05	4.16E-05	8.36E-05	0.000107041	5.74E-05	3.27E-05	0.000147145	0.000121149	6.36E-05	0.000180364
K00045	2.25E-05	3.75E-05	3.88E-05	2.88E-05	8.48E-05	1.58E-05	4.39E-05	5.31E-05	5.20E-05	0.000131823	7.44E-05	0.000166205	5.59E-05	1.12E-05	1.88E-05	7.65E-06	1.27E-05	0.000100442	3.34E-05	0.000101941	1.57E-05	0.000124941	4.22E-05	2.63E-05	0.000117292	2.95E-05	6.40E-05	8.54E-05	5.66E-06	1.96E-05	3.99E-05	1.29E-05	5.87E-05	1.92E-06	9.06E-05	7.78E-05	0.000107682	0.000120152	4.18E-05	7.69E-05	1.65E-05	4.76E-05	6.93E-06	1.43E-05	7.43E-06	7.09E-06	1.70E-05	1.71E-05	2.75E-05	4.98E-06	1.19E-05	3.33E-05	2.89E-05	2.59E-05	2.66E-05	2.15E-05	3.18E-05	1.28E-06	9.45E-06	1.08E-05	1.22E-05	2.04E-06	3.04E-05	3.28E-05	1.53E-05	0.000195007	6.26E-06	1.30E-05	1.83E-06	2.91E-05	2.05E-05	2.29E-06	4.45E-06	5.26E-05	2.04E-05	9.26E-06	2.80E-05	2.21E-05	5.54E-05	4.74E-05	5.58E-05	2.30E-05	4.16E-05	8.36E-05	0.000107041	5.74E-05	3.27E-05	0.000145025	0.000121149	6.36E-05	0.000180319
K00046	0.00014409	0.000116597	0.000146412	0.000185423	0.000381234	0.00024701	0.000268367	0.000178856	0.000330666	0.00013839	0.000249883	0.000171771	9.08E-05	0.000221669	3.48E-05	1.09E-05	2.44E-05	0.000287425	7.57E-05	0.000253643	0.000503835	0.000212464	0.000416835	0.00058521	0.000141044	3.13E-05	6.88E-05	0.00029634	0.000171582	0.000169044	0.000103518	0.000173583	0.00014576	0.000240564	0.000159843	0.000357606	0.000111956	0.000129938	7.31E-05	0.000567077	0.00015838	4.86E-05	8.55E-05	0.000201573	0.000118555	0.000187946	0.000263397	0.000556323	0.000168647	0.000106253	0.000204304	0.000128001	3.60E-05	0.000130272	0.000218698	0.000108954	0.000331794	9.96E-05	7.84E-05	1.86E-05	0.000219642	3.99E-05	0.000118708	0.000541693	0.000324773	0.000195286	0.000607307	0.000366926	1.83E-06	7.95E-05	0.000131376	4.62E-05	3.31E-05	6.38E-05	0.000383362	3.11E-05	4.12E-05	3.31E-05	0.000400327	0.000106666	0.000174724	0.000197169	0.000215035	0.000182866	0.00036783	5.78E-05	3.30E-05	0.000145736	0.000279411	0.000119069	0.000196735
K00048	0.000395047	0.000187067	0.000301242	0.000328723	0.000582125	0.000436096	0.000325491	0.000405955	0.000695706	0.000256219	0.000334256	7.14E-05	0.000440707	0.000322274	0.00026898	0.000384934	0.000572985	0.00054161	0.000342381	0.000352886	0.001001609	0.000229206	0.000761704	0.001051912	0.000109279	7.94E-05	2.82E-05	0.000464487	0.000476285	0.00055886	0.000110374	0.00093087	0.000272373	0.000520318	0.000430913	0.00061601	0.000435353	0.000168155	0.000263061	0.000630342	0.000325734	3.20E-05	0.000365452	0.000576389	0.001058628	0.00034022	0.00090401	0.000977987	0.000560408	0.000753879	0.000356699	0.000177402	6.70E-05	0.000485401	0.000273121	0.000304672	0.000589703	0.000960347	0.000545736	0.000478611	0.000763678	0.000223149	0.000818469	0.000560078	0.000875617	2.96E-05	0.000864981	0.000728696	0.000155973	0.000196367	0.000407613	0.001049025	0.000736629	0.000548914	0.000892518	0.000596693	0.000600624	6.85E-05	0.000848084	0.000437919	0.000414197	0.000427401	0.000404907	0.000565168	0.000379368	2.01E-05	2.63E-05	3.15E-05	0.000287572	0.000237619	2.53E-05
K00049	2.70E-05	8.55E-05	4.77E-05	4.81E-05	0.000103348	2.33E-05	5.55E-05	6.49E-05	5.67E-05	0.000131823	0.000100077	0.000166844	5.67E-05	1.97E-05	2.22E-05	7.65E-06	1.29E-05	0.000101278	3.62E-05	0.000103819	1.75E-05	0.000126863	5.14E-05	2.67E-05	0.000129	0.000653771	8.34E-05	9.85E-05	1.78E-05	2.39E-05	5.28E-05	1.42E-05	7.17E-05	2.74E-06	9.27E-05	8.18E-05	0.000109399	0.000122265	4.73E-05	8.72E-05	1.82E-05	4.83E-05	1.04E-05	1.52E-05	1.33E-05	1.52E-05	1.93E-05	1.96E-05	5.21E-05	4.71E-05	2.03E-05	6.64E-05	7.48E-05	3.81E-05	4.70E-05	5.93E-05	3.40E-05	1.76E-06	1.23E-05	1.10E-05	1.49E-05	3.86E-06	3.38E-05	4.39E-05	2.42E-05	0.000195358	7.67E-06	3.18E-05	1.36E-05	4.06E-05	2.52E-05	7.07E-06	5.99E-06	5.26E-05	4.00E-05	1.49E-05	2.95E-05	8.87E-05	8.02E-05	0.000108717	6.99E-05	4.35E-05	5.58E-05	0.000110443	0.000112861	8.40E-05	7.51E-05	0.000145681	0.0001301	7.67E-05	0.000188873
K00050	2.70E-05	8.55E-05	4.77E-05	4.81E-05	0.000103348	2.33E-05	5.55E-05	6.49E-05	5.67E-05	0.000131823	0.000100077	0.000166844	5.67E-05	1.97E-05	2.22E-05	7.65E-06	1.29E-05	0.000101278	3.62E-05	0.000103819	1.75E-05	0.000126863	5.14E-05	2.67E-05	0.000129	0.000653771	8.34E-05	9.85E-05	1.78E-05	2.39E-05	5.28E-05	1.42E-05	7.17E-05	2.74E-06	9.27E-05	8.18E-05	0.000109399	0.000122265	4.73E-05	8.72E-05	1.82E-05	4.83E-05	1.04E-05	1.52E-05	1.33E-05	1.52E-05	1.93E-05	1.96E-05	5.21E-05	4.71E-05	2.03E-05	6.64E-05	7.48E-05	3.81E-05	4.70E-05	5.93E-05	3.40E-05	1.76E-06	1.23E-05	1.10E-05	1.49E-05	3.86E-06	3.38E-05	4.39E-05	2.42E-05	0.000195358	7.67E-06	3.18E-05	1.36E-05	4.06E-05	2.52E-05	7.07E-06	5.99E-06	5.26E-05	4.00E-05	1.49E-05	2.95E-05	8.87E-05	8.02E-05	0.000108717	6.99E-05	4.35E-05	5.58E-05	0.000110443	0.000112861	8.40E-05	7.51E-05	0.000145681	0.0001301	7.67E-05	0.000188873
K00052	0.001597007	0.001585199	0.001500482	0.001691025	0.001453644	0.001672562	0.001338901	0.001677781	0.001616478	0.001535817	0.001562949	0.001342942	0.001761944	0.001291361	0.001247685	0.00225467	0.002011904	0.001446696	0.001631492	0.001543515	0.00164801	0.001392777	0.001614395	0.001788428	0.001445509	0.001357475	0.001728111	0.001439102	0.001664907	0.001776911	0.001543033	0.001881805	0.001620089	0.001039152	0.00163577	0.001552229	0.001498998	0.001292691	0.001819455	0.001546462	0.001006379	0.001679296	0.001777374	0.001639089	0.001482359	0.001273872	0.001652788	0.001750772	0.001610296	0.001558254	0.001721667	0.001809666	0.00162751	0.001542135	0.001290368	0.001241916	0.001300591	0.001788219	0.001807302	0.001994509	0.001821139	0.001638758	0.00161396	0.001530864	0.001629124	0.00129562	0.001835458	0.001872555	0.001967302	0.001098556	0.001746849	0.001714019	0.001893011	0.001697713	0.001596848	0.001707514	0.001566215	0.001582544	0.001631427	0.001521998	0.001403208	0.001751521	0.001037129	0.001547302	0.001355589	0.00168381	0.001368088	0.00130029	0.001530422	0.001643538	0.001377538
K00053	0.001596184	0.00157537	0.001486611	0.001672561	0.001453644	0.001664519	0.00133882	0.001677781	0.001615206	0.001533052	0.001559438	0.001338771	0.001760526	0.001255494	0.001201787	0.002255895	0.001985202	0.001432763	0.001595968	0.001530045	0.00162769	0.001392777	0.001594821	0.00178829	0.001402345	0.001357073	0.001727258	0.00142955	0.001662735	0.001720023	0.001527289	0.00184965	0.0015959	0.001028018	0.00162852	0.00155229	0.001498598	0.001285379	0.001819251	0.00154362	0.000958964	0.001678709	0.001765546	0.001621985	0.001469524	0.001257006	0.001650772	0.001720118	0.001603257	0.001555928	0.001715315	0.001808076	0.001546583	0.001493967	0.001270495	0.001228095	0.001293791	0.001788428	0.001797952	0.001993043	0.00181897	0.001633115	0.001609772	0.001526122	0.001623034	0.00129562	0.001835458	0.001867307	0.001966883	0.001084222	0.001728926	0.001699856	0.001891651	0.001699187	0.001568083	0.001707101	0.001564419	0.001577042	0.001622736	0.001521998	0.001351069	0.001750623	0.000981929	0.001546834	0.001336265	0.001680294	0.001367708	0.001290277	0.001530623	0.001611028	0.001377669
K00054	7.68E-06	9.39E-06	6.26E-06	1.40E-06	5.11E-07	1.89E-05	7.81E-06	6.30E-07	3.38E-06	6.05E-07	1.39E-06	5.23E-06	1.82E-06	1.05E-06	4.82E-07	0	0	9.05E-07	1.23E-05	1.78E-06	3.86E-06	2.29E-06	3.81E-06	6.35E-06	3.11E-06	2.05E-06	5.69E-05	6.22E-06	1.36E-05	2.67E-06	3.81E-05	1.32E-07	8.56E-06	9.41E-07	1.49E-06	5.83E-06	7.45E-06	1.32E-05	1.31E-05	4.84E-06	6.88E-07	5.98E-06	2.36E-05	1.54E-06	3.46E-07	4.71E-06	1.73E-05	1.81E-05	3.43E-06	1.22E-05	9.03E-07	5.98E-06	9.54E-06	7.47E-07	1.10E-06	7.59E-06	9.82E-08	6.32E-06	7.52E-06	2.39E-06	1.34E-05	1.50E-05	3.99E-06	1.47E-05	8.07E-06	4.04E-07	9.75E-06	3.02E-06	1.85E-05	3.05E-06	2.69E-05	1.05E-06	8.90E-06	1.09E-06	3.29E-07	2.53E-06	4.20E-06	2.02E-05	1.91E-05	4.69E-06	4.16E-05	1.62E-05	3.53E-06	7.04E-06	2.31E-06	7.86E-05	3.86E-07	1.03E-05	5.22E-06	5.78E-06	1.61E-05
K00057	0.00172742	0.00159216	0.001527894	0.001827822	0.001601597	0.001881165	0.002014449	0.001675175	0.001755093	0.001578464	0.001504252	0.001492926	0.001790739	0.001939955	0.00182668	0.00226612	0.002055987	0.001519582	0.001651324	0.001497706	0.001871659	0.001496566	0.001673945	0.001750047	0.001565442	0.001316667	0.00156559	0.001675528	0.001672622	0.001589132	0.001468007	0.001953302	0.001547183	0.002336442	0.00167227	0.001647811	0.001661718	0.00169912	0.001793707	0.001639457	0.002092589	0.002048975	0.00196578	0.001804416	0.001786176	0.001863361	0.001788865	0.001879633	0.00180881	0.001797002	0.001521004	0.001726949	0.001252533	0.001810626	0.001803021	0.001890388	0.002000178	0.001898419	0.00207412	0.002029941	0.001936979	0.001823856	0.001755672	0.002025473	0.001998378	0.001307303	0.001786572	0.001894188	0.001898406	0.00190348	0.001872977	0.001673027	0.001991439	0.001885053	0.001808623	0.002077072	0.002175665	0.001733613	0.001735151	0.001753066	0.001682509	0.001685297	0.002058565	0.001557505	0.001584004	0.001394637	0.00150037	0.001399514	0.001557091	0.001601474	0.001384356
K00058	0.001720862	0.001761023	0.00172093	0.001841842	0.001657414	0.001882599	0.002073698	0.001743154	0.001737727	0.001547702	0.001676574	0.001384177	0.001794037	0.002166266	0.00158332	0.00225783	0.002034499	0.001544461	0.001630735	0.001562887	0.001905282	0.001496543	0.001762999	0.00179517	0.001559651	0.001367601	0.001744387	0.001756715	0.001932379	0.001797088	0.001674754	0.001944487	0.001735334	0.002354803	0.001662204	0.001735614	0.001514878	0.00148253	0.001851342	0.001708232	0.002294132	0.001679849	0.00192687	0.001908384	0.001835527	0.002038787	0.001765653	0.001834403	0.001833102	0.001870225	0.001813131	0.001887667	0.001753843	0.001884744	0.002029401	0.001882255	0.0020341	0.001902028	0.00199668	0.002025805	0.001910293	0.00184898	0.00176929	0.001942833	0.00190995	0.001304456	0.001928099	0.001951824	0.001998503	0.001880183	0.001887641	0.00181676	0.001932363	0.001813483	0.001847792	0.00190624	0.001596268	0.001816032	0.001735848	0.001753752	0.00160056	0.001858236	0.002089066	0.00161205	0.00164073	0.001710878	0.001749111	0.001392634	0.001559679	0.001711853	0.001382672
