KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K01716	6646.479637	4539.488524	3955.903847	4800.663482	5740.547657	3161.655244	6674.123872	4714.677154	10913.56395	3429.362638	3697.909719	7669.819015	2365.725922	3712.046609	3902.194831	117.9983198	1324.844316	5831.268194	5092.144631	4754.985667	10567.88975	6208.958565	5478.513984	31155.68772	38690.33265	17191.76722	47330.03978	42358.87826	22877.76384	23194.00126	25084.83244	8994.303137	33898.14272	5302.395852	13134.41761	12505.14884	16908.636	31119.43268	17509.95794	34683.69389	6186.683934	13798.73702	11047.61948	9758.25078	18151.14823	12313.71514	2431.353981	8365.469251	6707.133494	9814.649433	8761.110984	6883.785078	16034.83651	11749.37385	9257.541843	12334.68969	8210.674609	8650.4959	3733.328736	4373.650127	4658.175118	9246.927972	8378.695613	9006.567846	8829.352041	38885.80479	10318.43807	7554.691364	11382.77669	5735.858526	12114.39387	22867.50823	5133.021291	6062.549215	9609.606925	8012.15523	9463.63028	16237.27935	7428.261528	11374.10733	11234.45898	4129.81001	9658.019968	22787.62582	21065.46295	13921.25139	17916.28302	27866.06451	23970.33191	23239.9463	22323.78297
K01718	7952.212227	5069.136241	4712.948161	5067.954727	6238.418089	4556.863252	11872.81972	5234.181912	13622.27366	5061.116167	4170.217755	8689.248188	4368.010187	6264.519072	5109.156748	2210.627774	3103.144188	6378.722485	5398.186792	5261.267791	12654.03502	6728.360436	6375.518999	35817.44894	53051.16063	21507.65587	47838.60046	46734.74546	29792.25319	34517.64198	29074.88718	14285.01996	36708.27001	13949.37632	17919.36313	16052.62749	20788.67932	38068.32375	19183.75171	36658.25073	18052.14716	15685.39854	14549.19588	12412.51365	20278.1156	19855.23157	4196.02201	10027.22534	7044.971077	12193.5296	11833.64813	8167.738086	16634.71987	15918.3749	15492.19136	15920.31814	13359.46741	14169.38001	8708.858253	10802.72843	7946.665648	12231.59113	11496.51018	13807.56931	11670.02983	40575.95518	11700.30027	10798.48167	13452.56793	10136.58544	13646.89048	27516.68689	9127.030884	8873.716489	11376.52128	23525.93825	13651.70252	16411.90514	9822.078194	12369.66304	13630.61016	5028.173282	18721.35601	28318.61145	25438.40655	16708.40355	21156.21365	28539.2602	28024.62036	25263.11822	22749.20718
K01719	3271.389121	2034.972833	2146.577484	1055.210778	2738.435056	957.3858571	2843.439127	1756.603253	5359.021905	3158.319857	2054.873333	6684.76257	1505.230788	966.837	1224.673683	57.08083333	824.0363889	3533.196722	2385.51844	3138.214176	1719.836167	4802.848873	1905.437042	7291.330521	40132.84515	19504.42345	23512.5283	15124.0189	7527.238944	12190.27628	19081.39718	1527.745397	13809.26214	1347.627913	8221.865952	6916.772563	10223.31014	18360.92812	4538.222929	16899.4412	2424.08169	3872.707762	3064.742778	2114.346616	2034.515357	3624.605488	1040.448968	1487.029265	1422.793056	1224.959937	4901.381008	3777.773929	6924.820417	3247.328434	4835.85362	4080.801722	2999.738214	964.3908333	1295.205962	1862.889405	1533.896571	5949.901	3441.597381	2559.839952	1332.352452	38689.63619	1707.135833	1317.683333	2062.187	4332.691071	2550.882359	2696.652556	740.15	2326.294881	1856.142738	3435.814778	1809.73646	6712.865873	4149.219174	4721.126333	6118.523109	1832.623667	4111.599893	15387.12707	13607.68753	9899.198373	12958.29183	23321.21238	18062.24021	10151.96519	18915.74366
K01720	2169.33	1222.678333	1294.895	949.665	2395.665	451.495	2162.191429	1377.0912	3085.67	2974.334	1662.005	6604.2838	1358	290.5	506.83	48.5	166.165	3322.165	1417.33	2901.9062	972.83	4097.335	1358.67	4663.665	24282.745	3600.665	14632.165	12046.91667	706.835	3299.356429	8480.4712	680.825	9324.996667	78.665	7051.001667	4584.335	10023.50333	15602.8862	3057.171667	11077.839	959.495	3781.168	332.005	769.5	597.56	1234.83	607.33	926.665	792.665	359.625	606.335	1054.495	1991.995	1790.865	1840.995	3384.665	1823.67	170.5	928.9912	1370.165	1137.25	201.67	1619.165	2038.674	839.995	38535.465	413.5	537.995	324.165	3419.025	1062.5	545.83	441.335	2107.83	809.335	2998.005	1472.165	1488.475	2373.964848	2347.495	4532.8138	430.995	2953	7776.335	11633.83	5289.17	2668.6762	18644.19	16827.4	7869.335	18172.165
K01724	130	147.8483333	136.225	116.165	442.335	58.165	358.2948768	224.9212	504	509.004	240.335	1103.4538	197	45.5	81.5	12.5	23.165	528.665	163.5	429.0762	149	643.335	205.5	800.335	3823.415	671.165	2423.835	2537.666667	112.335	443.5264286	790.1412	130.665	1559.166667	15.665	1234.501667	978.835	1726.988506	3358.3862	620.5016667	2188.169	176.495	541.668	71.335	132.5	122.89	99.5	62	139.335	133.335	40.665	101.665	202.165	354.165	297.86	270.165	229.29	280.5	13.5	64.3212	93.665	79.58	16	254.335	333.004	127.665	6285.795	57.5	108.665	21.835	197.195	199	42	30.335	326	153.335	173.335	248.665	258.335	374.5	380.665	624.3138	85.165	489.5	1555.165	2099.47	770	481.0762	2956.19	2693.9	1297.835	3247.665
K01725	0.545454545	9.333333333	0	0	0	0	0	1.012727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545454545	2.5	0	0	0	0	0	0	0	0	0	0	6.666666667	0	51.33333333	8.67	6.666666667	6	1.33	0	0	0.032727273	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33	0	0	0	0	0	0	0	4.33	0	0.090909091	0
K01733	7645.497466	4834.127763	4315.126836	5055.712249	5595.319628	3974.654759	7531.909879	5154.449819	12852.78904	4875.822849	4042.956148	8193.55133	4249.088775	3804.961237	3626.710639	2193.901955	3071.89958	6349.669992	5331.431362	5242.246567	12550.81934	6297.985164	6110.260894	35469.85169	50275.81066	15719.89302	47803.31691	46243.5471	29026.09901	33992.26815	27739.88061	13667.74616	36397.95549	7165.936296	17451.48714	15550.29763	19428.85553	29812.8516	19093.60547	35124.83798	7571.624918	13174.30477	12254.16698	12089.43913	19575.17154	12456.14079	3875.65808	9713.827808	6807.4883	10577.54528	10475.16701	8099.821776	16510.97542	13018.5688	8575.252235	12810.53949	8758.938459	13823.57619	7933.502047	10579.70472	7679.321613	9311.844555	11256.21572	10216.3397	11098.89482	40443.57837	11594.80102	10388.73492	13413.45757	6431.233156	13158.74725	27349.64723	8802.315711	8494.708535	10835.48243	21312.76309	10461.32474	12409.26971	9780.365626	10911.79405	12837.35804	4641.692311	9996.814791	27492.62947	22055.25546	16507.34929	8100.685914	24533.41088	27290.09357	24925.32674	22626.15449
K01734	5510.190816	2999.045173	2487.08309	3052.840093	4269.586606	2758.738696	4651.254917	3512.026512	9518.73535	3346.590279	2817.928253	6905.350183	3899.421473	2620.129776	1606.808458	1650.2785	2038.798471	5013.374894	2851.823896	4146.465434	10650.39149	4909.125812	4927.843869	26990.67165	27953.44212	8947.425174	23178.02664	37194.40963	18120.57263	17514.93551	13267.50003	10434.88749	21359.72695	4933.387847	14965.40809	10870.31999	16583.28674	20601.09322	8805.454458	23618.64884	5106.351978	10231.28924	7456.412381	8241.104243	16350.7168	7837.273743	3234.914598	7937.604239	4608.23047	8398.577938	5190.722229	3708.613094	6066.490544	8139.861884	4232.995094	9730.000689	7180.346753	12617.38376	7396.088856	10176.05172	7182.551073	4760.675687	9020.078414	7087.88031	10102.817	33829.87683	7644.150245	8397.06084	3648.046496	5355.46373	8248.417354	24289.98099	7862.729407	7230.660112	8797.707664	18573.95678	8852.87053	5513.100217	7637.995043	7496.116084	7166.170317	2822.872538	6926.6608	17697.72366	16144.49779	11089.57991	5030.206806	19769.55304	20771.99675	14440.88703	17714.41327
K01735	7227.022466	4151.451116	4247.818363	4634.356416	6158.458517	4130.404814	11468.78532	4927.914702	13026.83195	4879.826183	3938.857279	8141.847544	4267.472902	5806.515729	3877.78081	2197.441288	2952.175274	6294.366146	5230.638981	5193.858452	12368.77398	6608.12066	6127.122382	35402.26094	48422.18703	20934.75249	46955.36377	32718.03755	22080.45532	31804.35318	26195.50256	13676.73122	32568.13017	13711.68257	17305.44755	15781.54456	19316.42186	32128.30727	18823.34719	33353.29193	18029.1874	13150.69856	13423.44369	11963.9902	19106.48421	19199.5478	4011.730985	9620.359057	5744.592327	11412.21884	10666.71268	7396.450249	13548.22272	15732.65202	15282.72941	12801.78529	12480.87013	13631.0332	8294.516571	10679.98439	7622.198994	10399.49438	11009.31347	12858.86184	10822.92351	40468.14437	10868.60983	10064.75646	12951.18078	9874.73374	12612.49126	25237.3741	8761.526128	8483.716106	9624.202366	21463.9387	10385.95543	13720.77888	9472.203487	10963.58585	13045.11223	4487.860406	17875.61039	27292.17138	24126.04581	16062.74542	20050.67169	25303.43736	27229.66013	23421.73223	22539.36557
K01736	7611.742466	4986.392366	4654.310863	5063.543916	6235.496017	4245.897314	11820.98532	5196.002202	13168.33195	4903.086183	4167.471029	8223.200044	4303.204152	6259.078229	4321.39331	2197.441288	3078.962774	6372.241146	5353.770231	5255.964702	12501.78648	6594.88316	6343.737382	35458.09344	52817.95703	21463.45499	47800.67627	46596.75005	29472.51782	34109.96568	29013.93131	14042.75622	36647.21892	13681.12757	17657.71005	15918.78206	19373.72186	32573.94977	19130.28594	35843.42318	18043.2499	13166.57356	14185.69369	12293.1127	19964.07596	19738.85405	4036.330985	9541.702807	6988.871077	12068.78134	11021.99143	8096.300249	16596.13272	15780.42202	15479.49191	15675.11654	13245.24513	13794.57695	8197.504071	10705.14939	7637.705244	12007.14313	10956.26972	13193.54934	11088.81101	40412.64437	11584.03483	10638.14396	13422.43078	9921.77124	13465.81126	27487.0616	8715.932378	8543.326106	11311.74612	21586.87495	10472.63693	16390.56138	9783.920987	12327.62835	13278.34348	4995.120406	18418.34789	28099.32763	25063.13206	16583.89542	20491.19544	28341.48736	27815.92888	25117.94598	22620.25307
K01737	2039.33	1074.83	1158.67	833.5	1953.33	393.33	1804	1152.17	2581.67	2465.33	1421.67	5504.33	1161	245	425.33	36	143	2793.5	1253.83	2472.83	823.83	3454	1153.17	3860.83	20459.33	2929.5	12208.33	9505.5	594.5	2855.83	7690.33	550.16	7765.83	63	5816.5	3605.5	8296.67	12190	2436.67	8889.67	783	3239.5	260.67	637	474.67	1135.33	545.33	787.33	659.33	267.67	504.67	852.33	1637.83	1491.67	1570.83	3156	1543.17	157	864.67	1276.5	1057.67	185.67	1364.83	1705.67	712.33	32246.17	356	429.33	302.33	3221.83	863.5	503.83	411	1781.83	656	2824.67	1223.5	1227	1999.33	1966.83	3908.5	345.83	2463.5	6219.67	9518.5	4519.17	1972.17	15688	14133.5	6571.5	14924.5
K01738	7280.961625	4162.464786	3840.979252	4581.851577	5517.905586	4102.307577	7217.716383	4936.978928	12580.10495	4069.588459	3785.875684	8602.015254	4306.286386	3612.677644	3950.928894	1686.95232	2751.02809	6251.69498	4837.300298	5148.914012	12053.37152	6426.351017	5801.467187	35085.15306	48187.2567	21229.60583	46867.54281	32391.98648	22420.67978	28474.95712	23805.73876	12381.88226	31928.56139	6000.103673	17500.80057	15781.95832	20674.60127	30048.4937	18770.53449	31587.44256	6992.196969	15613.40086	12425.92434	11960.48095	18852.77051	12234.13109	3969.824981	9038.828022	5624.974268	9971.558468	10902.33607	7452.466757	12512.14087	12730.57139	9367.979997	10041.07587	8394.721693	13764.45375	7988.608676	10741.13073	7703.761416	10567.0531	10383.2187	10390.78435	11358.47353	40412.64579	10925.76742	9864.94928	12880.83858	6245.895906	12312.30597	24925.59009	8788.907815	8088.309513	8871.857116	23160.89162	13033.9887	13674.53739	9378.145195	10744.02346	12003.84165	4554.538593	9321.547064	26726.92208	21380.35911	15883.79901	20399.4751	25828.20885	26298.8282	22636.94991	22390.7814
K01739	6012.860192	3762.194814	3574.760693	3224.672948	4935.275395	3174.753553	5238.716393	3845.089056	11210.94212	4890.947742	3263.69953	8162.651205	3992.49866	3427.270002	3206.75229	2190.847288	2948.77355	5892.354896	3529.787177	4741.785789	10835.73187	5952.404352	5339.441045	28426.40625	48211.59301	21175.70959	30536.98746	41527.81089	22105.05614	26606.61683	24487.31042	12818.71297	26700.92766	6762.785467	15366.41106	14433.08766	18312.39263	30689.66356	10127.08241	30106.95569	6239.935021	10834.14966	10466.87418	9898.396859	18514.67221	10979.33067	3721.451995	8122.421478	5177.16428	8457.957636	9345.389893	6429.777665	10841.88312	9600.5887	6769.125813	10635.35651	8197.110237	13005.40731	6593.349649	9652.280744	7432.881445	9603.662782	10193.77713	7358.054933	10588.1548	40096.29828	8133.858534	8744.857113	5044.688258	5697.703882	9545.050551	25457.34587	7557.596877	7987.279376	9490.395694	20804.77408	9931.285027	9934.68109	9536.565245	9945.50866	8964.851015	4153.017374	8922.309601	25762.2535	20295.80198	14512.16352	16473.08246	26812.69473	24996.38406	17208.44031	21383.79824
K01740	7798.667383	4996.233915	4375.011752	5012.928774	5596.798843	4237.574622	7581.796383	5205.416428	13198.89374	4907.435732	4029.550949	8668.822754	4336.017636	3908.837417	4176.762909	2210.627774	3095.34559	6311.063616	5147.727305	5212.829656	12296.59311	6518.913517	6017.875823	35776.51102	51203.12913	21486.57484	47759.2944	46250.27868	29581.49228	32672.71022	28459.88145	13996.6171	36053.66317	7118.865643	17822.98807	15981.87642	20775.26733	35903.89211	19037.15324	34751.91926	7008.62856	15659.93162	14251.32555	12233.69617	20102.67986	12842.58734	4016.824981	9510.821772	6951.588776	10632.12097	11374.20254	8141.216757	15556.77087	12863.05624	9615.430072	12901.16682	9275.278511	14158.58053	8081.772388	10768.55452	7734.302514	12186.42185	10964.58828	10798.7576	11635.22588	40520.45518	11658.16393	10757.06739	13374.68858	6349.135225	13171.08885	27235.04153	8970.890428	8733.309967	10653.58723	23278.46757	13566.78059	16034.76989	9769.075119	12252.84111	12387.62472	5019.167381	9648.939412	27782.38136	22063.48536	16586.97947	21126.264	28485.1331	27890.61619	24376.50063	22713.30556
K01744	5553.024917	3401.524143	3303.756889	3170.572444	4530.942198	2180.411071	4722.736377	3590.00898	10341.62505	3629.244321	3247.353512	7085.668808	2672.369895	3189.066369	2910.122826	300.0598333	1322.181115	5400.680913	3491.756679	4284.370902	8201.871583	5664.653278	4902.678075	24655.17475	35010.29927	16778.98142	24364.39583	38006.14287	19512.339	20671.1215	21771.44866	9168.551444	24858.8698	4380.163115	14229.91195	10988.30854	16339.46468	27893.48025	8976.615405	30376.84541	6348.975798	4164.975595	6791.062992	8522.249627	15070.18315	11322.05033	3518.231159	7449.3948	4864.985377	9114.093734	6804.422996	5381.32756	10966.46065	8134.803793	7012.467251	9982.107615	7114.294226	8529.646274	4503.467688	5679.781512	4936.43294	7491.995464	8652.286202	6863.636729	6622.888345	39392.19969	7374.24006	6906.062321	3353.180274	5499.76969	8490.127121	23112.66613	5346.811	5561.068464	8786.22381	9486.698075	6497.855806	9406.223016	7192.716602	8179.281036	9640.593704	3372.861464	8779.964202	20461.72	19256.1077	11429.08504	16156.14442	26319.77856	22337.62024	16243.69977	19997.67923
K01745	2419.707381	1397.73619	1549.215714	1082.339286	2846.169524	741.9178571	2524.52821	1531.864524	3344.35119	2975.321667	1739.472857	6616.696667	1359.976804	441.4833333	659.6916667	48.82	170.9221429	3344.974286	1586.395714	2921.83619	1283.913571	4224.00381	1534.81381	6679.822381	25408.95167	8181.46255	14929.04657	12902.12095	3031.12881	4483.723341	12650.45286	691.2928571	9784.000476	381.7314286	7051.263889	4870.497381	10073.34851	16166.22929	3243.421667	11692.47095	983.8842857	3876.273333	734.2797619	890.377619	688.8694286	2896.16	614.405	1176.243333	991.3411905	1295.695714	719.7642857	1192.712857	2161.719524	2335.838571	2693.058333	4064.83619	2000.580714	539.4557143	969.6095238	1389.006667	1186.89	615.4016667	1700.776667	2170.451667	876.7354762	38573.71333	1004.27119	701.7642857	493.3611905	3501.571905	1579.112143	887.1704762	568.2449048	2152.281667	1129.545714	3081.219286	1487.905429	1954.726667	2596.880563	2470.255952	4690.861429	489.2378571	4062.996429	8198.216818	12303.60357	5388.54	2492.268333	18693.855	17290.58929	8172.774921	18197.64357
K01746	425.2991667	585.4291667	748.3430952	171.9375	810.4741667	451.8925	314.6508333	534.2341667	361.0719048	217.9070238	415.15	107.5516667	255.4466667	696.3783333	675.859881	38.02	299.375	627.045	132.4153571	246.2458333	714.3475	207.9666667	564.5416667	3680.695952	1954.696667	1258.085667	7629.471667	3067.715	3937.1675	3258.658333	4228.294048	1738.5275	3658.937262	692.9703571	1067.5125	1650.815595	1098.762143	6777.624167	986.2185714	2000.69369	1887.1925	166.5083333	494.8083333	1009.833333	1362.226333	1846.0725	337.3121429	1048.553333	286.2658333	756.089881	2787.469167	735.4664286	4234.784167	1564.806667	1144.557738	921.1091667	685.79	745.575	852.9797619	647.7241667	837.7414286	801.6041667	753.1816667	470.2211905	741.2640476	81.04583333	893.4241667	861.1875	1137.786667	317.7894048	985.645	1649.523333	347.7908333	664.087381	614.3015476	1110.604167	767.9779286	1366.553095	619.0316667	405.9341667	1423.437976	676.9875	1698.094643	1910.7625	2337.1275	4444.238095	95.57166667	427.0770238	379.87	2810.316667	612.1357143
K01749	3333.575649	2206.390565	2200.927669	1104.012537	2788.406352	1224.476505	3098.417738	1769.333299	5534.434312	3431.259255	2097.007407	6749.737848	1765.105788	1034.298157	1277.323498	249.0808333	865.2729167	3612.213759	2567.568348	3282.162417	2127.195194	4847.487947	2040.090051	7784.68853	40821.7908	19540.0097	28768.31908	15637.63515	7905.645935	14204.44253	19255.33921	1806.208175	15443.10427	1463.79944	8572.78211	7036.508582	10353.18782	18949.60307	4877.852327	17368.52874	3066.556644	8892.339336	3645.143611	2337.978561	2301.905357	3856.14322	1061.429709	1881.297135	1480.448704	1321.127112	5218.398415	3961.159808	7663.307222	4463.137508	5301.5495	4104.810519	3154.810205	1931.683981	1643.276008	2382.082599	1855.767775	6176.148222	3896.06164	2724.823286	1618.57148	38870.17619	1864.032269	1544.318935	2911.209639	4412.695516	2866.420785	3758.066907	1185.166991	2546.193816	2121.335747	5271.511259	1871.912896	6819.87328	4217.374822	4494.184157	6753.180748	1891.853157	4329.467717	15439.7954	13773.40947	10682.98911	13025.85656	23410.00863	18518.27202	10858.55954	19840.11014
K01750	302.4882143	164.6436905	365.6582143	268.6792857	1062.627857	67.65535714	515.0709483	548.2728571	765.78	550.73	257.9278571	1188.836429	251.4321825	248.2325	403.9842857	13.6675	116.5921429	996.2817857	208.3282143	493.2725	521.9585714	798.7921429	421.3142857	3747.610714	5436.269167	1039.867929	2576.836944	3650.265952	545.8946429	1083.610397	1405.174643	739.2221429	2056.277976	226.1964286	1784.584008	1674.512857	1909.541006	4924.761786	721.7691667	2563.083571	579.6567857	612.765	297.3439286	448.9117857	513.7940714	416.7125	547.0028571	383.0675	418.8278571	78.98642857	460.4135714	229.8778571	516.0353571	1185.843571	341.965	786.2078571	664.1682143	297.1482143	347.6228571	144.815	215.1675	465.655	951.5325	570.1825	305.8482143	6283.450714	232.5603571	331.3292857	74.89535714	306.9635714	469.6871429	166.3396429	62.23357143	375.1175	436.5032143	225.5892857	459.0804286	294.445	701.7232143	470.4253571	689.3239286	163.9503571	1295.651429	1913.665	2894.091429	1537.17	537.4175	3013.719524	2748.461786	2042.355754	4146.219286
K01752	6910.920042	4877.490668	4074.776836	4143.155886	5781.888871	3872.019023	7494.866296	4474.114104	11283.72177	4017.05891	3818.619633	7940.112378	4003.080642	2763.363631	3327.574124	1663.371833	1937.56178	5965.871355	5376.889521	5080.695706	10372.64545	6249.950403	5505.102258	34467.65623	36522.63157	17223.69525	47791.82353	45348.75083	28084.60068	25167.14274	25277.88453	11021.50964	36365.65165	4881.222127	15054.71014	14401.61665	18166.63123	34238.84228	18946.63261	35228.7407	6032.011303	13166.62725	12734.5921	7866.066399	16478.25689	10684.6833	3899.635223	9374.602808	6682.359209	10679.47028	9323.894616	7952.751776	16383.44534	12884.32085	9614.254659	12037.3048	8754.692594	12572.95116	6515.462502	9203.824027	7232.641289	9577.839555	9877.896674	9783.402518	9346.749974	40099.36183	11242.07951	9245.790976	13410.62423	6177.326338	10761.86604	26192.13506	8102.553014	7465.19857	10269.21987	21243.82956	9406.316203	15993.63138	7889.828703	10724.11933	13336.87098	4738.216856	9320.592193	23170.14785	21159.84617	15968.0455	16466.00457	27648.72711	27093.71662	24734.16575	22328.64583
K01753	0.75	0.9175	0	0.25	0	0	0.6675	0	0	0	0	0	0.145454545	0	1.75	0	0	0	0	0	0	0	0	0	17.165	4229.272955	0.745454545	16.49916667	35.75	4.050681818	295.835	0	18.79666667	0	6.5	0.5	0	4.3325	2.3325	2.4175	0	0	4.4175	0.6675	0	0.75	0	0	2.5	51.29	0	0	47.085	2.1675	2	0	0	0	0	0	0	0	0	0	9.33	0	0	0	4	0	0	0	0	0	0.5825	25.5	4.67	51.89	31.13234848	0	0	0	0	32.62931818	15.86	5.8325	220.0125	204.0825	4.3325	6	10.25
K01754	7517.873097	4981.77089	4239.927466	4872.08306	5859.516701	4247.24048	7563.004133	5146.926485	12234.7258	4859.675732	4007.808806	8449.244754	4288.146408	3678.626417	4056.845909	2207.281774	2425.757933	6295.424902	5394.70627	5160.787713	10611.89688	6450.74066	5824.487966	35676.96673	37850.80913	17282.86368	47829.2124	45971.41647	28543.67442	28917.10371	25357.71931	13518.24868	36591.64031	5933.681586	17146.59187	14630.37214	20565.84233	36054.22145	19119.97124	35654.93055	7394.267846	15646.05662	13896.51198	11023.25246	17078.81379	13281.29166	4009.288981	9753.416772	6809.071633	11394.37568	10257.89183	8146.739614	16468.01498	13385.36576	9781.530072	12193.45467	9018.254225	13354.12024	7926.265246	10337.93652	7422.587514	10130.54185	10447.70285	10822.0688	9944.033021	40545.18918	11440.86679	10563.41167	13437.93144	6379.537796	12895.14956	27040.61187	9072.349	8464.999791	10524.71044	23287.75386	13227.39402	16033.98775	8002.408715	10899.70726	13517.94615	4817.440238	9727.906591	23403.18611	21811.48893	16594.37161	17781.936	28066.7471	27987.81448	25139.38577	22719.59413
K01755	7215.727466	4139.745561	3903.337669	4531.474749	5518.132128	3858.761614	7193.026069	4883.673609	12955.88397	4878.006183	3813.828113	8091.400116	4204.084323	3400.059118	3086.307719	2192.347288	2948.06408	5996.913563	5188.497731	5182.966031	12321.29065	6478.122188	5895.283989	35396.29219	47999.80742	21171.67085	46939.75441	32750.71215	22020.00731	32331.03232	26138.43661	13559.24779	32125.74289	7040.959296	17284.19479	15043.45928	19250.37558	28701.86292	18777.99253	32259.16964	7501.270037	13095.0792	13216.35974	11053.01901	18360.12577	11546.26368	3715.663795	9549.727251	5737.313528	9843.28992	10624.42193	7385.981776	13382.66066	13084.52945	9633.937045	9660.956814	8564.453459	13617.40186	7869.960738	10586.20639	7606.851078	10309.35771	10985.38614	9845.579623	10811.40161	40348.31846	10864.11306	10054.45646	12938.35995	6128.005656	12330.79682	25208.45687	8706.501784	8365.652106	9144.474033	19266.81424	10271.11617	13588.14388	9463.830126	10866.29093	11400.10292	4535.360406	9156.71872	26796.74607	20695.76795	16062.97	17008.93883	25549.02695	27179.31051	23118.12837	22499.73357
K01756	7950.442227	5064.626241	4693.018161	5067.954727	6238.418089	4554.863252	11866.48972	5234.181912	13622.27366	5053.856167	4168.997755	8650.890188	4368.010187	6263.517072	4994.556748	2208.629774	3085.146188	6378.722485	5398.186792	5261.267791	12654.03502	6728.360436	6368.408999	35810.97894	52859.67063	21490.62287	47835.85046	46696.84746	29565.52319	34512.44198	29024.28718	14285.01996	36652.66301	13939.71432	17905.36113	15980.55949	20751.52382	32866.58675	19137.73171	36644.78273	18050.81716	15672.06654	14498.24388	12407.41365	20029.8706	19795.16407	4164.02201	9802.895342	7043.761077	12189.5296	11828.92013	8167.738086	16634.71987	15893.0349	15464.99136	15751.09814	13357.46741	14163.50801	8663.828253	10793.76843	7927.335648	12102.78113	11484.84018	13807.56931	11666.72983	40575.95518	11698.90027	10788.28167	13452.56793	10135.92044	13605.43048	27503.68689	9121.967884	8817.926489	11372.52128	23495.50825	13615.70052	16108.01514	9795.000194	12330.91304	13486.61016	4969.663282	18712.35601	28156.88145	25339.30655	16683.00355	20786.83365	28482.4602	27889.81836	25226.45122	22726.60518
K01758	2330.500455	1271.418333	1305.535	1011.685	2395.665	452.5385023	2463.62821	1449.250485	3174.576863	2974.03	1662.155	6630.619286	1390.561673	331.83	1232.5	48.5	168.6483333	3349.015	1735.93	2904.335	1217.35	4195.269762	1454.255455	6614.655	24344.95586	7931.080455	14822.13918	12512.70599	3016.213011	4121.482388	9270.618111	693.299086	9475.100476	90.335	7061.760556	4790.064048	10111.63772	15855.21288	3085.568717	11208.73315	1095.617857	3894.631429	818.455	886.2077273	631.219881	1692.395023	644.7028571	934.365	940.4643548	494.925	619.4283333	1061.695	1995.675	1822.094524	2532.675	3392.62	1859.185714	544.5833333	950.3783333	1372.883571	1186.697143	574.5366667	1649.554048	2067.504009	862.4683333	38582.38634	997.3967742	584.225	337.125	3495.228333	1212.8	831.36	601.1713441	2213.805	838.3453571	3029.044274	1486.858594	1491.141667	2396.445714	2384.415138	4575.713571	433.295	2967.2225	7826.316818	11855.25595	5328.58	2762.864524	18759.33393	17097.97969	7901.347377	18184.995
K01759	1269.026363	1368.996255	1098.072217	304.3913228	1278.703709	2045.120362	1752.746405	773.6766561	1724.043693	1322.938422	920.1142646	2147.204419	2176.180859	895.1504907	1273.593418	1616.226	1011.39506	909.466045	1626.983729	1131.037131	1990.241099	1103.662423	1012.162884	4784.762676	5845.72037	6361.1873	17161.21108	8502.130107	7997.597078	5947.422813	7839.469118	4044.396413	8800.408955	2013.189869	4482.089157	3938.694653	5574.319239	11006.42086	3769.195827	6138.975578	2384.444597	7508.695336	3464.930706	1694.92318	1779.84681	4142.721553	1199.299852	2463.98737	501.3892275	2790.660993	4499.284749	4347.832665	5251.909913	3883.05703	2062.221451	1355.155709	1663.805919	5601.524696	3944.470699	5884.532433	3656.901275	1636.240889	2970.256474	2404.939452	3250.294052	7576.238976	2205.431792	3177.451388	3705.650663	1596.719087	1811.243291	5492.33955	3762.740062	3152.208816	1782.431295	14693.79954	4303.117157	2723.783114	1556.163703	962.247705	3105.633304	1533.998848	3456.542812	4740.287402	5330.467302	9195.62878	4255.637724	3867.675131	5950.399972	5556.227094	5932.850212
